# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PDB_00_model
# start_datetime = 2023-03-29 00:38:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_00/PDB_00.data.json
# init = 2 (Default)
# random
#   seed = 8
# output
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_00/PDB_00.output8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-32-g8fce5fb2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma
-511.468,0.976374,0.0595231,6,63,0,514.496,1.20978,0.766757,-0.952144,-0.491176,-0.571202,-0.174372,0.153979,-0.270013,0.282533,1.75354
-517.752,0.884892,0.0595231,6,63,0,521.432,1.4783,0.753308,-1.22263,-0.349227,-0.87668,-0.939604,0.0188187,0.0574052,0.243156,1.9101
-516.73,0.989243,0.0595231,6,63,0,523.473,1.47818,0.803661,-1.52932,-0.34153,-0.753469,-0.264082,0.491736,-0.398873,0.0472019,1.71024
-517.179,0.985678,0.0595231,6,63,0,524.189,-0.749426,0.785585,-0.792894,-0.287976,-0.738047,0.0207372,0.113177,0.388611,0.475939,1.85241
-512.941,0.99992,0.0595231,6,63,0,521.497,0.621899,0.852781,-0.713986,-0.460714,-0.674599,-0.619527,0.18041,-0.450385,0.309454,1.80859
-511.949,0.905443,0.0595231,6,63,0,517.585,0.525923,0.79844,-1.3778,-0.272393,-0.381694,-0.0456543,0.244045,0.133258,0.193843,1.79286
-511.831,0.99982,0.0595231,6,63,0,514.219,1.40896,0.777089,-0.860452,-0.387323,-0.763291,-0.578411,0.239377,-0.43036,0.187664,1.72683
-509.99,0.986682,0.0595231,5,63,0,515.451,0.640121,0.793039,-0.827748,-0.333255,-0.886041,-0.48676,0.281979,-0.185847,0.209354,1.72849
-510.74,0.991218,0.0595231,5,31,0,511.881,0.17654,0.777724,-0.845272,-0.640087,-0.599241,-0.659655,0.363163,-0.0199303,0.215971,1.77181
-515.546,0.9958,0.0595231,5,63,0,518.216,0.379841,0.734383,-0.621572,-0.726236,-1.42775,-0.877587,0.334466,0.0130894,0.252615,1.79083
-514.359,0.997524,0.0595231,6,63,0,518.516,0.986519,0.914046,-1.56149,-0.380072,-0.875164,-0.445203,0.143369,-0.0721499,0.266023,1.71744
-513.417,0.966566,0.0595231,6,63,0,520.217,0.802675,0.832505,-1.45696,-0.584545,-0.553281,-0.661133,0.166407,-0.00110449,0.380532,1.8325
-514.723,0.995895,0.0595231,6,63,0,519.249,1.61333,0.674858,-0.799063,-0.648951,-1.05535,-0.432006,0.221937,-0.356185,0.220053,1.88127
-515.137,0.99956,0.0595231,6,63,0,520.466,1.68593,0.808876,-0.915774,-0.599847,-0.747505,-0.452129,0.128875,-0.627243,0.282956,1.84875
-512.321,0.974212,0.0595231,6,63,0,516.885,1.71319,0.786755,-1.16207,-0.378958,-0.775136,-0.464154,0.0897687,-0.41722,0.320297,1.83262
-511.021,0.985607,0.0595231,6,63,0,516.613,1.39449,0.807997,-1.09781,-0.517028,-0.658965,-0.869158,0.216304,-0.131504,0.0981469,1.72807
-510.541,0.985112,0.0595231,6,63,0,513.41,0.130765,0.817413,-1.04656,-0.422561,-0.822596,-0.278549,0.431917,-0.133998,0.218755,1.74615
-514.119,0.92691,0.0595231,6,63,0,516.817,1.72457,0.722369,-1.1518,-0.170642,-0.36643,-0.71399,0.12697,-0.249062,0.154987,1.87385
-511.788,0.989791,0.0595231,6,63,0,517.607,0.589165,0.721025,-0.766058,-0.46406,-0.791036,-0.117685,0.226436,-0.0177089,0.296828,1.80659
-513.984,0.998263,0.0595231,5,63,0,516.394,0.754732,0.696806,-1.09168,-0.443399,-0.789845,-0.491732,0.294587,-0.185046,0.357811,1.90688
-514.796,0.932128,0.0595231,6,63,0,521.36,0.699666,0.685991,-1.11838,-0.517361,-0.798833,-0.742743,0.353709,-0.168107,0.357831,1.86916
-517.427,0.923653,0.0595231,6,63,0,522.546,0.914637,0.881949,-0.67347,-0.495438,-0.932962,-0.358948,0.235214,-0.256187,0.0909226,1.85837
-513.573,0.998744,0.0595231,6,63,0,520.306,1.00621,0.875344,-0.886136,-0.705585,-0.861802,-0.461806,0.255183,-0.247506,0.142858,1.82256
-510.607,0.99955,0.0595231,6,63,0,515.432,0.222181,0.875937,-1.08805,-0.31614,-0.623998,-0.578339,0.235129,-0.13312,0.308817,1.75125
-511.478,0.988353,0.0595231,6,63,0,515.859,0.0698699,0.773607,-0.964787,-0.318277,-0.736737,-0.00239422,0.321497,-0.0148257,0.293432,1.69016
-510.525,0.990441,0.0595231,6,63,0,513.654,0.797338,0.833817,-1.02374,-0.559157,-0.810303,-0.815052,0.107352,-0.00216251,0.286974,1.84634
-511.021,0.990676,0.0595231,6,63,0,513.298,1.50117,0.786483,-1.29495,-0.84209,-1.07605,-0.604676,0.172561,-0.209382,0.314556,1.69551
-510.494,0.935659,0.0595231,6,63,0,515.509,1.25958,0.818831,-1.4729,-0.706993,-0.952038,-0.939635,0.28019,-0.010029,0.174697,1.80636
-514.975,0.99959,0.0595231,6,63,0,516.306,1.41067,0.816144,-0.878255,-1.18871,-1.51754,-1.09812,0.262069,-0.41452,0.306546,1.82395
-512.683,0.998301,0.0595231,6,95,0,517.71,1.63556,0.763088,-1.64808,-0.346364,-0.845195,-0.609619,0.167209,0.154183,0.194732,1.73552
-512.756,0.968557,0.0595231,6,63,0,517.86,2.02776,0.719222,-1.12001,-0.852467,-0.908439,-0.901712,0.175401,-0.141741,0.119265,1.75332
-512.062,0.987264,0.0595231,6,63,0,516.032,2.02794,0.732119,-1.1595,-0.759848,-0.757151,-0.859188,0.157241,-0.17306,0.122921,1.78341
-513.839,0.999989,0.0595231,6,63,0,516.169,1.94339,0.808603,-1.66591,-0.729273,-1.16956,-0.800684,0.0508658,-0.188539,0.396068,1.74278
-512.179,0.985643,0.0595231,6,63,0,516.786,1.71044,0.789522,-1.21637,-1.15591,-1.27841,-1.09186,0.144957,-0.115959,0.299413,1.85786
-514.424,0.968178,0.0595231,5,31,0,517.153,1.12291,0.853416,-0.821094,-1.05694,-1.54997,-1.13485,0.169452,-0.172873,0.27841,1.85967
-514.838,0.992961,0.0595231,6,63,0,519.86,1.27084,0.685094,-1.0067,-0.927935,-1.04617,-1.23136,0.238367,0.0799238,0.241371,1.82452
-513.419,0.913913,0.0595231,6,63,0,521.212,0.0105369,0.854807,-1.01057,-0.566114,-1.01751,-0.298752,0.183165,-0.00718131,0.38569,1.74649
-513.768,0.99984,0.0595231,6,63,0,515.858,1.23974,0.736894,-1.11031,-0.3573,-0.730411,-0.723157,0.346317,-0.149323,0.0517646,1.84864
-512.076,0.980045,0.0595231,6,63,0,517.497,0.94164,0.80949,-1.22821,-0.51073,-0.695761,-0.450583,0.0663519,-0.0761222,0.348036,1.73265
-510.141,0.99948,0.0595231,5,63,0,515.243,0.992827,0.719759,-0.904569,-0.426375,-0.937204,-0.370697,0.204925,-0.0674549,0.244972,1.78479
-510.225,0.987158,0.0595231,6,63,0,512.59,0.792104,0.815688,-1.10374,-0.691522,-0.765118,-0.682613,0.292747,-0.240652,0.299061,1.73681
-511.093,0.978126,0.0595231,6,63,0,515.737,0.284722,0.810892,-0.903615,-0.684759,-1.18424,-0.741221,0.309928,0.0613832,0.233016,1.80086
-513.115,0.989768,0.0595231,6,63,0,521.267,2.75039,0.755755,-1.59336,-0.537694,-1.05845,-0.834722,-0.00302617,-0.255775,0.25016,1.75897
-512.89,0.907374,0.0595231,6,63,0,516.826,2.37303,0.809104,-1.84823,-0.724051,-0.840592,-0.910754,0.151895,-0.144055,0.19834,1.80214
-511.958,0.99827,0.0595231,6,95,0,515.969,-0.165441,0.766212,-0.469993,-0.51221,-0.689498,-0.571324,0.387557,-0.165344,0.237683,1.75197
-511.517,0.990837,0.0595231,6,63,0,515.123,0.896967,0.851693,-1.42116,-0.545923,-0.710729,-0.82822,0.136855,0.12959,0.254964,1.78952
-514.99,0.832923,0.0595231,6,63,0,518.462,1.11418,0.853048,-1.51213,-0.640058,-0.625305,-0.669658,0.248367,0.116425,0.188942,1.74749
-514.494,0.984599,0.0595231,6,63,0,520.193,1.37148,0.792198,-1.52098,-0.851908,-1.07629,-0.837321,0.301636,-0.0539191,0.172522,1.72291
-515.724,0.999195,0.0595231,6,63,0,519.026,0.523105,0.788398,-0.843422,-0.943579,-0.968827,-0.819034,0.262117,-0.194812,0.316326,1.91134
-514.169,0.989124,0.0595231,6,63,0,519.301,0.624228,0.741862,-0.712065,-0.917163,-1.09196,-1.05667,0.306623,-0.181677,0.28449,1.81605
-513.251,0.984963,0.0595231,6,63,0,519.241,-0.351153,0.853487,-0.801955,-0.423013,-0.696428,-0.210959,0.209854,0.281655,0.299666,1.79022
-511.581,0.984237,0.0595231,6,63,0,517.841,0.0626785,0.890426,-1.07119,-0.140962,-0.378775,-0.416528,0.188015,-0.0493741,0.293654,1.80765
-512.603,0.878315,0.0595231,6,63,0,516.528,-0.36656,0.799314,-0.447137,-0.55101,-0.804249,-0.250843,0.208655,0.123066,0.336891,1.82122
-513.237,0.999928,0.0595231,6,63,0,516.423,0.0507095,0.830537,-0.726291,-0.169347,-0.435892,-0.360198,0.0819991,0.0104971,0.364198,1.86371
-514.622,0.999746,0.0595231,6,63,0,520.311,1.04836,0.81026,-0.931472,-0.926015,-1.15142,-1.37072,0.319148,-0.0119367,0.133775,1.73246
-514.156,0.997472,0.0595231,6,63,0,517.34,1.1387,0.831414,-1.5782,-0.792143,-1.22801,-0.436892,0.2179,-0.0472203,0.345555,1.87019
-512.901,0.994858,0.0595231,6,63,0,521.101,1.54906,0.767085,-0.860673,-0.904241,-1.1353,-1.16239,0.179595,-0.197436,0.215739,1.87614
-517.851,0.984612,0.0595231,6,63,0,521.732,3.05476,0.866386,-1.99072,-0.774826,-1.15253,-1.00913,0.088577,-0.409954,0.149548,1.79728
-518.836,0.999746,0.0595231,6,63,0,522.682,3.01603,0.847253,-1.99143,-0.611892,-1.15193,-1.13683,0.147813,-0.519628,0.18037,1.79751
-519.874,0.984314,0.0595231,6,63,0,525.785,3.79202,0.69503,-1.81028,-0.769956,-0.679079,-0.647653,0.0986409,-0.49287,0.0417843,1.81617
-515.579,0.991088,0.0595231,5,31,0,522.547,3.20598,0.69216,-1.66298,-0.31454,-0.709547,-0.816706,0.203943,-0.399517,0.0324978,1.82052
-512.76,0.992828,0.0595231,6,63,0,521.609,0.869474,0.695458,-0.875512,-0.317958,-0.399471,-0.00326347,0.322746,-0.32896,0.202023,1.83007
-513.143,0.999339,0.0595231,6,63,0,517.019,-0.39487,0.884286,-0.56145,-0.195532,-0.555694,-0.565162,0.279169,0.0722218,0.163621,1.78963
-511.526,0.999858,0.0595231,5,63,0,515.96,-0.594852,0.819649,-0.873809,-0.420912,-0.609482,-0.117982,0.461507,0.133503,0.208921,1.74788
-517.308,0.988097,0.0595231,5,31,0,523.083,-0.713595,0.796453,-0.833971,0.079225,-0.231134,-0.218275,0.590697,-0.0679843,0.13403,1.68657
-516.949,0.956672,0.0595231,5,31,0,524.07,-0.604726,0.795309,-0.870642,-0.0104707,-0.216144,-0.159912,0.598513,-0.0599359,0.126655,1.69183
-514.223,0.989103,0.0595231,6,63,0,520.452,-0.202884,0.897849,-0.488037,-0.506372,-0.528591,-0.146732,0.173412,-0.063169,0.246485,1.849
-511.074,0.986331,0.0595231,6,63,0,516.637,0.618061,0.757539,-1.0673,-0.338621,-0.786597,-0.715003,0.171197,0.0420436,0.315097,1.76168
-510.722,0.950678,0.0595231,5,63,0,515.444,0.408963,0.762573,-0.848629,-0.504695,-0.868205,-0.441543,0.298264,-0.0838831,0.323486,1.73953
-514.63,0.99307,0.0595231,6,63,0,519.156,-0.0440216,0.930159,-1.23516,-0.256742,-0.450673,-0.160274,0.256127,-0.0610367,0.242511,1.6799
-511.653,0.999656,0.0595231,5,31,0,518.387,-0.0899476,0.862662,-1.00208,-0.24187,-0.563839,-0.180425,0.221181,0.132427,0.257138,1.67472
-512.77,0.973446,0.0595231,6,63,0,518.577,0.442575,0.744438,-1.29718,-0.188626,-0.393631,-0.158756,0.464822,-0.119667,0.19562,1.86862
-515.082,0.928801,0.0595231,6,63,0,518.215,0.0188132,0.854477,-0.665588,-0.706535,-1.02372,-0.647536,0.0993498,0.159844,0.322863,1.66312
-510.111,0.957817,0.0595231,5,31,0,516.777,0.176332,0.847146,-0.91583,-0.677639,-0.900101,-0.544402,0.293064,0.0125324,0.284158,1.72855
-510.434,0.958211,0.0595231,6,63,0,513.122,1.47733,0.742682,-1.21395,-0.615177,-0.905647,-0.586459,0.158475,-0.114898,0.255149,1.86791
-511.521,0.985589,0.0595231,5,63,0,517.402,1.48008,0.739382,-1.16845,-0.715354,-0.699503,-0.684488,0.130846,0.0073621,0.218633,1.84848
-519.768,0.8602,0.0595231,5,31,0,525.9,1.75956,0.689978,-1.24148,-0.312733,-1.27763,-0.497644,0.264485,-0.142193,0.231628,1.92014
-515.7,0.861577,0.0595231,5,63,0,529.883,1.87761,0.740652,-1.37395,-0.739058,-0.754043,-0.775389,-0.0224527,-0.240221,0.439864,1.82702
-509.915,0.998715,0.0595231,6,63,0,519.572,0.225169,0.831513,-0.969881,-0.263891,-0.512244,-0.173481,0.233538,0.041489,0.192192,1.71097
-510.629,0.930495,0.0595231,6,63,0,514.417,-0.304876,0.764349,-0.758719,-0.471618,-0.781897,-0.34721,0.28328,0.102891,0.374127,1.80692
-509.819,0.997564,0.0595231,6,63,0,512.543,0.546128,0.78519,-0.901595,-0.635826,-0.931661,-0.470012,0.138179,0.0296722,0.364803,1.75045
-509.439,0.975599,0.0595231,6,63,0,513.44,1.89895,0.770678,-1.41392,-0.550259,-0.908802,-0.744423,0.201972,-0.272731,0.198612,1.78134
-509.377,0.966572,0.0595231,6,95,0,513.666,0.494362,0.762598,-0.998329,-0.0251857,-0.411116,-0.164937,0.300464,-0.107,0.211559,1.76921
-511.824,0.961768,0.0595231,6,95,0,515.496,1.48902,0.844439,-1.09372,-0.365143,-0.673982,-0.560543,0.213051,-0.445056,0.134697,1.84051
-510.768,0.98361,0.0595231,6,63,0,514.632,1.62662,0.674579,-1.04763,-0.220093,-0.587315,-0.328082,0.122572,-0.180015,0.257095,1.78898
-513.776,0.921462,0.0595231,6,63,0,517.673,2.64032,0.736579,-1.67716,-0.590325,-0.738367,-0.748113,0.164692,-0.281196,0.0991853,1.75062
-514.763,0.995622,0.0595231,6,127,0,520.501,1.91379,0.794151,-1.54868,-1.01655,-1.46179,-1.07232,0.320826,-0.351625,0.276196,1.86636
-512.812,0.979378,0.0595231,6,63,0,518.165,1.58064,0.828878,-1.15188,-0.970135,-1.13002,-1.15514,0.0501871,0.00433682,0.256611,1.84615
-513.318,0.97411,0.0595231,6,63,0,516.92,0.612316,0.769292,-1.15804,-0.712822,-1.31119,-0.775919,0.441651,-0.123005,0.259974,1.79044
-511.973,0.999751,0.0595231,6,95,0,516.742,0.705021,0.72966,-0.97416,-0.767968,-1.06703,-0.666105,0.456414,-0.106724,0.178149,1.77432
-511.352,0.936946,0.0595231,6,63,0,517.236,1.14014,0.702081,-1.18382,-0.784279,-1.02619,-0.553717,0.298933,-0.15119,0.344537,1.74996
-517.661,0.968656,0.0595231,6,63,0,521.748,2.72488,0.842053,-1.46203,-1.26232,-1.29719,-1.32946,-0.00682738,-0.148411,0.182495,1.86617
-519.584,0.701443,0.0595231,6,63,0,529.342,1.01126,0.768689,-1.33288,-1.25885,-1.36312,-0.725345,0.287619,0.073249,0.431964,1.7997
-512.958,0.992896,0.0595231,6,63,0,522.257,1.37919,0.798479,-1.13577,-0.73007,-1.17413,-1.18939,0.137309,-0.0483579,0.223072,1.74517
-513.632,0.999897,0.0595231,6,95,0,515.987,-0.339128,0.815792,-1.01401,-0.00566338,-0.392166,-0.0195536,0.410496,-0.0905365,0.306392,1.81453
-511.416,0.991361,0.0595231,6,63,0,519.356,0.238673,0.829001,-0.808191,-0.588171,-0.969224,-0.734043,0.21852,0.0529909,0.326388,1.76276
-511.919,0.944303,0.0595231,6,127,0,519.292,0.0513858,0.801889,-0.628173,-0.307347,-0.414739,-0.517857,0.321361,-0.167311,0.181602,1.86484
-511.821,0.994861,0.0595231,6,63,0,515.265,-0.0390222,0.806781,-0.466443,-0.356968,-0.44973,-0.304828,0.277411,-0.107703,0.188381,1.86463
-510.378,0.97213,0.0595231,6,63,0,514.127,-0.0776007,0.853347,-1.04666,-0.514234,-0.903375,-0.474202,0.331895,0.045331,0.311893,1.72571
-511.973,0.995979,0.0595231,6,127,0,516.153,1.28318,0.841289,-0.946981,-0.28143,-0.384082,-0.490416,0.135167,-0.309926,0.142342,1.75368
-515.395,0.944219,0.0595231,6,63,0,520.894,1.66988,0.604634,-0.768108,-0.0385207,-0.496615,-0.183963,0.138862,-0.398449,0.270792,1.77078
-512.938,0.96994,0.0595231,6,63,0,519.452,1.62441,0.666449,-1.34172,-0.161531,-0.536154,-0.111886,0.0712968,-0.129912,0.344207,1.82098
-512.193,0.987278,0.0595231,6,63,0,517.559,1.59797,0.720785,-0.949734,-0.453735,-0.468876,-0.53743,0.0684814,-0.142682,0.233843,1.82477
-511.935,0.998903,0.0595231,6,63,0,516.468,0.533384,0.903874,-1.1884,-0.85148,-1.22328,-1.00705,0.304123,0.0343534,0.236503,1.75448
-512.526,0.994728,0.0595231,6,63,0,516.82,0.534074,0.932748,-1.22486,-1.01603,-1.21105,-1.00709,0.2574,0.0233478,0.250248,1.75138
-511.688,0.999784,0.0595231,6,63,0,514.577,0.792159,0.737822,-0.889595,-0.907546,-1.00764,-0.866472,0.207907,-0.0552771,0.380179,1.82974
-512.62,0.934179,0.0595231,6,127,0,516.747,1.21585,0.767164,-0.85503,-0.794469,-1.34021,-1.15677,0.190398,-0.181701,0.28652,1.83044
-512.025,0.948886,0.0595231,6,63,0,516.59,1.68623,0.773367,-1.06939,-0.860723,-0.995475,-1.11137,0.118824,-0.0905648,0.249835,1.81161
-511.768,0.997764,0.0595231,6,127,0,514.986,0.332545,0.791071,-1.17212,-0.116725,-0.337932,0.0571201,0.260195,-0.053234,0.30967,1.71385
-511.83,0.999641,0.0595231,5,63,0,516.696,0.308741,0.805073,-1.12418,-0.346886,-0.372781,0.186057,0.263888,-0.0635929,0.26961,1.73106
-513.629,0.992613,0.0595231,5,31,0,516.635,0.0262162,0.812793,-0.974791,-0.238315,-0.730292,0.211163,0.250443,0.0304683,0.300139,1.69621
-513.177,0.998968,0.0595231,6,63,0,516.823,0.42948,0.876941,-0.937604,-0.397441,-0.439532,-0.856162,0.327807,-0.260011,0.152088,1.77723
-513.204,0.932763,0.0595231,5,63,0,516.827,0.470249,0.821559,-0.756157,-0.624615,-1.13798,-0.262325,0.225824,-0.0638362,0.272809,1.84185
-512.668,0.998703,0.0595231,5,63,0,517.432,1.91903,0.709481,-1.13711,-0.672312,-0.755565,-1.00824,0.142594,-0.290504,0.288271,1.73855
-512.099,0.999956,0.0595231,6,63,0,517.427,2.01989,0.780844,-1.42455,-0.813053,-1.24449,-0.940326,0.301816,-0.368266,0.206473,1.82121
-514.504,0.929606,0.0595231,6,127,0,517.772,-0.34399,0.782396,-0.676517,0.272655,-0.12547,0.170686,0.20924,0.183267,0.215831,1.74565
-512.832,0.886931,0.0595231,6,63,0,519.757,0.611865,0.836152,-0.967962,-0.768744,-1.16868,-0.800124,0.279778,-0.107074,0.332126,1.82697
-513.657,0.998018,0.0595231,7,127,0,518.071,-0.363998,0.821299,-0.702179,-0.289462,-0.338545,-0.268915,0.211217,0.172838,0.317623,1.76162
-516.391,0.959158,0.0595231,6,63,0,520.403,1.31173,0.809743,-1.34508,-0.917584,-0.919414,-0.752074,0.407323,-0.353866,0.130014,1.84063
-511.182,0.999126,0.0595231,6,63,0,522.002,1.22599,0.752596,-1.15304,-0.485987,-0.678502,-0.222145,0.110313,-0.0394036,0.319603,1.76751
-510.237,1,0.0595231,6,63,0,513.009,0.442942,0.797266,-0.788222,-0.237111,-0.630717,-0.528184,0.140001,-0.0324858,0.291107,1.82052
-511.133,0.98367,0.0595231,5,63,0,515.535,0.260663,0.851087,-1.16108,-0.317128,-0.619315,-0.357737,0.227782,0.008935,0.312764,1.67976
-512.024,0.998127,0.0595231,6,95,0,516.253,0.493793,0.83868,-1.25513,-0.177321,-0.72211,-0.403693,0.218459,-0.0554285,0.296591,1.67628
-511.754,0.990697,0.0595231,6,63,0,516.63,1.13489,0.732099,-0.931837,-0.254289,-0.743828,-0.251955,0.351494,-0.203078,0.0744994,1.80851
-510.091,0.996858,0.0595231,6,63,0,514.05,0.853295,0.75705,-1.05997,-0.249678,-0.356675,-0.203635,0.332269,-0.292003,0.182047,1.81749
-515.385,0.953923,0.0595231,5,31,0,516.499,1.27412,0.731168,-1.13793,-0.396975,-0.672366,0.165853,0.337628,-0.352468,0.210659,1.87658
-514.786,0.989097,0.0595231,5,63,0,523.923,1.37461,0.763287,-0.991685,-0.632812,-0.53708,-0.407942,0.135737,-0.482603,0.320948,1.81714
-512.585,0.999694,0.0595231,6,63,0,517.622,1.61594,0.822357,-1.07158,-0.415161,-0.946227,-0.903305,0.114591,-0.18331,0.183156,1.75205
-512.816,0.990416,0.0595231,6,63,0,514.68,1.6176,0.822073,-1.07589,-0.411213,-0.924344,-0.917959,0.11791,-0.176083,0.180192,1.75358
-514.74,1,0.0595231,5,31,0,516.622,1.59519,0.860214,-1.09522,-0.513924,-0.761205,-1.01469,0.106523,-0.245456,0.101518,1.74471
-508.831,0.999933,0.0595231,5,31,0,518.471,0.711843,0.795905,-1.06206,-0.542077,-0.846859,-0.400556,0.301178,-0.0171898,0.188383,1.75837
-511.068,0.987932,0.0595231,6,63,0,512.062,1.0306,0.858319,-1.34886,-0.579099,-0.754704,-0.909418,0.247673,-0.138926,0.248881,1.82915
-512.764,0.983318,0.0595231,5,63,0,515.165,1.52262,0.737623,-1.33923,-0.851391,-1.31794,-0.77994,0.251822,0.0746457,0.189649,1.80032
-513.427,0.995905,0.0595231,6,127,0,517.843,1.29853,0.734653,-1.63776,-0.209551,-0.329701,-0.549235,0.188757,0.0634034,0.241563,1.80418
-510.339,0.998447,0.0595231,6,63,0,517.296,0.5287,0.806726,-1.04923,-0.123006,-0.527421,-0.280203,0.179576,-0.0120852,0.267806,1.8534
-510.192,0.968897,0.0595231,6,63,0,514.588,1.28903,0.714305,-1.17051,-0.473153,-0.621586,-0.551527,0.325901,-0.108212,0.155148,1.72423
-512.848,0.889585,0.0595231,6,63,0,515.727,-0.217054,0.857229,-0.886265,-0.540363,-0.548525,-0.262583,0.15974,0.000372884,0.377088,1.81447
-510.205,0.990909,0.0595231,6,63,0,514.055,0.543498,0.747171,-0.909117,-0.453075,-0.568043,-0.370106,0.37729,-0.0521026,0.130054,1.7404
-511.379,0.957207,0.0595231,6,63,0,515.047,1.84039,0.7767,-1.30824,-0.611621,-1.0334,-0.662552,0.15147,-0.301844,0.275073,1.88004
-510.827,0.996555,0.0595231,6,63,0,514.942,1.83877,0.770986,-1.47619,-0.850004,-0.979878,-0.702675,0.164425,-0.192939,0.306381,1.8318
-511.397,0.999982,0.0595231,6,63,0,513.512,1.81781,0.775543,-1.49157,-0.939546,-1.07842,-0.708994,0.143429,-0.129891,0.309023,1.84098
-514.621,0.961707,0.0595231,5,63,0,518.001,2.10472,0.641865,-1.0857,-0.726394,-1.30601,-0.818067,0.0893313,-0.0790499,0.286823,1.78761
-514.609,0.996277,0.0595231,6,63,0,519.132,2.17845,0.853663,-1.73926,-0.678529,-1.05024,-1.01328,0.133832,-0.355672,0.295612,1.83555
