# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PDB_00_model
# start_datetime = 2023-03-29 00:38:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_00/PDB_00.data.json
# init = 2 (Default)
# random
#   seed = 3
# output
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_00/PDB_00.output3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-32-g8fce5fb2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma
-514.36,0.966693,0.06089,6,63,0,520.626,0.466537,0.854109,-0.91022,-0.93413,-1.00424,-1.14703,0.15445,0.221937,0.279423,1.85526
-513.472,0.998604,0.06089,6,63,0,517.292,1.33192,0.752446,-1.34648,-0.48036,-0.651416,-0.335068,0.447961,-0.397834,0.145189,1.70918
-510.934,0.995081,0.06089,6,63,0,518.984,0.593159,0.818531,-0.884098,-0.383448,-0.81851,-0.727093,0.31347,-0.0364195,0.108863,1.72957
-510.31,0.94373,0.06089,4,31,0,517.837,0.709351,0.795964,-1.108,-0.394638,-0.858706,-0.246222,0.315071,-0.0306204,0.193827,1.79988
-511.477,0.980628,0.06089,5,63,0,515.219,0.62481,0.866502,-1.07812,-0.758459,-0.776514,-0.840324,0.310823,0.0196946,0.160686,1.79727
-513.468,0.991514,0.06089,5,63,0,519.504,0.685411,0.746627,-1.07487,-0.0873609,-0.599561,0.233193,0.334206,-0.207903,0.170776,1.83405
-511.375,0.999871,0.06089,7,127,0,515.552,0.635622,0.829185,-1.17141,-0.899016,-1.198,-1.05184,0.349723,-0.133555,0.316254,1.80497
-512.895,0.999374,0.06089,6,63,0,514.444,1.57417,0.802853,-1.10721,-0.891902,-1.05724,-0.81931,-0.0191868,0.0468994,0.285652,1.79577
-511.728,0.985314,0.06089,6,63,0,519.819,2.01367,0.728849,-1.52443,-0.959799,-1.07046,-0.68878,0.244114,-0.216778,0.265589,1.76378
-510.337,0.896852,0.06089,6,63,0,515.086,1.64726,0.735111,-1.02266,-0.404865,-0.588153,-0.682442,0.152776,-0.201902,0.180948,1.75148
-510.703,0.978766,0.06089,5,63,0,514.919,0.488096,0.819116,-1.21205,-0.685585,-1.02931,-0.655274,0.314594,0.164331,0.234064,1.71087
-517.117,0.789443,0.06089,6,63,0,520.685,-0.851706,0.8741,-0.387154,-0.317582,-0.643231,0.16953,0.227944,-0.0422229,0.381193,1.88404
-517.793,0.998971,0.06089,5,31,0,520.543,-1.25455,0.843823,-0.310385,-0.31748,-0.424752,0.031437,0.299443,-0.134323,0.4048,1.93199
-516.882,0.963781,0.06089,6,63,0,524.321,-0.776082,0.968927,-0.645842,-0.286711,-0.634085,-0.427254,0.129176,0.202096,0.260742,1.72097
-518.423,0.988643,0.06089,6,63,0,521.342,2.7003,0.564704,-1.4835,-0.770796,-0.95203,-0.729806,0.339541,-0.333775,0.16996,1.84637
-515.79,0.999903,0.06089,6,63,0,522.724,3.25828,0.649638,-1.49033,-0.443424,-0.796365,-0.584235,0.103878,-0.426793,0.0929878,1.8697
-512.083,0.995736,0.06089,6,95,0,519.137,-0.0418994,0.871325,-1.23413,-0.577682,-0.900135,-0.514212,0.311864,0.159863,0.294512,1.67609
-514.591,0.994122,0.06089,6,63,0,517.508,1.46112,0.692988,-1.26286,-0.0859452,-0.660637,-0.108624,0.291969,-0.402675,0.259402,1.89532
-511.591,0.99349,0.06089,5,31,0,516.261,1.35456,0.747131,-1.15662,-0.268372,-0.729186,-0.218478,0.238006,-0.316437,0.244143,1.88293
-511.954,0.9738,0.06089,6,63,0,514.531,2.13649,0.708348,-1.50785,-0.358651,-0.702397,-0.739711,0.143415,-0.0975889,0.158859,1.71699
-513.151,0.959203,0.06089,6,63,0,515.391,1.82561,0.754526,-1.41965,-0.524378,-0.707971,-0.383969,0.14914,-0.260137,0.223496,1.90629
-510.207,0.999329,0.06089,5,31,0,515.486,1.19139,0.755095,-0.99105,-0.531026,-0.921022,-0.690173,0.139262,-0.154692,0.276086,1.83175
-513.032,0.993808,0.06089,6,63,0,515.955,-0.47435,0.817524,-1.05028,0.149375,-0.291055,0.0366795,0.399343,0.135755,0.152154,1.7416
-516.532,0.992322,0.06089,6,63,0,518.62,-0.985461,0.818945,-0.336861,-0.00777176,-0.0466001,0.3552,0.204763,-0.114838,0.349953,1.86316
-515.532,0.99248,0.06089,6,63,0,519.989,-0.689343,0.818733,-0.364596,0.0271749,-0.061598,0.397301,0.219272,-0.155965,0.318612,1.84854
-510.618,0.999792,0.06089,6,63,0,519.221,0.0755251,0.818005,-0.927647,-0.509569,-0.635595,-0.659544,0.1804,0.11193,0.337463,1.72898
-509.18,0.853057,0.06089,6,63,0,516.405,0.107961,0.776919,-0.941689,-0.169524,-0.368728,-0.09328,0.270187,-0.0221694,0.280585,1.79316
-511.469,0.933035,0.06089,5,63,0,515.314,1.19459,0.733747,-0.873367,-0.666511,-1.03688,-0.754518,0.110473,-0.0673713,0.349456,1.75251
-509.494,0.982345,0.06089,6,63,0,512.844,0.795114,0.842589,-1.13528,-0.688827,-0.885157,-0.698786,0.181588,-0.0605386,0.261042,1.75538
-510.106,0.99993,0.06089,6,63,0,511.737,0.965717,0.754121,-1.17168,-0.303121,-0.669873,-0.267521,0.304467,-0.285256,0.239124,1.80957
-511.197,0.961347,0.06089,5,63,0,514.32,1.05688,0.799979,-1.38659,-0.227372,-0.469092,-0.370338,0.181672,0.0533258,0.14544,1.76381
-510.754,0.999953,0.06089,6,127,0,516.075,0.87827,0.814464,-0.915315,-0.762639,-0.99091,-0.780329,0.284235,-0.00118379,0.139085,1.76386
-509.789,0.999526,0.06089,5,63,0,515.979,1.34299,0.754803,-1.26168,-0.0990503,-0.397505,-0.149471,0.27482,-0.242026,0.12916,1.79794
-510.73,0.988014,0.06089,7,127,0,514.886,1.3667,0.830806,-1.31482,-0.944369,-1.07282,-0.772263,0.15624,-0.20466,0.333493,1.78258
-510.406,0.998284,0.06089,6,95,0,514.465,0.576733,0.847979,-1.26208,-0.693712,-0.886912,-0.395906,0.22947,-0.100713,0.354493,1.77127
-511.773,0.999386,0.06089,6,63,0,513.373,0.342799,0.750383,-0.499936,-0.0565318,-0.49932,-0.399528,0.240292,-0.167712,0.181601,1.76566
-511.755,0.974902,0.06089,5,63,0,515.312,0.495594,0.773446,-1.27805,-0.0912865,-0.187396,0.0726937,0.193028,0.136082,0.222581,1.79748
-513.674,0.987904,0.06089,6,63,0,517.171,1.67259,0.784629,-1.10982,-0.583116,-0.69527,-0.845989,0.363684,-0.509312,0.0837083,1.72724
-512.658,0.97787,0.06089,6,63,0,518.384,0.877927,0.794789,-0.949671,-0.411463,-0.668677,-0.566977,0.37442,-0.515751,0.216298,1.75886
-515.775,0.939992,0.06089,5,31,0,519.375,1.0151,0.805008,-0.982498,-0.293402,-0.591842,-0.715695,0.411957,-0.561417,0.182574,1.76472
-513.414,0.955926,0.06089,6,63,0,520.04,1.62499,0.771652,-1.26639,-0.640907,-0.959963,-0.412557,0.311437,-0.241868,0.0789643,1.71971
-510.794,0.995349,0.06089,6,63,0,517.291,0.627813,0.750564,-1.12555,-0.0255162,-0.377792,-0.496884,0.350832,-0.0781479,0.164319,1.77595
-515.173,0.999665,0.06089,6,63,0,516.827,-0.464971,0.872848,-0.650116,-0.228354,-0.317678,0.249787,0.0712722,0.108999,0.342286,1.79961
-512.329,0.981064,0.06089,5,31,0,518.167,-0.484272,0.834447,-0.846144,-0.101444,-0.605991,-0.0214159,0.232755,0.21588,0.303087,1.8354
-509.143,0.999804,0.06089,6,63,0,515.408,0.747671,0.85115,-1.26413,-0.61716,-0.814476,-0.61268,0.215709,-0.0280737,0.28974,1.75854
-509.837,0.985173,0.06089,6,63,0,512.354,0.841531,0.716628,-0.791399,-0.305179,-0.525076,-0.406118,0.25481,-0.186118,0.191146,1.78495
-511.825,0.944634,0.06089,5,31,0,514.663,0.57906,0.773032,-0.829275,-0.341406,-0.704611,-0.205326,0.352276,-0.37728,0.266036,1.83157
-511.593,0.999503,0.06089,6,63,0,514.18,0.70736,0.826062,-1.109,-0.511501,-0.878315,-0.851451,0.128347,0.214894,0.245231,1.75205
-512.571,0.973487,0.06089,6,63,0,514.758,0.90649,0.854124,-1.19205,-0.852767,-0.953148,-0.567491,0.252472,-0.32909,0.32132,1.72526
-513.12,0.941951,0.06089,5,63,0,520.34,0.442427,0.831686,-0.855499,-0.430175,-0.60853,-0.724907,0.10713,0.142481,0.194394,1.80393
-511.987,0.984231,0.06089,5,31,0,515.864,0.502161,0.833415,-0.758259,-0.439308,-0.898105,-0.558466,0.107028,0.0765562,0.214865,1.79915
-511.46,0.976381,0.06089,5,31,0,515.164,0.448216,0.811557,-0.866344,-0.320614,-0.981918,-0.423319,0.179349,0.0553176,0.267803,1.77708
-517.343,0.998547,0.06089,5,31,0,521.135,1.15231,0.911378,-1.6346,-0.694683,-0.622347,-0.602633,0.0374867,-0.059255,0.399572,1.83149
-516.216,0.991181,0.06089,6,63,0,523.362,1.66292,0.66338,-0.757141,-0.14216,-0.954908,-0.383291,0.112849,-0.233367,0.19151,1.81924
-512.917,0.995722,0.06089,6,95,0,520.528,-0.418983,0.937954,-1.15202,-0.41031,-0.840019,-0.370655,0.339834,0.156454,0.246509,1.75729
-514.174,0.966582,0.06089,6,63,0,518.162,-0.423829,0.785546,-0.602528,-0.995963,-1.07675,-0.790974,0.385978,0.184864,0.325402,1.81933
-514.068,0.985913,0.06089,6,63,0,518.14,-0.813903,0.806541,-0.680302,-0.916893,-0.926383,-0.679574,0.385079,0.249418,0.360963,1.8074
-512.317,0.904892,0.06089,6,63,0,518.132,0.469834,0.881697,-1.19319,-0.263663,-0.782712,-0.37457,0.233356,-0.00289084,0.233809,1.69339
-514.184,0.949665,0.06089,6,63,0,518.108,2.36222,0.676543,-1.22941,-0.653049,-1.0821,-0.905,0.169252,-0.293,0.221313,1.9216
-516.506,0.881788,0.06089,6,127,0,523.427,0.0276547,0.849093,-1.21951,-0.261092,-0.590458,-0.728816,0.273637,0.168815,0.321561,1.67324
-512.949,0.996968,0.06089,5,31,0,518.236,0.0738625,0.843215,-1.20265,-0.593397,-0.655068,-0.333809,0.273047,0.11167,0.282227,1.66311
-513.056,0.880016,0.06089,6,63,0,518.69,1.46752,0.704356,-0.834995,-0.616014,-0.674902,-0.588507,0.241893,-0.232184,0.154593,1.8965
-512.496,0.996481,0.06089,6,63,0,518.7,0.578139,0.887253,-1.30558,-0.933296,-1.25012,-0.969814,0.171826,0.0632549,0.384553,1.82574
-510.936,0.91748,0.06089,6,63,0,517.182,0.760923,0.713097,-0.689681,-0.176659,-0.53553,-0.414849,0.206898,-0.0866919,0.181487,1.73935
-509.946,0.999759,0.06089,6,63,0,515.848,0.475026,0.733317,-0.598262,-0.285865,-0.587452,-0.276584,0.22769,-0.148341,0.242406,1.75744
-512.953,0.956903,0.06089,5,31,0,518.078,0.709579,0.709645,-0.555321,-0.133119,-0.757552,-0.342136,0.22034,-0.211509,0.20893,1.75003
-512.765,0.995869,0.06089,6,63,0,516.146,0.688061,0.822684,-1.57467,-0.437711,-0.483279,-0.264983,0.25584,0.0360477,0.303545,1.70286
-510.38,0.999634,0.06089,6,63,0,514.846,0.140422,0.7768,-0.661309,-0.11827,-0.493554,-0.189841,0.202669,0.016465,0.21428,1.82098
-510.687,0.999418,0.06089,6,63,0,512.283,-0.409003,0.791987,-0.68673,-0.295193,-0.301342,-0.0897505,0.318157,-0.0461298,0.288666,1.79101
-512.993,0.992448,0.06089,7,127,0,516.003,1.83747,0.734568,-1.24814,-0.972227,-1.12821,-0.784407,0.152061,-0.203136,0.326317,1.90343
-513.437,0.97749,0.06089,6,63,0,517.456,0.465402,0.881179,-1.22787,-1.01602,-1.2712,-1.10093,0.219806,0.120631,0.343579,1.69093
-509.717,0.995372,0.06089,5,31,0,518.274,1.13547,0.775758,-1.13468,-0.962186,-1.05501,-0.792742,0.209427,-0.0431946,0.299855,1.77581
-509.135,0.996119,0.06089,6,95,0,512.01,0.443654,0.816557,-0.983148,-0.276701,-0.433392,-0.344216,0.182275,-0.124444,0.291252,1.77205
-510.391,0.987156,0.06089,6,63,0,512.914,0.369677,0.772486,-0.816064,-0.796097,-1.12433,-0.716531,0.233015,0.0166116,0.344518,1.74894
-513.006,0.936252,0.06089,6,63,0,514.835,0.273815,0.890581,-0.782103,-0.791728,-0.98665,-0.890393,0.136043,-0.0227459,0.35987,1.85342
-509.668,0.996069,0.06089,6,63,0,515.87,1.39858,0.771525,-1.18917,-0.703328,-1.00065,-0.796938,0.128562,0.00912888,0.267946,1.81879
-509.204,0.999357,0.06089,6,63,0,514.251,0.395071,0.836053,-0.791152,-0.368715,-0.549283,-0.421372,0.254327,-0.170735,0.197535,1.73301
-511.033,0.949908,0.06089,6,63,0,515.678,1.36138,0.725734,-0.820684,-0.460022,-0.682202,-0.726948,0.0777153,-0.140369,0.247291,1.78906
-509.978,0.967358,0.06089,5,31,0,514.232,1.0476,0.801436,-1.12303,-0.604896,-0.99763,-0.453683,0.203355,-0.2242,0.320056,1.82923
-510.715,0.937429,0.06089,5,63,0,514.083,1.31904,0.831764,-1.27313,-0.81493,-0.772764,-0.821476,0.255829,-0.280731,0.224729,1.77082
-511.181,0.99753,0.06089,6,63,0,512.649,1.22342,0.747683,-1.13311,-0.953292,-0.923126,-0.70713,0.231034,0.0216242,0.221106,1.76936
-510.542,0.997192,0.06089,6,63,0,513.268,0.657883,0.855806,-1.26254,-0.265517,-0.817881,-0.552002,0.29132,-0.0767213,0.177681,1.76572
-511.704,0.983869,0.06089,5,63,0,513.811,0.252148,0.784507,-0.729418,-0.925399,-0.85127,-0.611409,0.232292,0.0082685,0.346886,1.80664
-511.616,0.98682,0.06089,6,63,0,514.941,0.815324,0.813162,-1.2921,-0.583553,-0.433048,-0.472815,0.32484,-0.082742,0.177904,1.7114
-511.053,0.99991,0.06089,6,63,0,513.607,0.643255,0.759437,-0.903858,-0.399664,-0.357535,-0.437629,0.275322,-0.143408,0.211505,1.86566
-512.973,0.996155,0.06089,6,63,0,516.252,1.16991,0.827895,-1.36369,-1.13086,-1.19891,-0.891876,0.203003,0.0226464,0.304696,1.6813
-516.885,0.994082,0.06089,6,63,0,523.781,1.82795,0.78125,-0.885463,-0.73478,-1.18974,-1.5603,0.141895,-0.24171,0.153595,1.80143
-512.79,0.999922,0.06089,5,31,0,519.571,1.29778,0.83823,-1.33874,-0.831958,-0.850284,-0.36954,0.281442,-0.262769,0.212432,1.86242
-511.773,0.994642,0.06089,5,63,0,516.761,0.805707,0.864902,-1.40206,-0.730931,-1.20697,-0.954868,0.29625,0.0967926,0.202687,1.78069
-512.795,0.999945,0.06089,6,63,0,515.085,0.905383,0.756218,-1.4423,-0.896222,-0.992983,-0.690457,0.27568,0.255484,0.291757,1.81855
-513.933,0.70341,0.06089,6,63,0,522.708,0.405221,0.813447,-0.391049,-0.102125,-0.294012,-0.32082,0.202159,-0.264427,0.10474,1.75877
-513.087,0.981153,0.06089,6,63,0,518.395,0.720239,0.770968,-0.646325,-0.0227053,-0.570633,-0.397893,0.200912,-0.103217,0.115614,1.72331
-514.297,0.99074,0.06089,5,63,0,522.511,0.672236,0.765592,-0.62125,-0.561404,-0.80694,-0.356151,0.173326,-0.245761,0.323594,1.63284
-514.346,0.893453,0.06089,6,63,0,517.504,1.48421,0.805723,-1.6341,-0.78885,-0.961868,-0.787813,0.237645,0.0727166,0.187338,1.93273
-514.653,0.946645,0.06089,6,63,0,518.509,0.310261,0.729969,-0.585003,-0.306964,-0.627151,-0.100221,0.289548,-0.350165,0.30473,1.67137
-511.936,0.976631,0.06089,6,127,0,516.998,0.816677,0.732793,-0.726993,-0.430107,-0.81871,-0.190435,0.218346,-0.258754,0.268153,1.69479
-512.439,0.852192,0.06089,6,63,0,519.52,0.983655,0.777159,-1.242,-0.312345,-0.254758,-0.102221,0.249645,-0.216882,0.190971,1.69961
-512.776,0.99359,0.06089,6,63,0,518.149,0.454863,0.755316,-0.960268,-0.277321,-0.158909,-0.0495542,0.289838,-0.144841,0.233788,1.88643
-514.347,0.864999,0.06089,7,127,0,520.02,1.93038,0.769151,-1.21966,-0.797488,-0.768161,-0.837208,0.171898,-0.144414,0.179164,1.70142
-516.544,0.931246,0.06089,6,63,0,521.057,2.26967,0.769343,-1.10976,-0.732636,-1.11731,-1.12929,0.191512,-0.390733,0.197987,1.82617
-517.888,0.995859,0.06089,6,63,0,525.067,1.28125,0.789405,-1.67126,-0.808955,-0.740905,-0.265476,0.0920307,0.234884,0.31796,1.70407
-516.074,0.921459,0.06089,5,31,0,526.381,1.42083,0.806632,-1.43462,-0.0511235,-0.898286,-0.436041,0.246238,-0.215317,0.212787,1.70981
-514.321,0.975835,0.06089,5,31,0,519.706,0.862271,0.787525,-1.16329,-0.581593,-0.426599,-0.175285,0.169413,-0.150663,0.279791,1.69411
-514.809,0.999993,0.06089,6,63,0,519.43,0.175028,0.862145,-0.735649,-0.191447,-0.657969,-0.457055,0.13935,-0.128717,0.334257,1.91781
-511.739,0.964869,0.06089,5,31,0,517.435,0.6462,0.795197,-0.908134,-0.498573,-0.465461,-0.382715,0.191975,-0.0348325,0.166698,1.80218
-511.301,0.922667,0.06089,5,63,0,519.095,0.363003,0.798191,-0.841206,-0.0710864,-0.510378,-0.430608,0.256773,-0.0542595,0.13961,1.82867
-512.267,0.955382,0.06089,6,63,0,515.783,0.969182,0.770581,-1.59812,-0.279292,-0.478118,-0.137077,0.214116,0.117511,0.237761,1.72793
-513.698,0.987719,0.06089,6,63,0,516.23,0.232048,0.825295,-0.413216,-0.27336,-0.406201,-0.505414,0.205202,-0.343654,0.25856,1.81722
-513.829,0.969534,0.06089,6,63,0,519.02,0.0578573,0.836353,-0.443138,-0.277617,-0.384531,-0.511727,0.186821,-0.313967,0.258452,1.81293
-515.997,0.913967,0.06089,6,63,0,519.309,-0.722789,0.803611,-0.839999,0.0105839,-0.266582,0.431126,0.441365,0.153039,0.20227,1.7932
-517.632,0.99755,0.06089,6,63,0,520.525,-0.640288,0.735898,-0.760924,-0.00545046,-0.13437,-0.0178114,0.528047,0.166468,0.149023,1.88442
-514.476,0.977995,0.06089,6,63,0,523.075,0.919905,0.843762,-0.764174,-0.237213,-0.646528,-0.191482,0.226106,-0.582377,0.204285,1.80202
-512.717,0.982184,0.06089,5,31,0,517.1,0.688244,0.798522,-0.808953,-0.535707,-0.512284,-0.420749,0.346421,-0.438727,0.202967,1.85168
-511.533,0.972302,0.06089,6,63,0,517.585,0.688457,0.822316,-0.876568,-0.0736979,-0.411899,-0.270903,0.308852,-0.179376,0.0350378,1.79683
-510.536,0.999216,0.06089,6,63,0,513.796,0.730259,0.796979,-1.41666,-0.267735,-0.460227,-0.177561,0.381506,-0.126509,0.184782,1.73923
-516.429,0.996287,0.06089,5,31,0,517.958,0.937655,0.848508,-1.60472,0.0268943,-0.224511,-0.236638,0.32479,0.0212103,0.0344557,1.67535
-515.11,0.978606,0.06089,6,63,0,525.199,-0.726225,0.970184,-1.06793,-0.17305,-0.331519,0.0101504,0.398574,0.0117008,0.14979,1.79047
-512.484,0.959879,0.06089,6,63,0,519.037,1.44095,0.673617,-0.9978,-0.653771,-0.810428,-0.347571,0.14302,-0.211339,0.375064,1.77845
-511.936,0.9961,0.06089,6,95,0,514.306,1.38609,0.669686,-0.970961,-0.548474,-0.770188,-0.345077,0.122903,-0.220817,0.357489,1.78028
-515.055,0.999528,0.06089,6,63,0,519.881,2.34165,0.758978,-1.159,-0.672161,-0.842063,-0.950361,0.329917,-0.595328,0.0448754,1.81396
-519.424,0.970969,0.06089,5,31,0,521.79,1.9775,0.800309,-1.05591,-0.544767,-1.34407,-0.782143,0.366695,-0.553591,0.0507161,1.78144
-517.083,0.97989,0.06089,5,31,0,524.256,1.98049,0.783035,-1.08732,-0.602495,-1.31585,-0.823256,0.36288,-0.477578,0.0467747,1.7777
-514.822,0.979613,0.06089,6,63,0,519.538,1.35474,0.789526,-1.23147,-0.849671,-0.623085,-0.909115,0.336995,-0.204765,0.161069,1.89208
-516.19,0.963679,0.06089,6,63,0,521.076,2.45253,0.71189,-1.43474,-0.779381,-0.724677,-0.418251,0.0186681,-0.183498,0.231549,1.70021
-514.186,0.993863,0.06089,5,31,0,518.673,2.1555,0.733769,-1.22552,-0.402424,-1.08933,-0.791391,0.014257,-0.242553,0.314222,1.72009
-513.294,0.965788,0.06089,6,63,0,518.224,1.40206,0.755781,-1.66376,-0.728443,-0.604739,-0.436917,0.289548,0.0406639,0.205217,1.81781
-512.615,0.997571,0.06089,6,63,0,522.857,0.701402,0.837894,-1.01911,-0.0674257,-0.595125,-0.41881,0.083486,-0.223907,0.336586,1.74635
-513.336,0.999759,0.06089,6,63,0,516.894,0.994484,0.792779,-1.07475,-0.079792,-0.436587,-0.447187,-0.0120135,-0.08376,0.351436,1.72646
