# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PDB_00_model
# start_datetime = 2023-03-29 00:38:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_00/PDB_00.data.json
# init = 2 (Default)
# random
#   seed = 5
# output
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_00/PDB_00.output5.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-32-g8fce5fb2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma
-514.689,0.988318,0.0779614,5,63,0,519.547,0.661865,0.836334,-1.50478,-0.355869,-0.91285,-0.776655,0.353296,0.142854,0.225299,1.80319
-512.746,0.983093,0.0779614,5,31,0,517.062,0.784991,0.780022,-1.41419,-0.699143,-0.591784,-0.246862,0.323235,0.0474032,0.243057,1.84841
-513.985,0.986625,0.0779614,5,63,0,520.938,0.855578,0.782474,-1.43438,-0.409151,-0.823086,-0.426839,0.508837,-0.232946,0.165829,1.70693
-510.788,0.993906,0.0779614,5,31,0,516.945,0.618114,0.804433,-1.00773,-0.339533,-0.427761,-0.336146,0.219381,0.107885,0.119177,1.76509
-513.11,0.854755,0.0779614,5,63,0,518.608,-0.806255,0.878572,-0.971692,0.00862437,-0.486587,0.109505,0.333719,0.158413,0.243168,1.76427
-510.064,0.999889,0.0779614,6,63,0,516.855,1.30064,0.762535,-1.14832,-0.517304,-0.615583,-0.442454,0.227792,-0.0948945,0.171179,1.85433
-512.134,0.913782,0.0779614,5,31,0,515.196,1.38714,0.740727,-1.46709,-0.197319,-0.799643,-0.281146,0.198165,-0.00481643,0.194907,1.81381
-514.694,0.976928,0.0779614,5,63,0,519.896,1.6157,0.761304,-1.69064,-0.0177446,-0.395594,-0.298183,0.169795,-0.25164,0.32453,1.81044
-513.538,0.845621,0.0779614,5,31,0,521.083,1.3055,0.80185,-1.74018,-0.198412,-0.553654,-0.562523,0.169614,0.07195,0.279884,1.8307
-514.512,0.994205,0.0779614,5,31,0,520.258,1.49323,0.791533,-1.33077,-0.561792,-0.880701,-0.0515571,0.0677567,-0.0892074,0.287759,1.88408
-513.665,0.992126,0.0779614,6,63,0,518.863,0.457598,0.699345,-0.743631,-0.268525,-0.421873,-0.716711,0.264436,-0.141173,0.3023,1.76036
-515.223,0.769,0.0779614,5,31,0,518.148,0.497273,0.823412,-0.754273,-0.515022,-0.872117,-0.0347959,0.268247,-0.253216,0.169985,1.76326
-515.651,0.995311,0.0779614,5,63,0,520.637,0.0138044,0.746044,-0.459508,-0.393526,-0.552762,-0.627873,0.304665,0.0820836,0.215875,1.86378
-512.031,0.976454,0.0779614,5,31,0,518.236,0.0707894,0.827076,-1.08519,-0.30355,-0.674492,-0.115589,0.288565,0.110328,0.273683,1.87761
-510.711,0.989773,0.0779614,5,31,0,514.61,0.15866,0.831218,-1.05926,-0.454628,-0.537258,-0.17197,0.291251,0.0170026,0.259336,1.86748
-509.43,0.977963,0.0779614,6,63,0,513.243,1.31664,0.736133,-1.23749,-0.254869,-0.634505,-0.230994,0.237159,-0.140145,0.18224,1.71889
-512.551,0.985451,0.0779614,6,63,0,515.217,-0.252379,0.820591,-0.739921,0.153934,-0.179861,-0.117552,0.163,-0.076769,0.323696,1.8126
-511.867,0.925122,0.0779614,6,63,0,518.619,1.04325,0.805178,-1.29682,-0.816927,-1.1537,-1.17375,0.347585,0.0589239,0.186673,1.774
-510.771,0.98153,0.0779614,5,63,0,515.078,1.37465,0.820192,-1.20108,-0.764968,-0.826082,-0.715286,0.132289,4.59366e-05,0.171314,1.78474
-511.612,0.917328,0.0779614,5,63,0,516.202,2.21135,0.721828,-1.31533,-0.226527,-0.663569,-0.574517,0.198007,-0.392246,0.107399,1.80227
-510.812,0.976269,0.0779614,6,63,0,515.046,0.272643,0.830309,-1.08667,-0.627956,-1.05942,-0.755269,0.187721,0.0943219,0.379942,1.73764
-510.165,0.967693,0.0779614,6,63,0,513.885,0.538582,0.779267,-0.950285,-0.165383,-0.566546,-0.564152,0.291925,-0.189268,0.213348,1.7995
-510.625,0.892593,0.0779614,5,63,0,514.606,0.262094,0.852905,-0.916175,-0.236013,-0.55976,-0.581295,0.282487,-0.236385,0.262695,1.77047
-515.212,0.929608,0.0779614,5,31,0,518.204,-0.362271,0.848072,-0.996014,-0.403538,-0.68128,0.0964288,0.420832,-0.211894,0.362022,1.7572
-514.155,0.997476,0.0779614,5,63,0,518.791,-1.12086,0.837648,-0.549886,-0.103103,-0.359531,-0.336361,0.284951,0.345322,0.247929,1.807
-517.561,0.782334,0.0779614,5,31,0,521.189,-1.5233,0.865408,-0.649073,-0.136397,-0.14346,-0.146981,0.262794,0.212347,0.38032,1.84927
-511.736,0.991304,0.0779614,6,63,0,520.03,1.41349,0.73919,-1.14807,-0.432328,-0.504161,-0.776445,0.235576,-0.248936,0.174508,1.73006
-511.73,0.998853,0.0779614,5,63,0,516.671,1.16255,0.751,-0.963882,-0.492711,-0.608005,-0.343525,0.181413,-0.0246497,0.183937,1.69448
-510.453,0.999883,0.0779614,5,63,0,515.442,0.428678,0.873905,-1.22695,-0.430706,-0.849112,-0.405924,0.222178,0.0175552,0.242733,1.75474
-512.803,0.996867,0.0779614,5,63,0,517.079,0.406237,0.815415,-1.23912,-0.111868,-0.896715,-0.506991,0.337918,-0.00136404,0.235124,1.79903
-512.145,0.998833,0.0779614,4,31,0,515.629,0.437449,0.818112,-1.32985,-0.142436,-0.854613,-0.480739,0.329516,0.0064307,0.239719,1.80204
-511.771,0.99296,0.0779614,5,47,0,515.249,0.36326,0.846359,-0.819843,-0.744827,-0.674955,-0.455297,0.371835,-0.182414,0.160048,1.83296
-509.656,0.849725,0.0779614,5,31,0,514.04,0.729677,0.820208,-1.05633,-0.493664,-1.02426,-0.690788,0.312033,-0.148041,0.228322,1.79687
-513.325,0.99677,0.0779614,5,31,0,517.263,0.818426,0.849877,-1.37911,-0.301885,-0.387777,-0.058277,0.103763,0.0888936,0.229338,1.86295
-511.419,0.981602,0.0779614,5,63,0,517.158,0.0666707,0.788308,-0.790202,0.095436,-0.239751,-0.313385,0.278367,-0.018463,0.150503,1.81082
-510.736,0.968172,0.0779614,6,63,0,514.111,1.55985,0.756552,-1.28537,-0.61498,-0.733483,-0.331438,0.262152,-0.307071,0.232571,1.72155
-509.396,0.991978,0.0779614,5,63,0,516.024,0.890191,0.774113,-1.06432,-0.318884,-0.715855,-0.408661,0.145725,-0.17321,0.342188,1.79541
-510.539,0.937228,0.0779614,5,31,0,512.933,0.882033,0.733975,-0.994956,-0.349461,-0.742339,-0.247151,0.135693,-0.164452,0.355673,1.78266
-512.1,0.999288,0.0779614,5,63,0,514.173,0.409545,0.807923,-0.670681,-0.32456,-0.400236,-0.400337,0.0938368,-0.0846758,0.30831,1.72335
-515.388,0.969857,0.0779614,6,63,0,519.583,0.367503,0.726214,-1.08926,-0.0712416,-0.35679,-0.353272,0.478074,0.141026,0.0547931,1.84979
-514.699,0.92858,0.0779614,6,63,0,520.401,0.045295,0.760007,-1.04417,0.0656308,-0.18356,0.103727,0.52642,-0.214479,0.0953649,1.74165
-514.236,0.984938,0.0779614,5,31,0,517.524,-0.0425112,0.781668,-1.0082,0.0427683,-0.140588,-0.129428,0.510732,-0.258807,0.133537,1.76509
-513.827,0.971615,0.0779614,6,63,0,518.489,-0.562125,0.817726,-0.708567,0.0539005,-0.255322,0.0939645,0.520837,-0.124485,0.119589,1.76233
-510.668,0.887411,0.0779614,6,63,0,518.639,0.630161,0.807372,-1.28865,-0.187713,-0.564803,-0.481676,0.158177,0.0947343,0.287338,1.83565
-514.231,0.78805,0.0779614,5,63,0,517.267,0.658168,0.805859,-1.17036,-0.19593,-0.624941,-0.66695,0.223058,0.205099,0.192589,1.85069
-509.633,0.996814,0.0779614,5,31,0,516.044,0.480881,0.859841,-1.23447,-0.395303,-0.661971,-0.459593,0.24164,0.0935008,0.196312,1.80854
-512.688,0.946496,0.0779614,5,63,0,518.474,0.422815,0.809938,-0.645471,-0.330353,-0.194624,-0.368799,0.2695,-0.300147,0.174991,1.76074
-510.94,0.987414,0.0779614,6,63,0,515.228,1.12305,0.789087,-1.08948,-0.724131,-1.28169,-0.854472,0.276316,-0.0654685,0.20113,1.82374
-513.463,0.997378,0.0779614,5,31,0,515.526,1.62038,0.788224,-1.38554,-0.907492,-1.0798,-0.973394,0.355073,-0.341692,0.212881,1.89816
-513.106,0.957287,0.0779614,6,63,0,518.564,1.86684,0.776174,-1.12476,-0.830913,-1.03555,-1.1,-0.0120884,-0.154532,0.309688,1.73895
-512.148,0.946023,0.0779614,5,31,0,516.911,1.48577,0.788808,-1.31854,-0.715355,-1.05557,-0.537082,0.186726,-0.296469,0.300296,1.70792
-512.827,0.999515,0.0779614,5,63,0,516.948,1.98514,0.684892,-1.46191,-0.128367,-0.494109,-0.515948,0.0864038,-0.0124711,0.205752,1.72247
-510.903,0.916578,0.0779614,5,31,0,517.033,1.3902,0.769307,-1.09044,-0.724497,-1.19524,-0.674022,0.264694,-0.257134,0.221804,1.84126
-513.028,0.994851,0.0779614,5,31,0,515.521,1.41408,0.734544,-1.09851,-0.722221,-1.21578,-0.607772,0.332792,-0.297864,0.224999,1.88687
-512.454,0.806905,0.0779614,6,63,0,519.48,0.360499,0.81195,-1.00891,-0.265842,-0.419419,-0.366919,0.193285,-0.211787,0.322713,1.72009
-513.89,0.996088,0.0779614,5,31,0,517.63,1.14442,0.751413,-0.78575,-0.05497,-0.602956,-0.337147,0.11974,-0.279278,0.189663,1.68103
-515.461,0.870113,0.0779614,5,31,0,520.786,1.15763,0.845586,-1.25337,-0.124626,-0.175087,-0.379711,0.0888174,-0.342774,0.250768,1.714
-511.488,0.97341,0.0779614,5,31,0,517.719,1.55644,0.770949,-1.26636,-0.0182597,-0.613251,-0.320658,0.188312,-0.235424,0.175159,1.75167
-514.169,0.997611,0.0779614,5,63,0,520.898,2.03329,0.73992,-1.21388,-0.619717,-0.457118,-0.753062,0.0559151,-0.0975001,0.1755,1.82179
-511.188,0.993943,0.0779614,5,31,0,516.274,1.92654,0.721664,-1.11475,-0.437873,-1.00636,-0.647067,0.200463,-0.227633,0.154522,1.78436
-509.833,0.741297,0.0779614,6,63,0,516.858,0.289133,0.815361,-1.11278,-0.612817,-0.918217,-0.713604,0.344288,0.0799442,0.272683,1.75645
-510.319,0.935553,0.0779614,5,63,0,513.049,0.715733,0.798198,-1.00687,-0.304469,-0.530249,-0.132057,0.203586,-0.199093,0.3033,1.76417
-509.784,0.98138,0.0779614,6,63,0,511.958,0.655841,0.733253,-0.975453,-0.333402,-0.677342,-0.395817,0.212372,-0.00445517,0.308735,1.70855
-515.377,0.966682,0.0779614,5,31,0,517.797,-0.383399,0.742504,-0.61656,-0.40583,-0.53486,-0.103541,0.30251,-0.0593178,0.415671,1.66513
-513.439,0.99998,0.0779614,5,31,0,517.499,-0.486945,0.752682,-0.672307,-0.336327,-0.647441,0.0406859,0.321472,0.0704095,0.356109,1.6799
-510.763,0.837012,0.0779614,5,31,0,516.84,1.05334,0.767819,-1.19767,-0.031554,-0.348098,-0.41033,0.215479,-0.109177,0.139951,1.82148
-511.246,0.997509,0.0779614,5,31,0,512.582,1.28724,0.805559,-1.23191,-0.166019,-0.46389,-0.351299,0.245728,-0.107594,0.0764029,1.841
-513.995,0.998174,0.0779614,6,63,0,519.142,0.0137378,0.748642,-0.337364,-0.676572,-0.912803,-0.187183,0.301797,-0.118838,0.285061,1.78721
-513.574,0.826864,0.0779614,5,63,0,520.215,0.542208,0.79616,-0.458523,-0.610547,-1.00952,-0.703337,0.121099,-0.228428,0.375038,1.78615
-511.328,1,0.0779614,5,31,0,515.366,0.367362,0.784593,-0.717777,-0.639128,-0.914749,-0.231076,0.206111,-0.125735,0.36528,1.80082
-513.182,0.995101,0.0779614,5,31,0,516.201,0.182821,0.781186,-0.953536,-0.564668,-0.885353,-0.231792,0.366203,-0.287881,0.369825,1.77086
-513.541,0.719637,0.0779614,5,63,0,520.365,0.637677,0.72974,-1.10896,-0.341554,-0.594286,-0.0171673,0.381164,-0.294068,0.325732,1.82233
-511.254,0.978549,0.0779614,5,63,0,518.471,0.209278,0.762507,-0.785619,-0.107198,-0.393126,0.0435757,0.170439,0.100446,0.260742,1.80276
-514.185,0.719936,0.0779614,6,63,0,521.415,1.89111,0.8012,-1.31345,-0.977754,-1.25287,-1.12299,0.227045,-0.0526781,0.167047,1.71847
-511.398,0.866087,0.0779614,6,63,0,519.032,0.215361,0.817194,-0.902011,-0.385737,-0.835076,-0.208466,0.345049,-0.160547,0.281078,1.83773
-514.259,0.933282,0.0779614,5,31,0,517.028,1.36502,0.72881,-1.35954,-0.0607611,-0.489461,-0.568545,0.227679,-0.0220387,0.118088,1.67346
-511.984,1,0.0779614,5,63,0,518.165,0.610692,0.761468,-1.13829,-0.47897,-0.567068,-0.209044,0.470538,-0.14711,0.130154,1.71884
-511.532,0.968251,0.0779614,5,31,0,515.614,0.673733,0.784093,-0.711558,-0.237428,-0.693673,-0.768638,0.259152,-0.17755,0.175685,1.81904
-512.774,0.994829,0.0779614,6,63,0,518.435,1.30835,0.796283,-1.58156,-0.229854,-0.895521,-0.714043,0.154702,0.0509709,0.262657,1.80917
-517.533,0.98334,0.0779614,5,31,0,523.572,1.38228,0.731823,-1.70331,-0.0554374,-0.323396,-0.681316,0.127789,0.072747,0.334512,1.74415
-512.327,0.988748,0.0779614,5,63,0,522.977,0.222313,0.877373,-0.920826,-0.784778,-0.979422,-0.361881,0.182661,0.0744068,0.264249,1.82966
-515.531,0.987802,0.0779614,5,31,0,517.6,-0.462607,0.851737,-1.03907,-0.363867,-0.662591,-0.783357,0.277733,0.163955,0.366566,1.6696
-510.632,0.993357,0.0779614,5,63,0,519.027,0.96056,0.758161,-1.0447,-0.677484,-0.818039,-0.180629,0.267981,-0.158924,0.246316,1.73981
-508.675,0.990563,0.0779614,5,31,0,512.562,0.836389,0.805198,-1.05237,-0.354223,-0.764554,-0.524748,0.175079,-0.152427,0.286226,1.7556
-512.588,0.926088,0.0779614,6,63,0,513.165,1.02388,0.683448,-1.20113,-0.811399,-0.912615,-0.586567,0.347334,0.0172967,0.241967,1.80599
-513.15,0.999905,0.0779614,5,63,0,517.683,-0.104609,0.742465,-1.19226,-0.460239,-0.840836,-0.435877,0.425758,0.259955,0.306676,1.8015
-515.26,0.996383,0.0779614,5,31,0,518.947,0.241391,0.78697,-1.43375,-0.340656,-1.06251,-0.574126,0.367821,0.283163,0.27584,1.84431
-510.621,0.959101,0.0779614,5,31,0,519.457,0.539535,0.879556,-0.925043,-0.56086,-0.705829,-0.539748,0.10756,-0.102121,0.291144,1.82152
-513.526,0.7692,0.0779614,5,31,0,516.235,0.513791,0.84037,-0.801193,-0.42749,-0.891541,-0.338046,0.142749,-0.123271,0.222971,1.81467
-512.623,0.985587,0.0779614,5,31,0,515.703,1.19864,0.715248,-1.36982,-0.359247,-0.739379,-0.305753,0.190457,-0.0646461,0.282149,1.73876
-511.182,1,0.0779614,5,31,0,517.657,0.53832,0.820516,-1.52362,-0.372459,-0.647243,-0.469431,0.285475,0.159235,0.237395,1.81921
-509.766,0.999689,0.0779614,5,31,0,513.169,1.05785,0.770316,-1.2443,-0.611954,-0.86959,-0.585323,0.161253,0.122929,0.250616,1.73937
-512.647,0.905639,0.0779614,6,63,0,514.832,1.31767,0.704226,-1.22325,-0.694452,-0.589635,-0.541366,0.168776,0.0740889,0.279346,1.75234
-510.174,0.966125,0.0779614,5,63,0,516.205,-0.196449,0.820266,-0.799162,-0.36155,-0.757322,-0.450277,0.386849,-0.131884,0.260782,1.76157
-512.664,0.939293,0.0779614,6,63,0,515.245,-0.860906,0.827209,-0.550512,-0.515222,-0.674238,-0.42771,0.465336,0.00785342,0.27944,1.74947
-515.154,0.940388,0.0779614,6,63,0,521.804,-0.737559,0.862135,-0.790095,-0.636233,-1.00139,-0.816746,0.399872,0.030026,0.338805,1.69318
-511.21,0.970283,0.0779614,6,63,0,518.036,1.92684,0.746971,-1.47035,-0.304476,-0.744595,-0.575458,0.0822203,-0.155168,0.243062,1.84547
-516.722,0.990331,0.0779614,5,31,0,518.565,1.71786,0.786655,-1.18824,-0.307764,-0.395896,-0.347232,0.069368,-0.476767,0.300007,1.95174
-514.273,0.987601,0.0779614,5,31,0,523.037,2.26683,0.745057,-1.42551,-0.307681,-0.742762,-0.296395,0.296729,-0.470801,0.0767767,1.87573
-514.129,0.997579,0.0779614,5,63,0,523.313,1.20238,0.770137,-1.28393,0.149931,-0.287283,-0.493782,0.285145,-0.324542,0.153331,1.87444
-511.515,0.846196,0.0779614,6,63,0,519.859,0.85334,0.766493,-1.10786,-0.514678,-1.01961,-0.68954,0.26742,-0.114942,0.252229,1.71545
-511.446,0.990417,0.0779614,5,63,0,515.457,0.542,0.786075,-1.19254,-0.701649,-0.720104,-0.343151,0.265219,-0.091295,0.387984,1.79165
-510.333,0.999631,0.0779614,5,63,0,513.732,0.402432,0.774121,-1.01939,-0.394376,-0.620656,-0.484356,0.179824,-0.0311831,0.384146,1.83139
-513.272,0.878911,0.0779614,5,31,0,517.264,1.14443,0.722724,-1.33863,-0.251144,-0.602972,0.0694904,0.21185,0.135265,0.177084,1.84263
-511.945,0.921172,0.0779614,5,63,0,518.149,0.915187,0.814768,-1.06711,-0.792941,-0.896413,-0.960857,0.238606,-0.207465,0.307012,1.67132
-510.862,0.923429,0.0779614,6,63,0,514.844,0.489398,0.807124,-1.10788,-0.542202,-0.905264,-0.566696,0.234054,0.0996292,0.247336,1.87533
-512.254,0.990821,0.0779614,5,63,0,515.263,1.91861,0.69435,-1.35215,-0.711598,-0.735806,-0.712082,0.286695,-0.235601,0.193625,1.69883
-512.448,0.984186,0.0779614,6,63,0,517.507,2.02067,0.853001,-1.56802,-0.893038,-1.11188,-0.887766,0.0387481,-0.135535,0.285996,1.80349
-512.723,0.95009,0.0779614,5,63,0,517.103,0.949162,0.760783,-0.53993,-0.720808,-1.03027,-0.981548,0.255277,-0.306359,0.208243,1.79847
-511.798,0.960736,0.0779614,5,63,0,515.81,0.636177,0.785898,-0.61854,-0.579301,-0.983431,-0.763623,0.240417,-0.354409,0.315153,1.7915
-512.511,0.948943,0.0779614,5,31,0,514.825,0.804709,0.75964,-0.485285,-0.811237,-0.91833,-0.618512,0.163706,-0.25743,0.286721,1.80209
-510.617,0.988279,0.0779614,5,31,0,515.581,1.2919,0.783865,-1.47703,-0.441947,-0.816911,-0.584348,0.106381,-0.0165757,0.339112,1.81835
-512.451,0.9831,0.0779614,6,63,0,517.376,0.490619,0.801403,-1.08472,-0.51522,-0.760992,-0.779437,0.454764,-0.162746,0.186255,1.88078
-512.791,0.939255,0.0779614,5,63,0,515.463,0.511368,0.814514,-1.06514,-0.558936,-0.756878,-0.784655,0.461245,-0.183863,0.174923,1.87606
-517.097,0.619445,0.0779614,5,31,0,524.213,0.190449,0.896611,-0.953983,-0.486252,-0.65306,-0.946918,0.378052,-0.381697,0.229957,1.88365
-514.869,0.899852,0.0779614,5,63,0,521.586,0.994985,0.711784,-0.862348,-0.611377,-0.97417,-0.131977,0.190539,0.0820835,0.20143,1.85355
-511.956,0.959689,0.0779614,5,63,0,520.541,0.507024,0.727219,-0.791418,-0.281845,-0.337266,-0.404518,0.189451,0.105652,0.219716,1.73801
-515.341,0.990951,0.0779614,5,31,0,517.178,-0.162599,0.972341,-1.30291,-0.361268,-0.658113,-0.190617,0.406602,-0.0658227,0.182885,1.81112
-513.858,0.999913,0.0779614,6,63,0,519.47,2.12303,0.648496,-1.05515,-0.613222,-0.804466,-0.976381,0.186173,-0.199902,0.148425,1.74506
-511.179,0.997707,0.0779614,6,63,0,517.006,0.369044,0.882034,-1.28741,-0.494219,-0.731831,-0.306989,0.228737,-0.0453592,0.331127,1.83208
-513.26,0.997581,0.0779614,5,63,0,516.276,0.0325972,0.708418,-0.585775,-0.050169,-0.39312,-0.377799,0.425196,-0.114981,0.137958,1.76846
-510.289,0.965878,0.0779614,6,95,0,517.387,1.31565,0.740465,-1.10691,-0.838439,-1.0007,-1.02608,0.219003,-0.0658605,0.261151,1.80813
-510.918,0.976895,0.0779614,6,63,0,512.932,-0.401407,0.868353,-0.816537,-0.286798,-0.460465,0.0639423,0.266947,-0.00520037,0.288972,1.75186
-511.381,0.991449,0.0779614,5,31,0,514.778,-0.602995,0.802847,-0.785225,-0.0234157,-0.362183,-0.2068,0.399218,0.156829,0.17957,1.78007
-513.528,0.684317,0.0779614,4,15,0,516.609,-0.847522,0.822002,-0.773507,0.0298462,-0.479637,-0.237878,0.397944,0.197416,0.181995,1.82117
-512.124,0.999378,0.0779614,5,63,0,518.847,0.900443,0.708861,-0.978256,-0.220193,-0.308797,0.074193,0.349902,-0.330232,0.200159,1.75226
-510.772,0.996808,0.0779614,6,63,0,515.753,1.30484,0.843696,-1.33379,-0.617399,-0.79,-0.897753,0.247283,-0.0736527,0.114887,1.81707
-517.235,0.578757,0.0779614,5,63,0,522.211,0.38198,0.876331,-1.01392,-0.425671,-0.65267,-0.328703,0.296833,-0.0865315,0.0666693,1.72609
-513.699,0.999951,0.0779614,5,31,0,522.138,0.236213,0.812866,-0.832921,-0.473879,-0.498442,-0.546096,0.289227,0.0915637,0.213818,1.77383
-510.505,0.945736,0.0779614,6,63,0,515.887,0.589822,0.721183,-1.03877,-0.186348,-0.712099,-0.111306,0.288939,0.0459257,0.231868,1.77836
-513.008,0.979658,0.0779614,5,63,0,518.13,1.0473,0.695317,-1.11085,-0.172962,-0.559086,0.183102,0.368208,-0.295811,0.178221,1.79862
-513.786,0.907691,0.0779614,5,63,0,520.613,0.698106,0.675388,-1.08556,-0.558572,-0.671328,-0.624556,0.454917,-0.127138,0.264862,1.76577
-515.126,0.918752,0.0779614,5,63,0,518.702,0.932709,0.664662,-0.971382,-0.752236,-0.794874,-0.714314,0.439077,-0.1353,0.247761,1.76232
-519.349,0.969628,0.0779614,6,63,0,523.259,1.2997,0.747194,-0.711286,-0.681335,-1.2839,-0.523816,0.435221,-0.427547,0.109742,1.74496
-517.361,0.932448,0.0779614,6,63,0,523.643,0.694151,0.852615,-1.43765,-0.442853,-0.82032,0.0151589,0.0778233,0.131906,0.408427,1.85937
-515.004,0.979668,0.0779614,5,31,0,522.465,-0.458976,0.797253,-1.15675,-0.253506,-0.503335,-0.480895,0.205178,0.329826,0.421946,1.79792
-514.223,0.99891,0.0779614,6,63,0,520.473,-0.0686672,0.739477,-0.748521,-0.671977,-0.866566,-0.300774,0.265401,0.266963,0.326756,1.69912
-511.103,0.999301,0.0779614,5,31,0,516.538,0.0954974,0.777862,-0.872417,-0.776098,-1.00552,-0.374908,0.305258,0.0795475,0.303836,1.74161
-511.852,0.92329,0.0779614,6,63,0,513.97,0.382437,0.796349,-0.930836,-0.811234,-1.01164,-0.603503,0.334229,0.093484,0.249297,1.70717
-511.448,0.998411,0.0779614,6,63,0,515.85,0.279046,0.803373,-0.902529,-0.697712,-1.07328,-0.437966,0.256548,0.190883,0.259361,1.76102
-514.626,0.902717,0.0779614,6,63,0,517.714,0.915205,0.809832,-1.00373,-0.420875,-0.341801,-0.483866,0.210208,-0.291679,0.274983,1.6723
-515.85,0.706777,0.0779614,6,63,0,522.624,0.200606,0.753777,-1.13042,-0.0636591,-0.427699,-0.140907,0.318949,0.127331,0.131679,1.78032
-513.614,1,0.0779614,6,63,0,520.84,-0.0626838,0.759362,-0.962418,0.256134,0.0306224,0.251179,0.278696,-0.161819,0.265205,1.78826
-513.44,0.999142,0.0779614,6,63,0,517.495,1.32568,0.647777,-0.879595,0.138233,-0.164859,0.0798859,0.186188,-0.231312,0.178188,1.82488
