# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PDB_00_model
# start_datetime = 2023-03-29 00:38:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_00/PDB_00.data.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_00/PDB_00.output1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-32-g8fce5fb2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma
-510.931,0.934317,0.0666455,6,127,0,515.679,-0.196407,0.764062,-0.710155,-0.178839,-0.372188,-0.260062,0.320702,0.0400504,0.196004,1.79996
-511.939,0.991603,0.0666455,6,63,0,513.56,0.24323,0.883148,-1.24777,-0.239147,-0.43789,-0.0881086,0.235217,0.0171032,0.257109,1.71948
-514.016,0.996091,0.0666455,6,63,0,517.632,1.00282,0.657735,-1.02707,0.135084,-0.105151,0.0391013,0.125689,0.0396666,0.234102,1.85018
-510.753,0.992006,0.0666455,6,63,0,519.957,1.08354,0.752513,-1.24916,-0.441443,-0.782028,-0.62862,0.163262,0.184574,0.212675,1.74027
-512.123,0.790845,0.0666455,5,63,0,517.297,1.31937,0.749434,-1.3942,-0.447864,-0.746272,-0.416739,0.0395891,0.0685157,0.3334,1.7725
-514.223,0.97805,0.0666455,6,63,0,518.722,-0.6433,0.809668,-0.720078,-0.293787,-0.596883,-0.157762,0.534384,-0.0604813,0.136795,1.838
-513.631,0.986902,0.0666455,6,63,0,520.184,0.196356,0.849504,-1.23034,-0.502754,-0.418638,-0.547254,0.429577,0.100772,0.10887,1.71432
-514.004,0.99916,0.0666455,6,95,0,522.805,1.59343,0.834297,-1.16738,-1.12578,-1.4951,-1.44068,0.132208,-0.245366,0.348086,1.80884
-513.228,0.96339,0.0666455,6,63,0,522.77,0.0734196,0.815302,-0.942318,-0.0532913,-0.0499592,-0.260968,0.242237,0.117243,0.121338,1.76442
-514.03,0.998694,0.0666455,6,63,0,517.738,0.267021,0.733475,-0.693045,-0.00983174,-0.615105,0.186971,0.195114,-0.235192,0.339777,1.78158
-510.162,0.998308,0.0666455,6,63,0,515.457,0.0789006,0.795968,-0.863528,-0.380182,-0.337021,-0.317474,0.265133,0.0790742,0.217548,1.78027
-511.69,0.974133,0.0666455,6,63,0,514.562,1.76835,0.791258,-1.36857,-0.454435,-0.477227,-0.330072,0.257282,-0.408621,0.144724,1.81882
-512.052,0.906768,0.0666455,6,63,0,516.621,1.10645,0.763217,-0.900879,-0.595847,-1.13628,-0.669883,0.356616,-0.349666,0.22214,1.79622
-512.221,0.951025,0.0666455,6,63,0,520.305,1.20654,0.794263,-1.31985,-0.262662,-0.560181,-0.324194,0.405323,-0.156198,0.0416579,1.8122
-511.142,0.976279,0.0666455,6,63,0,516.616,-0.00104564,0.730168,-0.888061,-0.334688,-0.664411,-0.397652,0.447697,0.019092,0.237158,1.78228
-513.426,0.789191,0.0666455,6,63,0,518.054,0.804181,0.874375,-1.09067,-0.298118,-0.577765,-0.257874,0.112948,-0.148768,0.299256,1.75036
-513.613,1,0.0666455,5,63,0,521.593,0.706809,0.837291,-1.50869,-0.895279,-1.10027,-1.01328,0.44736,0.017893,0.235894,1.84545
-509.178,0.9955,0.0666455,5,31,0,514.636,0.724693,0.786968,-1.11773,-0.638662,-0.897936,-0.711738,0.344394,-0.0210838,0.18009,1.7907
-514.348,0.998111,0.0666455,6,63,0,518.424,0.351146,0.786676,-1.13289,0.348696,-0.0494237,0.458947,0.259078,-0.24898,0.262189,1.7817
-514.139,0.999895,0.0666455,6,127,0,521.627,0.448127,0.863486,-0.830731,-0.792184,-1.13638,-1.08355,0.354209,0.0270321,0.104246,1.71366
-516.42,0.999514,0.0666455,6,63,0,518.936,1.03084,0.651967,-0.577938,0.0466208,-0.0772628,0.0842276,0.0377673,-0.234861,0.28876,1.83436
-510.028,0.999974,0.0666455,6,63,0,517.962,0.87414,0.832245,-1.32491,-0.47193,-0.683125,-0.439652,0.360858,-0.185786,0.170087,1.71545
-511.909,0.993921,0.0666455,6,63,0,516.462,0.97377,0.874417,-1.52137,-0.630331,-1.04343,-0.869354,0.260918,0.0997836,0.19152,1.82975
-510.647,0.997797,0.0666455,6,63,0,515.656,0.358649,0.792198,-0.93731,-0.800569,-0.931357,-0.59597,0.24395,0.0506633,0.328758,1.86673
-510.708,0.989239,0.0666455,6,63,0,512.653,1.00169,0.828439,-1.11348,-0.682618,-0.797631,-0.448634,0.251136,-0.152981,0.177144,1.68385
-513.688,0.965558,0.0666455,6,63,0,516.921,-0.122641,0.836808,-0.709446,-0.605921,-0.487505,-0.40448,0.28108,-0.0956207,0.293307,1.92179
-512.276,0.99264,0.0666455,6,63,0,517.408,-0.273564,0.838436,-0.593611,-0.618459,-0.972769,-0.580236,0.271314,0.0604171,0.279158,1.67208
-511.604,0.974021,0.0666455,6,63,0,516.186,1.13106,0.853962,-1.51926,-0.761006,-1.00873,-0.921074,0.21357,-0.0595083,0.296625,1.85706
-509.978,0.986517,0.0666455,6,63,0,514.145,1.67497,0.755931,-1.17747,-0.37143,-0.834911,-0.513113,0.13841,-0.107857,0.16206,1.79905
-511.747,0.92089,0.0666455,6,63,0,515.443,0.772927,0.778319,-1.1378,0.0917768,-0.302679,0.0406416,0.283178,-0.267417,0.228883,1.78306
-512.079,0.851187,0.0666455,6,63,0,517.818,0.787588,0.83604,-1.11851,-0.0278317,-0.362104,-0.312489,0.125558,-0.227728,0.245308,1.8375
-510.338,0.995493,0.0666455,6,63,0,513.828,0.949865,0.741077,-1.02474,-0.0988663,-0.350513,0.0662265,0.24149,-0.194526,0.193288,1.72229
-512.296,0.627136,0.0666455,6,127,0,519.899,-0.215502,0.822737,-0.795617,0.189617,-0.24473,-0.210264,0.301894,-0.0514909,0.210024,1.83807
-513.147,0.86983,0.0666455,5,63,0,523.795,1.74824,0.745309,-0.994597,-0.380078,-0.501764,-0.256414,0.0976081,-0.493866,0.233435,1.81642
-513.789,0.974937,0.0666455,6,63,0,515.363,1.6302,0.762846,-0.996922,-0.289515,-0.416474,-0.274841,0.140102,-0.511629,0.26275,1.8497
-514.599,0.92081,0.0666455,6,63,0,519.308,1.164,0.765076,-1.34558,-0.997783,-1.17193,-1.03194,0.334238,0.159029,0.237782,1.73631
-510.587,0.999832,0.0666455,6,63,0,518.346,-0.259447,0.851337,-0.918439,-0.470177,-0.681961,-0.258349,0.228637,0.0255203,0.343863,1.78313
-510.973,0.969472,0.0666455,6,127,0,516.724,1.9106,0.727521,-1.22719,-0.657239,-1.12443,-0.972135,0.211968,-0.134964,0.1615,1.74507
-511.187,0.963602,0.0666455,6,127,0,515.79,-0.0476274,0.737486,-0.750287,-0.0249858,-0.184829,-0.0482029,0.269123,0.0733057,0.201106,1.78791
-512.828,0.99514,0.0666455,6,63,0,518.515,1.45134,0.799823,-1.47535,-0.729685,-0.894357,-0.594707,0.301229,-0.375991,0.3224,1.796
-512.74,0.948697,0.0666455,5,63,0,519.252,1.40512,0.75626,-1.25804,-0.510762,-0.687586,-0.915042,0.199969,-0.339431,0.324513,1.77321
-513.131,0.999344,0.0666455,5,63,0,516.369,0.989764,0.817482,-1.0766,-0.783047,-1.10814,-0.216497,0.156442,-0.098472,0.310369,1.85229
-511.547,0.971668,0.0666455,5,63,0,516.083,0.129377,0.833819,-1.03913,-0.731516,-0.898717,-0.621685,0.224,-0.0715888,0.430325,1.8046
-513.357,0.928975,0.0666455,5,31,0,515.994,0.723699,0.805593,-1.1223,-0.422067,-1.10737,-0.6698,0.17973,0.0200713,0.362019,1.8453
-513.903,0.998163,0.0666455,5,31,0,519.861,0.736542,0.677569,-0.958486,-0.753504,-0.780275,-0.516519,0.150321,0.0488167,0.427143,1.80644
-512.892,0.998547,0.0666455,6,63,0,520.089,0.411608,0.933895,-1.10139,-0.900147,-0.864537,-1.00739,0.249218,-0.0698706,0.234089,1.78326
-515.493,0.938323,0.0666455,6,63,0,521.922,-0.387108,0.798523,-0.990135,-0.0282074,-0.454794,0.103499,0.244052,0.286658,0.266929,1.94035
-511.568,0.995667,0.0666455,5,31,0,518.89,-0.171371,0.776816,-1.06308,-0.189423,-0.170042,-0.047804,0.352306,0.136833,0.22416,1.80774
-518.326,0.886611,0.0666455,5,31,0,520.064,0.347418,0.808739,-1.48035,0.120925,-0.347568,0.578875,0.360086,-0.00780313,0.224906,1.81163
-512.91,0.99986,0.0666455,5,31,0,519.902,-0.199227,0.774928,-0.693842,-0.0962811,-0.15115,-0.264322,0.395791,-0.0462629,0.184242,1.77373
-513.371,0.991562,0.0666455,5,63,0,516.527,-0.470582,0.812972,-0.536081,0.0138919,-0.144181,-0.105113,0.388708,-0.0678396,0.159522,1.76158
-517.094,0.989786,0.0666455,5,31,0,520.295,0.178685,0.71202,-0.6293,-0.111896,-0.499396,0.12069,0.391098,-0.19878,0.231052,1.64487
-515.811,1,0.0666455,6,63,0,519.779,1.22944,0.831903,-1.34291,-0.246037,-0.478584,-0.534991,0.191601,-0.0569278,0.141371,1.98679
-511.368,0.98658,0.0666455,6,63,0,518.507,0.950767,0.825573,-0.884657,-0.413599,-0.793097,-0.431022,0.213051,-0.272596,0.163214,1.86632
-511.086,0.907691,0.0666455,6,63,0,520.599,-0.228729,0.786413,-0.739685,-0.0557625,-0.290158,-0.0168819,0.394542,-0.0994256,0.205042,1.72979
-511.17,0.999702,0.0666455,6,63,0,515.696,-0.456591,0.915238,-0.90292,-0.413732,-0.660963,-0.610351,0.329805,0.0701279,0.240138,1.8025
-512.807,0.997692,0.0666455,6,63,0,515.822,1.91142,0.693988,-1.27208,-0.807734,-1.24327,-1.08673,0.121866,-0.159027,0.382735,1.78652
-512.85,0.988335,0.0666455,6,63,0,520.082,-0.196101,0.902964,-0.95578,0.130365,-0.228522,-0.189648,0.318254,-0.138071,0.151442,1.79101
-509.67,1,0.0666455,6,63,0,514.743,0.798981,0.780457,-1.10342,-0.62827,-0.769799,-0.422643,0.232518,0.0644114,0.217238,1.83428
-510.722,0.95283,0.0666455,5,31,0,514.858,0.491894,0.77474,-0.936579,-0.477836,-0.57662,-0.639695,0.191149,0.172172,0.23006,1.80731
-511.692,0.849479,0.0666455,5,31,0,514.873,0.409271,0.776302,-0.93615,-0.479556,-0.67722,-0.647362,0.193021,0.193665,0.209556,1.80565
-516.371,0.998572,0.0666455,5,31,0,519.769,-0.0381788,0.869362,-0.793361,-0.220705,-0.478061,-0.879519,0.21345,0.12268,0.141906,1.72944
-515.658,1,0.0666455,5,63,0,521.35,-0.317175,0.754394,-0.937001,-0.223317,-0.417374,0.415405,0.481333,-0.170928,0.274489,1.82062
-516.939,0.906466,0.0666455,6,63,0,521.695,-0.477546,0.796717,-0.986801,-0.180838,-0.410145,0.349102,0.555849,-0.133588,0.239997,1.80738
-517.709,0.998937,0.0666455,6,63,0,526.454,-0.646942,0.809294,-0.968132,-0.233709,-0.325167,-0.126895,0.628797,-0.161214,0.220111,1.87072
-510.69,0.99408,0.0666455,6,63,0,520.42,0.938228,0.827213,-0.905707,-0.286852,-0.714031,-0.269738,0.191501,-0.268301,0.16486,1.74893
-512.295,0.907521,0.0666455,6,63,0,516.248,1.37819,0.710459,-0.927615,-0.452097,-0.649939,-0.53397,0.0716405,-0.0834705,0.22551,1.77482
-515.108,0.933115,0.0666455,6,63,0,518.799,0.203708,0.873225,-1.21871,-0.1398,-0.523787,-0.506154,0.27646,0.120017,0.104317,1.8411
-517.862,0.98058,0.0666455,6,127,0,524.851,-0.376091,0.67742,-0.696382,0.292457,-0.259794,0.289904,0.21969,0.0256979,0.358786,1.81226
-514.509,0.966369,0.0666455,5,31,0,523.142,-0.170679,0.734248,-0.797648,0.0664632,-0.296019,0.49422,0.195624,0.0435851,0.315585,1.82841
-512.461,0.999728,0.0666455,6,127,0,519.226,2.0175,0.806533,-1.32972,-0.881924,-1.20295,-1.23046,0.177719,-0.203457,0.150945,1.74275
-510.765,0.99667,0.0666455,6,127,0,515.172,0.355775,0.729042,-0.969512,-0.0655874,-0.35666,-0.0469265,0.221897,-0.0660672,0.291839,1.81716
-511.845,0.979031,0.0666455,6,63,0,515.569,1.52553,0.801363,-1.39171,-0.117213,-0.432585,-0.559058,0.135885,-0.100774,0.187992,1.78773
-512.425,0.997615,0.0666455,6,63,0,518.147,0.27504,0.743825,-0.987303,-0.194011,-0.60853,-0.297736,0.445714,-0.11238,0.147279,1.71528
-512.51,0.999171,0.0666455,5,31,0,517.813,0.203896,0.844682,-0.885355,-0.575944,-0.432329,-0.15077,0.158376,-0.0986868,0.312701,1.7668
-511.693,0.99724,0.0666455,6,63,0,516.719,0.527714,0.821724,-1.13391,-0.440454,-1.03866,-0.862772,0.344182,-0.118694,0.240984,1.75547
-511.683,0.999703,0.0666455,5,63,0,516.713,0.617582,0.873589,-1.26406,-0.730469,-0.719174,-0.387967,0.292835,-0.144683,0.279735,1.81356
-510.329,0.94002,0.0666455,5,63,0,514.393,0.948379,0.821203,-1.01939,-0.489507,-1.03656,-0.532762,0.268118,-0.137928,0.190327,1.75994
-510.331,0.968234,0.0666455,6,63,0,515.197,1.14124,0.824697,-1.10765,-0.272568,-0.743541,-0.479034,0.137329,-0.238582,0.22433,1.7455
-512.615,0.938133,0.0666455,5,31,0,516.01,1.71045,0.832158,-1.34501,-0.536227,-0.593575,-0.579171,0.0456794,-0.0683074,0.203573,1.72448
-511.437,0.999723,0.0666455,5,63,0,513.816,1.67241,0.821058,-1.40059,-0.435469,-0.768686,-0.56981,0.049514,-0.182405,0.255274,1.72185
-513.431,0.999315,0.0666455,6,63,0,519.46,1.74298,0.648938,-1.28222,-0.0530611,-0.303449,-0.0607529,0.333643,-0.206194,0.0582163,1.81252
-510.163,0.992678,0.0666455,5,63,0,517.611,1.44217,0.746728,-1.24472,-0.235848,-0.473136,-0.183807,0.148525,-0.208584,0.224405,1.70587
-511.746,0.931274,0.0666455,6,63,0,514.664,1.18412,0.743517,-1.49606,0.0103164,-0.394997,-0.282322,0.318835,-0.223233,0.222986,1.78769
-512.121,0.996494,0.0666455,6,63,0,514.231,1.48453,0.751922,-1.0436,-0.100031,-0.261383,0.0158628,0.127626,-0.211498,0.12438,1.73301
-510.702,0.939432,0.0666455,6,63,0,514.797,1.22022,0.727662,-1.45504,-0.0779791,-0.479041,-0.376823,0.225818,0.016474,0.21529,1.81715
-513.508,0.991721,0.0666455,6,63,0,518.557,0.941666,0.804881,-1.08451,0.259577,-0.227352,0.00726543,0.28368,-0.342165,0.0858201,1.71815
-516.197,0.992533,0.0666455,6,63,0,524.374,2.99842,0.632584,-1.60611,-0.671536,-0.830496,-0.624246,-0.00104216,-0.177767,0.29298,1.71829
-511.631,0.967586,0.0666455,6,63,0,519.218,1.75374,0.790892,-1.61452,-0.191439,-0.601272,-0.472581,0.255348,-0.241433,0.149055,1.85221
-510.964,0.967648,0.0666455,6,63,0,518.07,0.704236,0.767633,-1.01774,-0.414937,-1.06108,-0.660975,0.202828,0.0114951,0.28576,1.75115
-512.418,0.998814,0.0666455,5,31,0,517.2,0.873301,0.764031,-0.82251,-0.81653,-0.82823,-0.721702,0.0916547,-0.156769,0.395635,1.73742
-511.889,0.969318,0.0666455,6,63,0,518.805,1.21922,0.847023,-1.45953,-0.860721,-0.940062,-0.82847,0.39615,-0.155958,0.139248,1.81847
-514.012,0.949265,0.0666455,6,63,0,520.585,2.51566,0.690519,-1.17109,-0.861152,-0.860462,-1.04617,0.187381,-0.411586,0.171105,1.74231
-512.121,0.990909,0.0666455,6,127,0,515.941,-0.0840756,0.877341,-1.15933,-0.653552,-0.605688,-0.388189,0.219827,0.198563,0.334072,1.81189
-512.888,0.966524,0.0666455,6,63,0,517.897,-0.438656,0.780592,-0.570876,-0.261643,-0.224567,-0.181531,0.440302,-0.150829,0.173895,1.77525
-510.398,0.987563,0.0666455,6,63,0,515.162,1.50093,0.756587,-1.40941,-0.224126,-0.620753,-0.150681,0.127439,-0.0513712,0.226623,1.80371
-512.115,0.996083,0.0666455,6,63,0,515.188,1.02591,0.680074,-1.35028,-0.00507588,-0.450417,-0.0736429,0.294328,-0.147395,0.285718,1.8036
-511.81,0.992133,0.0666455,6,63,0,517.092,0.968533,0.861642,-0.975453,-0.689579,-1.21646,-1.06363,0.208907,-0.0783969,0.197896,1.76153
-510.892,0.974692,0.0666455,6,63,0,516.078,1.23009,0.837004,-1.17854,-0.622583,-0.75069,-0.870193,0.246989,-0.28059,0.179186,1.83821
-511.164,0.998884,0.0666455,6,63,0,514.051,0.696981,0.778301,-1.2744,-0.533865,-0.918551,-0.592882,0.148563,0.156848,0.354712,1.71115
-512.149,0.994148,0.0666455,6,63,0,516.163,0.111456,0.858674,-1.14104,-0.755618,-1.14264,-0.496891,0.199102,0.243584,0.363573,1.77829
-509.655,0.918017,0.0666455,6,63,0,514.769,1.42301,0.767177,-1.22306,-0.461249,-0.671415,-0.639139,0.265229,-0.140597,0.16585,1.78686
-509.881,0.943927,0.0666455,5,63,0,513.764,0.729299,0.785419,-1.0653,-0.428526,-0.863595,-0.616661,0.285482,0.0020355,0.183043,1.854
-513.709,0.99165,0.0666455,5,63,0,516.832,1.44434,0.689611,-1.20424,-0.601641,-0.778289,-0.85092,0.252952,0.172077,0.125329,1.76238
-510.933,0.825717,0.0666455,5,31,0,517.383,0.736986,0.78891,-1.25007,-0.24382,-0.616558,-0.386577,0.279202,-0.132799,0.207526,1.75338
-514.258,0.974841,0.0666455,5,31,0,517.56,0.920275,0.789689,-1.06194,-0.265784,-0.288225,-0.46597,0.225874,-0.429333,0.269416,1.72151
-515.827,0.979107,0.0666455,6,63,0,522.539,0.440104,0.837596,-1.36212,0.0518747,-0.461661,0.0339156,0.132531,-0.143515,0.382454,1.73021
-514.141,0.864486,0.0666455,5,31,0,521.056,0.657154,0.763554,-1.04142,-0.353321,-0.301525,0.146309,0.0622747,-0.0589651,0.387863,1.76714
-515.246,0.886223,0.0666455,5,31,0,519.561,0.977104,0.802834,-1.09309,0.176613,-0.492738,-0.468034,0.069776,-0.105036,0.205473,1.76315
-512.696,0.999874,0.0666455,6,63,0,517.179,0.455077,0.819227,-0.853507,-0.790242,-0.875457,-1.03992,0.347361,-0.0150788,0.211062,1.83239
-512.39,0.976238,0.0666455,6,63,0,515.814,1.05099,0.794617,-1.30261,-0.656323,-0.782259,-0.50293,0.117259,-0.162306,0.385428,1.74343
-516.713,0.948043,0.0666455,5,31,0,518.361,1.41559,0.787759,-1.34558,-0.496106,-0.992134,-0.547249,0.0357975,-0.0935235,0.454863,1.70711
-512.344,0.999962,0.0666455,6,63,0,522.961,2.16333,0.684245,-1.30857,-0.56781,-0.796927,-0.817061,0.213715,-0.237703,0.204479,1.86909
-511.52,0.998687,0.0666455,6,63,0,516.98,0.0314967,0.901653,-1.12252,-0.778068,-0.929815,-0.75897,0.288827,0.0362992,0.316812,1.70413
-513.986,0.982516,0.0666455,6,63,0,519.325,-0.473578,0.850585,-0.922431,-0.364092,-0.890142,-0.329362,0.139824,0.321118,0.421854,1.80356
-511.06,0.998194,0.0666455,5,63,0,519.584,1.02031,0.745802,-1.20345,-0.842888,-0.828976,-0.598571,0.327501,-0.172865,0.304562,1.78186
-511.902,0.873719,0.0666455,5,31,0,516.496,1.1427,0.709971,-1.02873,-0.859375,-1.06638,-1.0205,0.341567,-0.167509,0.255445,1.80275
-513.219,0.967456,0.0666455,5,63,0,518.254,1.25835,0.779424,-1.08489,-0.772047,-1.01878,-1.4093,0.197099,-0.0144502,0.239292,1.78947
-517.935,0.851029,0.0666455,5,31,0,521.238,2.0786,0.778306,-1.70667,-0.683816,-0.992733,-0.11507,0.141975,0.00229799,0.221806,1.75919
-515.203,0.950347,0.0666455,5,31,0,522.527,1.84392,0.708442,-1.48065,-0.396985,-0.709257,-0.914315,0.0363326,-0.0553354,0.395984,1.82771
-516.615,0.901122,0.0666455,6,63,0,521.101,2.17274,0.787729,-1.60596,-1.10182,-1.41152,-0.680908,0.0820158,-0.0252665,0.335676,1.86364
-515.953,0.967744,0.0666455,6,63,0,523.667,0.777309,0.676133,-0.88847,-0.615873,-0.766034,-1.12046,0.244474,0.0884231,0.317116,1.76957
-512.539,0.996652,0.0666455,5,31,0,517.793,1.03018,0.835992,-0.935166,-0.733606,-1.17497,-0.401318,0.226951,-0.176059,0.177911,1.79377
-514.404,0.972557,0.0666455,5,31,0,517.278,-0.208923,0.860674,-0.690613,-0.90301,-0.971157,-1.23483,0.271041,0.0255235,0.342764,1.78653
-510.865,0.991122,0.0666455,6,63,0,517.702,0.354058,0.8441,-0.632727,-0.768148,-0.997679,-0.845765,0.163676,-0.0480005,0.284298,1.75972
-511.519,0.985383,0.0666455,6,63,0,514.251,1.77277,0.735551,-1.75132,-0.403085,-0.810365,-0.436729,0.296478,-0.122416,0.205028,1.76108
-511.454,0.923341,0.0666455,6,63,0,514.474,1.6257,0.755533,-1.05573,-0.286586,-0.415933,-0.519806,0.144133,-0.167518,0.128717,1.82081
-511.445,0.999673,0.0666455,6,63,0,514.379,-0.40235,0.846639,-1.10684,-0.330408,-0.736916,-0.282441,0.331384,0.0943428,0.363606,1.74271
-511.2,0.952325,0.0666455,6,95,0,515.707,2.01098,0.715653,-1.17664,-0.290195,-0.742613,-0.63033,0.101353,-0.289355,0.193525,1.81412
-511.131,0.970392,0.0666455,6,63,0,516.13,1.63836,0.790585,-1.2662,-0.845833,-1.26846,-0.694977,0.225546,-0.134139,0.226643,1.76643
-510.142,0.983381,0.0666455,6,63,0,515.008,0.123693,0.83435,-0.994006,-0.3421,-0.888963,-0.371228,0.239709,0.0814035,0.270752,1.8086
-511.924,0.947875,0.0666455,5,31,0,514.909,0.210083,0.827359,-0.972769,-0.353253,-0.978569,-0.291512,0.243828,0.116556,0.268609,1.82325
-511.592,0.988086,0.0666455,5,63,0,518.204,-0.182952,0.884323,-0.892444,-0.457437,-0.527877,-0.410056,0.16887,-0.0366456,0.35086,1.79005
-511.688,0.993306,0.0666455,5,63,0,517.018,0.597143,0.768294,-0.786455,-0.080107,-0.720239,-0.258123,0.30678,-0.144836,0.160794,1.77601
