# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PDB_01_model
# start_datetime = 2023-03-29 00:39:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_01/PDB_01.data.json
# init = 2 (Default)
# random
#   seed = 7
# output
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_01/PDB_01.output7.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-32-g8fce5fb2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,sigma
-1467.34,0.968234,0.456051,3,7,0,1468.06,86.578,4.84171,0.537572,-0.48374,18.2892
-1467.34,0.988633,0.456051,3,7,0,1469.2,87.3657,4.00585,0.579649,-0.264717,17.3191
-1467.88,0.92321,0.456051,3,7,0,1469.44,87.3119,4.27803,0.572736,-0.661806,18.5807
-1466.9,0.999332,0.456051,3,7,0,1468.52,87.2281,5.20808,0.586408,-0.503351,18.3662
-1466.48,0.995137,0.456051,3,7,0,1467.67,87.541,1.43075,0.589642,-0.617255,17.5638
-1468.29,0.820729,0.456051,3,7,0,1473.84,88.7111,1.52437,0.568736,-0.788084,17.526
-1467.49,0.949153,0.456051,3,7,0,1470.71,87.8878,0.75407,0.667244,-0.388026,18.0067
-1466.7,1,0.456051,3,7,0,1468.15,87.9148,4.16263,0.606993,-0.521866,18.5042
-1467.05,0.998264,0.456051,3,7,0,1467.74,86.6025,2.89369,0.57333,-0.318618,18.3112
-1466.64,0.991913,0.456051,3,7,0,1468.4,87.8524,5.06984,0.566542,-0.464888,17.4793
-1466.47,0.837694,0.456051,2,7,0,1470.96,88.316,2.7267,0.564996,-0.418914,18.0264
-1466.33,0.970565,0.456051,3,7,0,1468.37,87.4549,2.15023,0.597892,-0.610211,17.6888
-1467.45,0.949431,0.456051,3,7,0,1467.93,87.4999,2.31003,0.591074,-0.297695,18.6459
-1469.03,0.919129,0.456051,3,7,0,1472.14,85.6759,5.39261,0.628316,-0.342929,18.141
-1467.4,1,0.456051,3,7,0,1470.59,86.4254,3.62441,0.585969,-0.406026,17.2751
-1469.69,0.952269,0.456051,3,7,0,1470.87,86.3287,4.40513,0.565866,-0.21631,19.2779
-1469.96,0.956908,0.456051,3,7,0,1472.38,88.8364,4.41775,0.624635,-0.661667,16.8808
-1469.35,1,0.456051,3,7,0,1472.32,87.6637,3.09413,0.59559,-0.523531,16.4267
-1469,0.978842,0.456051,3,7,0,1471.27,87.4073,4.06188,0.593794,-0.298294,19.3812
-1468.77,0.998784,0.456051,3,7,0,1471.3,85.9957,7.18525,0.535165,-0.279259,18.1201
-1467.37,0.97859,0.456051,3,7,0,1470.54,88.2902,0.056052,0.636768,-0.480388,17.4931
-1467.01,0.989722,0.456051,3,7,0,1468.93,88.3576,-0.053742,0.649742,-0.571727,17.8798
-1466.8,0.992088,0.456051,3,7,0,1467.82,86.78,2.31145,0.600746,-0.58808,17.8365
-1466.9,0.93419,0.456051,3,7,0,1468.54,87.0652,5.17068,0.601792,-0.506876,17.8619
-1467.48,0.995977,0.456051,3,7,0,1467.97,87.5016,1.3989,0.587106,-0.364729,17.1837
-1466.49,1,0.456051,3,7,0,1467.98,87.3637,4.33787,0.62372,-0.418542,18.2
-1466.39,0.996598,0.456051,3,7,0,1466.85,87.4095,4.50178,0.599975,-0.50633,18.1491
-1466.83,0.942568,0.456051,3,7,0,1468.76,87.4703,1.07633,0.572528,-0.384296,17.7272
-1468.73,0.979274,0.456051,3,7,0,1469.38,86.3831,7.36129,0.603488,-0.308542,18.3239
-1467.74,0.919693,0.456051,3,7,0,1473.69,87.3068,3.17906,0.585786,-0.202788,17.6537
-1467.45,0.941215,0.456051,3,7,0,1469.56,86.8235,4.54281,0.598856,-0.57763,18.3213
-1467.02,1,0.456051,3,7,0,1468.06,87.4011,1.83454,0.584077,-0.337037,18.4631
-1467.15,0.993119,0.456051,2,7,0,1467.87,87.57,1.56656,0.601956,-0.379832,18.6776
-1467.6,0.937235,0.456051,3,7,0,1471.36,86.8157,5.06824,0.583529,-0.471889,17.1944
-1467.54,0.99348,0.456051,3,15,0,1469.3,87.9782,-0.983388,0.648938,-0.528612,18.3318
-1467.93,0.855496,0.456051,2,7,0,1472.9,88.2555,-1.20568,0.583804,-0.516124,17.6955
-1471.18,0.95834,0.456051,3,7,0,1471.95,86.2627,10.0565,0.553952,-0.293766,18.4463
-1470.83,1,0.456051,3,7,0,1472.33,85.892,8.98052,0.546102,-0.340038,18.5685
-1467.6,1,0.456051,2,3,0,1471.01,86.476,5.43117,0.556653,-0.358897,18.5928
-1467.72,0.978108,0.456051,3,11,0,1468.75,88.2372,2.37553,0.624237,-0.724898,17.3845
-1468.35,0.992762,0.456051,3,7,0,1470.14,88.129,-1.77208,0.667119,-0.538515,18.3754
-1467.13,1,0.456051,3,7,0,1468.93,87.6062,2.97347,0.563595,-0.679282,18.3362
-1470.61,0.803416,0.456051,3,7,0,1474.32,87.8607,3.25848,0.71858,-0.689864,17.2439
-1469.02,1,0.456051,3,7,0,1471.4,87.6582,-1.46584,0.524887,-0.522515,17.9107
-1468.21,1,0.456051,3,7,0,1470.42,87.4372,1.09885,0.512608,-0.660136,17.4822
-1467.89,0.997666,0.456051,3,7,0,1469.55,87.3114,0.306992,0.553962,-0.726318,18.1033
-1466.88,0.963017,0.456051,3,7,0,1469.75,88.6676,3.47642,0.590223,-0.442577,17.5996
-1469.1,0.772921,0.456051,3,7,0,1473.11,86.3173,1.1915,0.675386,-0.504715,18.8773
-1466.77,0.995283,0.456051,3,7,0,1470.11,88.4643,0.855879,0.57089,-0.584464,18.2149
-1469.12,0.786436,0.456051,2,3,0,1470.43,89.1334,1.07381,0.539897,-0.38938,18.3142
-1471.11,0.967902,0.456051,3,7,0,1472.1,86.2083,4.29963,0.704018,-0.582359,18.746
-1469.04,1,0.456051,3,7,0,1471.92,88.1147,-0.756408,0.603636,-0.319468,18.1551
-1473.18,0.89644,0.456051,3,7,0,1473.49,87.0435,8.51902,0.482527,-0.705774,18.1313
-1471.72,1,0.456051,3,7,0,1474.57,88.0481,-1.73669,0.693624,-0.263728,18.4195
-1470.32,1,0.456051,3,7,0,1473.99,87.5435,6.75212,0.531552,-0.666949,17.2489
-1469.12,0.970776,0.456051,3,7,0,1474.16,87.9009,4.48322,0.670905,-0.311346,17.1298
-1470.07,0.934637,0.456051,2,3,0,1471.07,87.8212,4.10696,0.694587,-0.348313,16.937
-1471.2,0.833981,0.456051,3,7,0,1475.88,86.8245,2.82948,0.469312,-0.780878,18.1949
-1471.45,1,0.456051,3,7,0,1472.47,87.9321,3.5439,0.699529,-0.110255,18.2992
-1467.23,0.968664,0.456051,2,7,0,1473.47,87.4655,3.57068,0.555186,-0.305447,18.6496
-1466.99,0.989384,0.456051,3,15,0,1468.28,87.3616,2.66406,0.576766,-0.633564,17.3807
-1466.7,0.996646,0.456051,3,7,0,1468.13,88.2604,4.34268,0.554364,-0.496205,17.4914
-1467.38,0.988287,0.456051,3,7,0,1468.31,87.3291,5.72533,0.509915,-0.338607,18.4133
-1466.68,0.954256,0.456051,3,15,0,1469.56,88.6787,1.68616,0.619666,-0.605994,18.0024
-1467.77,0.90331,0.456051,2,7,0,1469.9,88.1773,3.13252,0.646184,-0.297558,18.3022
-1468.21,0.975678,0.456051,3,7,0,1470.07,87.2784,0.800984,0.54886,-0.507686,19.0262
-1467.9,0.986187,0.456051,3,7,0,1469.12,87.9696,5.56827,0.593861,-0.460866,17.0592
-1466.66,0.994934,0.456051,3,7,0,1469.41,87.9491,4.11472,0.639693,-0.487522,18.0363
-1466.66,0.998328,0.456051,3,7,0,1467.04,87.267,1.34586,0.57249,-0.472802,17.4244
-1466.87,0.960127,0.456051,3,7,0,1468.94,87.614,1.5412,0.673153,-0.554294,18.0183
-1467.3,0.962715,0.456051,3,7,0,1469.17,87.2637,2.26255,0.57412,-0.438937,18.9171
-1468.31,0.954382,0.456051,3,7,0,1469.76,86.8605,1.87052,0.583948,-0.521091,16.8118
-1470.26,0.826476,0.456051,3,7,0,1475.41,86.9748,1.39533,0.679642,-0.468722,16.5895
-1466.82,0.999866,0.456051,3,15,0,1471.39,87.3897,5.00838,0.511755,-0.394668,17.8475
-1471.09,0.780154,0.456051,2,3,0,1471.71,88.13,7.9557,0.460319,-0.602672,17.7548
-1473.32,0.938095,0.456051,3,7,0,1477.56,86.4217,0.867036,0.692316,-0.0613675,17.593
-1471.84,1,0.456051,2,3,0,1474.02,86.6814,0.4964,0.666066,-0.117948,17.4915
-1467.24,1,0.456051,3,7,0,1472.68,87.4315,0.971309,0.603322,-0.369723,17.3939
-1467.05,0.995086,0.456051,3,7,0,1468.3,87.4722,3.19832,0.640517,-0.621794,18.2575
-1468.42,0.933241,0.456051,3,7,0,1470.63,87.8386,3.88225,0.486721,-0.25551,17.9313
-1466.38,0.975825,0.456051,3,7,0,1470.73,87.0163,4.36795,0.593152,-0.378715,18.1679
-1468.2,0.833743,0.456051,3,7,0,1471.37,88.0113,-0.752578,0.585223,-0.395038,17.779
-1467.28,0.998327,0.456051,3,7,0,1469.19,86.7,1.9371,0.657076,-0.522813,17.6776
-1466.73,0.97988,0.456051,3,15,0,1468.98,86.6891,4.14853,0.583413,-0.306164,17.9664
-1468.9,0.915133,0.456051,3,7,0,1470.43,87.7184,3.62486,0.553264,-0.449581,16.553
-1467.02,0.994033,0.456051,3,7,0,1470.28,88.038,5.58153,0.527162,-0.411057,18.2455
-1466.75,0.982384,0.456051,3,7,0,1468.55,87.3602,1.01641,0.583467,-0.621503,17.5421
-1468.02,0.915332,0.456051,2,3,0,1468.71,86.9672,1.55067,0.589703,-0.693081,17.3149
-1468.55,0.968744,0.456051,3,7,0,1471.18,88.0897,2.09059,0.666325,-0.374272,18.9572
-1467.68,0.97591,0.456051,3,7,0,1471.13,88.1166,1.35566,0.54625,-0.443848,17.1834
-1472.75,0.897198,0.456051,3,7,0,1473.67,86.1292,3.99926,0.611681,-0.603215,16.3994
-1467.57,1,0.456051,3,7,0,1473.68,87.5883,0.0944573,0.652926,-0.455425,17.3471
-1467.02,1,0.456051,3,7,0,1468.56,88.6111,2.00728,0.652934,-0.580155,18.1621
-1468.62,0.839512,0.456051,2,3,0,1469.95,88.3307,4.04966,0.680365,-0.617205,17.536
-1468.65,1,0.456051,3,7,0,1470.28,86.4208,2.93038,0.505104,-0.579593,18.4741
-1467.51,0.976576,0.456051,2,7,0,1472.24,87.9555,-0.303858,0.582225,-0.729134,18.2726
-1467.39,0.875618,0.456051,3,7,0,1471.4,87.6806,5.58255,0.636042,-0.451647,18.2849
-1467.02,0.999634,0.456051,3,7,0,1468.37,87.8273,2.75997,0.620933,-0.433858,18.7762
-1466.63,0.98811,0.456051,3,7,0,1468.06,86.9314,3.52106,0.611066,-0.429538,18.4516
-1466.52,0.997027,0.456051,3,15,0,1467.44,88.5878,2.23227,0.611744,-0.537192,18.1643
-1471.56,0.842101,0.456051,2,7,0,1472.47,85.4325,0.387043,0.662657,-0.516325,17.1491
-1470.19,0.994025,0.456051,3,7,0,1475.2,88.7436,7.50899,0.599423,-0.207441,18.0245
-1470.61,0.951609,0.456051,3,7,0,1473.19,85.6554,-0.462916,0.551009,-0.569281,18.4993
-1467.92,0.991449,0.456051,3,7,0,1472.96,87.657,2.38471,0.658763,-0.445836,16.9931
-1470.03,0.851739,0.456051,3,7,0,1472.44,88.0201,2.52268,0.561431,-0.784239,19.3138
-1469.59,0.996657,0.456051,3,7,0,1471.95,87.9532,-0.565052,0.69907,-0.344548,17.7041
-1471.81,0.965624,0.456051,3,7,0,1473.89,87.2694,-0.842094,0.717631,-0.421845,16.7406
-1469.36,1,0.456051,3,7,0,1473.11,87.1883,2.35003,0.726966,-0.534299,17.416
-1468.34,0.966651,0.456051,3,7,0,1472.78,87.9323,2.75098,0.639966,-0.78424,18.1284
-1472.45,0.850523,0.456051,3,7,0,1474.53,86.1524,-1.50997,0.617584,-0.260689,19.2053
-1466.28,0.976941,0.456051,2,7,0,1473.46,87.9925,3.56235,0.594529,-0.383377,17.765
-1467.94,0.951979,0.456051,3,7,0,1469.21,87.067,5.19507,0.604699,-0.168098,18.0204
-1468.46,0.998729,0.456051,3,7,0,1469.34,88.1869,-0.695582,0.604488,-0.83901,17.8565
-1469.7,0.946855,0.456051,3,7,0,1471.19,88.0004,1.29072,0.521938,-0.866648,17.9929
-1468.44,0.986126,0.456051,3,7,0,1471.36,87.5837,4.36355,0.695331,-0.342422,18.1479
-1470.05,0.967269,0.456051,3,7,0,1471.75,87.7973,4.52324,0.448887,-0.445193,19.1458
-1469.61,0.967893,0.456051,3,7,0,1472.96,87.9941,5.2342,0.494738,-0.579646,19.2069
-1466.75,1,0.456051,3,7,0,1469.8,87.8842,2.5339,0.526025,-0.539119,18.3358
-1466.95,0.980497,0.456051,3,7,0,1467.55,87.5229,2.41886,0.62953,-0.337908,17.4964
-1468.2,0.898456,0.456051,3,7,0,1471.33,88.108,3.33123,0.628474,-0.386245,16.8993
-1466.25,0.992565,0.456051,2,7,0,1468.7,87.8755,3.41356,0.555007,-0.397513,17.7555
-1469.15,0.892038,0.456051,3,7,0,1469.73,88.2648,4.55887,0.578878,-0.724712,18.934
-1468.55,1,0.456051,3,7,0,1469.54,88.5082,4.49778,0.562744,-0.692015,18.77
-1468.26,0.961124,0.456051,3,7,0,1471.96,87.6504,4.32074,0.670059,-0.275574,18.3726
-1469.58,0.979654,0.456051,3,7,0,1470.37,87.8112,-0.354388,0.52513,-0.816435,17.6285
-1467.44,0.996565,0.456051,3,7,0,1470.6,88.715,0.950221,0.590531,-0.733344,18.2596
-1466.09,0.999485,0.456051,3,7,0,1467.84,87.6315,3.81932,0.573152,-0.388747,17.7539
-1468.82,0.873117,0.456051,3,7,0,1471.86,89.4598,1.13859,0.59082,-0.784938,17.7538
-1468.52,0.990471,0.456051,4,15,0,1471.07,85.807,5.20936,0.586679,-0.22995,18.2179
-1467.11,1,0.456051,3,7,0,1469.27,88.0081,5.07,0.53656,-0.318365,18.2789
-1467.57,0.982136,0.456051,3,15,0,1469.1,88.6745,2.76925,0.557309,-0.715901,18.211
-1468.2,0.985113,0.456051,3,15,0,1469.87,88.5228,4.07548,0.487846,-0.592213,17.6437
-1469.82,0.861895,0.456051,3,7,0,1472.66,86.4717,2.12335,0.70606,-0.237937,18.174
-1469.39,1,0.456051,3,7,0,1471.45,88.8447,4.19315,0.464155,-0.622552,17.8
-1466.04,0.994461,0.456051,3,7,0,1469.99,88.0233,2.40805,0.573479,-0.519334,18.1109
-1469.18,0.88556,0.456051,2,7,0,1470.16,89.2423,3.54328,0.487853,-0.517758,18.4957
-1467.31,0.92587,0.456051,3,7,0,1474,88.2,5.81225,0.574519,-0.477377,18.4744
-1467.92,0.986308,0.456051,3,7,0,1469.23,88.2204,1.65199,0.493336,-0.617089,17.9387
-1466.57,0.844681,0.456051,2,7,0,1474.27,87.9744,1.85124,0.57932,-0.55318,18.5646
-1467.36,0.96108,0.456051,3,7,0,1467.93,88.8007,0.685859,0.627192,-0.491467,18.2386
-1467.13,0.997121,0.456051,3,7,0,1468.53,86.8902,1.97276,0.666116,-0.479468,18.1985
-1468.84,0.915315,0.456051,2,3,0,1469.07,86.0281,1.76737,0.666178,-0.566243,18.2194
-1466.91,0.975956,0.456051,2,7,0,1470.34,87.0018,4.80353,0.553901,-0.470837,18.4876
-1468.83,0.885511,0.456051,3,7,0,1470.7,88.2778,-0.483168,0.647632,-0.341005,18.1634
-1468.26,0.997604,0.456051,3,7,0,1469.59,87.204,4.275,0.548363,-0.680559,18.5551
-1467.69,0.988796,0.456051,3,7,0,1470.52,87.0874,6.14252,0.623458,-0.36815,17.5355
-1466.76,0.998004,0.456051,3,7,0,1468.12,87.858,2.25971,0.575572,-0.337081,17.7306
-1468.26,0.874546,0.456051,3,7,0,1470.48,86.7588,0.995385,0.575924,-0.263453,17.7188
-1469.28,0.983682,0.456051,3,7,0,1470.4,88.6259,6.14181,0.524252,-0.681576,18.1937
-1469.52,0.992021,0.456051,3,7,0,1470.65,86.6707,-0.442558,0.654404,-0.267144,17.9157
-1469.25,0.973628,0.456051,3,7,0,1473.6,89.116,6.96405,0.522625,-0.459441,18.2305
-1467.03,0.994269,0.456051,3,7,0,1470.24,86.9353,2.85701,0.53689,-0.334083,17.6409
-1467.01,0.988292,0.456051,3,7,0,1468.04,87.9514,4.90513,0.586962,-0.54038,18.5207
-1466.97,0.999252,0.456051,3,7,0,1468.1,88.6915,1.01654,0.621215,-0.489005,18.0334
-1466.53,0.981199,0.456051,3,7,0,1468.45,87.6725,3.06569,0.616977,-0.597445,18.3216
-1469.15,0.933405,0.456051,3,7,0,1470.03,88.1419,-0.6433,0.718752,-0.531843,17.44
-1467.7,0.999802,0.456051,3,7,0,1470.89,87.4316,2.31294,0.531048,-0.617315,17.2026
-1467.77,0.975839,0.456051,2,3,0,1468.59,87.1568,2.91705,0.565631,-0.622971,17.1007
-1466.38,0.998308,0.456051,3,7,0,1468.27,87.8021,2.08055,0.563859,-0.454136,18.3649
-1467.42,0.955523,0.456051,3,7,0,1468.58,87.9463,4.81627,0.601537,-0.485906,17.1127
-1467.34,0.839905,0.456051,3,7,0,1472.53,87.8414,3.57551,0.656686,-0.352227,17.5711
-1467.4,0.977158,0.456051,3,7,0,1469.3,87.742,1.67932,0.547182,-0.69742,18.4089
-1466.56,0.980856,0.456051,3,7,0,1468.79,86.9396,3.67585,0.630123,-0.401475,17.836
-1467.2,0.943231,0.456051,3,7,0,1468.32,88.1397,2.01135,0.524925,-0.398731,18.0173
-1468.88,0.896071,0.456051,2,7,0,1470.52,89.4333,3.97386,0.605379,-0.381003,18.3101
-1468.11,0.949158,0.456051,3,7,0,1472.58,88.5276,2.54567,0.58331,-0.292983,18.4897
-1466.89,1,0.456051,3,7,0,1468.89,87.8107,5.1903,0.605865,-0.320052,18.102
-1466.92,0.999902,0.456051,3,7,0,1467.85,88.2747,4.21595,0.527436,-0.467742,18.3655
-1466.72,0.954263,0.456051,3,7,0,1469.16,86.6954,4.1336,0.5784,-0.496772,17.7444
-1468.1,0.817207,0.456051,2,7,0,1470.39,87.7331,4.39675,0.644013,-0.678344,18.0033
-1466.2,0.989002,0.456051,2,7,0,1468.83,86.9621,3.20456,0.602058,-0.407165,17.9421
-1467.22,0.948034,0.456051,3,7,0,1467.71,87.9572,1.43397,0.625667,-0.366814,17.4622
-1468.4,0.842627,0.456051,3,7,0,1471.84,87.4821,-0.254285,0.601816,-0.805252,18.3217
-1469.72,0.959415,0.456051,3,7,0,1471.19,88.1886,1.62895,0.73857,-0.384217,18.0572
-1467.38,1,0.456051,3,7,0,1470.46,87.1863,0.0380292,0.558046,-0.625508,18.1607
-1467.03,0.878426,0.456051,3,7,0,1472.29,88.6095,2.17769,0.612666,-0.542686,17.3114
-1466.84,0.971336,0.456051,3,7,0,1468.66,86.9021,2.37746,0.577717,-0.433089,18.5977
-1466.42,1,0.456051,3,7,0,1467.43,87.4055,3.48242,0.557554,-0.507472,17.4166
-1466.98,0.882672,0.456051,3,7,0,1470.23,88.2359,1.77709,0.545954,-0.605566,18.4704
-1471.7,0.871769,0.456051,3,7,0,1472.86,89.4274,1.84815,0.672112,-0.769874,16.8291
-1469.63,1,0.456051,3,7,0,1472.73,86.2969,3.08453,0.482892,-0.285601,18.7615
-1470.95,0.976204,0.456051,4,15,0,1473.58,89.1756,0.760528,0.719612,-0.794097,17.4207
-1468.31,1,0.456051,2,3,0,1470.98,88.7732,-0.886986,0.661566,-0.726552,17.5989
-1467.28,1,0.456051,2,3,0,1468.37,88.5114,0.263033,0.637595,-0.679743,17.5718
-1469.8,0.868157,0.456051,3,7,0,1472.17,87.6103,3.09648,0.493819,-0.546541,19.4357
-1466.72,1,0.456051,3,7,0,1470.65,87.3421,2.90199,0.652362,-0.545624,17.7522
-1466.86,0.980191,0.456051,3,7,0,1468.36,87.5223,2.53458,0.527934,-0.429202,17.4636
-1466.43,0.999475,0.456051,3,7,0,1467.78,88.3122,2.82905,0.544211,-0.535163,17.9822
-1467.42,0.935759,0.456051,3,7,0,1468.21,87.609,2.88408,0.57995,-0.730397,18.0238
-1467.24,0.993366,0.456051,3,7,0,1468.94,86.9518,2.33027,0.6048,-0.623552,17.4097
-1468.35,0.956075,0.456051,3,7,0,1469.02,87.9456,2.87017,0.61214,-0.304583,19.0317
-1468.74,0.956283,0.456051,3,7,0,1471.53,87.0527,0.89991,0.680245,-0.281729,17.7668
-1467.27,1,0.456051,3,7,0,1469.67,87.857,3.01476,0.632981,-0.641248,18.5703
-1466.85,0.992236,0.456051,3,7,0,1468.76,86.6548,2.05644,0.604338,-0.564213,18.0739
-1468.53,0.885832,0.456051,2,7,0,1470.43,86.3906,1.0326,0.571683,-0.677703,18.312
-1467.9,0.977208,0.456051,2,7,0,1470.54,89.2422,3.38977,0.593247,-0.592377,18.4802
-1466.53,0.96534,0.456051,3,7,0,1470.54,86.9317,1.7461,0.563558,-0.514446,17.7897
-1469.31,0.834103,0.456051,2,7,0,1472.77,87.9984,6.61809,0.66594,-0.288298,17.8948
-1469.45,0.999845,0.456051,3,7,0,1470.45,88.0643,5.41631,0.678177,-0.234369,17.9535
-1468.06,0.989285,0.456051,2,7,0,1470.81,87.5846,5.87271,0.635031,-0.240432,18.1276
-1467.51,0.986459,0.456051,3,7,0,1469.56,86.6557,1.88061,0.538206,-0.562132,17.6034
-1466.49,0.949939,0.456051,3,7,0,1469.27,87.6074,4.89171,0.614885,-0.444221,17.8371
-1468.63,0.934436,0.456051,3,7,0,1469.24,87.0346,5.32408,0.67779,-0.291774,17.7722
-1468.36,0.909226,0.456051,3,7,0,1472.45,88.859,0.334258,0.555566,-0.651191,18.7709
-1469.41,0.892814,0.456051,3,7,0,1472.86,88.3492,2.67858,0.70896,-0.601747,18.8982
-1468.89,0.995121,0.456051,3,7,0,1470.39,87.6849,3.37323,0.685397,-0.548803,19.0252
-1467.49,1,0.456051,3,7,0,1469.62,88.0899,2.63006,0.650094,-0.663717,18.5141
-1467.03,0.99253,0.456051,3,7,0,1468.3,87.7788,3.05873,0.537678,-0.328739,17.5797
-1472.2,0.804982,0.456051,3,7,0,1472.67,87.9924,0.128873,0.477532,-0.228632,17.8303
-1466.91,1,0.456051,2,3,0,1472.07,87.4545,3.39868,0.538727,-0.294819,17.8329
-1467.22,0.973033,0.456051,3,15,0,1468.64,87.3407,2.50701,0.538291,-0.665215,17.9067
-1467.09,0.999861,0.456051,3,7,0,1468.07,87.8759,4.94289,0.616033,-0.301141,18.0657
-1467.45,0.983473,0.456051,3,7,0,1468.83,86.518,4.16981,0.522337,-0.494957,18.1764
-1467.01,0.983436,0.456051,3,15,0,1469,87.9806,2.34417,0.57151,-0.523371,18.8196
-1467.39,0.980404,0.456051,3,15,0,1468.78,87.6218,1.22851,0.625118,-0.711828,18.484
-1468.18,0.986786,0.456051,3,7,0,1468.95,87.9231,0.669801,0.607048,-0.546489,19.1907
-1467.39,0.996457,0.456051,3,7,0,1469.81,87.6503,5.17969,0.543154,-0.383546,17.139
-1468.59,0.834357,0.456051,2,7,0,1470.93,86.7488,5.41096,0.64462,-0.562382,18.2545
-1467.1,0.961421,0.456051,2,7,0,1470.3,86.9206,3.51798,0.657412,-0.447019,18.221
-1467.49,0.995124,0.456051,3,7,0,1467.81,88.2616,2.85187,0.498096,-0.465701,17.6776
-1468.87,0.963895,0.456051,3,7,0,1471.16,86.404,7.12436,0.506158,-0.337264,17.4504
