# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PDB_01_model
# start_datetime = 2023-03-29 00:39:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_01/PDB_01.data.json
# init = 2 (Default)
# random
#   seed = 8
# output
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_01/PDB_01.output8.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-32-g8fce5fb2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,sigma
-1466.24,1,0.472532,2,3,0,1467.69,87.5327,2.2355,0.60943,-0.540386,18.3655
-1466.34,0.99118,0.472532,3,7,0,1466.89,88.4522,2.38193,0.576815,-0.557798,17.7432
-1466.79,0.956379,0.472532,3,7,0,1467.83,88.463,2.74521,0.536038,-0.590092,17.9618
-1466.77,0.897042,0.472532,3,7,0,1469.4,87.2178,2.31971,0.645733,-0.495919,18.4486
-1469.73,0.898694,0.472532,3,7,0,1470.44,89.469,5.74491,0.494525,-0.4891,18.0725
-1470.43,0.919641,0.472532,3,7,0,1474.26,86.1088,7.0651,0.572265,-0.422524,19.1863
-1467.81,0.993449,0.472532,3,7,0,1471.71,87.2004,7.49509,0.551703,-0.279254,18.04
-1468.07,0.961357,0.472532,3,7,0,1470.19,86.9706,6.83292,0.542887,-0.22202,18.4756
-1468.33,0.958968,0.472532,3,15,0,1470.48,88.2772,-2.3127,0.610963,-0.690869,17.8114
-1468.79,0.996669,0.472532,3,7,0,1470.01,89.2831,-1.29855,0.632168,-0.708982,18.3716
-1469.8,0.965812,0.472532,3,7,0,1471.21,89.6249,-0.638169,0.614883,-0.832897,18.4776
-1467.44,0.988942,0.472532,3,7,0,1470.64,86.6536,3.0876,0.589058,-0.259869,17.54
-1467.69,0.951276,0.472532,3,7,0,1470.79,89.0501,0.555852,0.597357,-0.622304,17.4751
-1468.15,0.964866,0.472532,3,7,0,1471.82,87.808,7.10515,0.506677,-0.283851,17.7466
-1466.36,0.999301,0.472532,3,7,0,1468.5,86.8415,3.32884,0.612648,-0.438781,17.9907
-1468.71,0.873289,0.472532,3,7,0,1471.26,88.9551,1.80806,0.678163,-0.485141,17.3597
-1468.75,1,0.472532,3,7,0,1470.74,88.1549,-0.328014,0.569454,-0.84895,17.9393
-1471.06,0.934656,0.472532,3,7,0,1474.44,88.3413,-2.8798,0.754667,-0.608232,18.2896
-1469.35,0.995465,0.472532,3,7,0,1471.79,87.2043,6.67713,0.458179,-0.496094,17.613
-1468.11,0.983248,0.472532,3,7,0,1471.71,87.4696,-0.0938173,0.706145,-0.506371,18.215
-1469.4,0.956821,0.472532,2,3,0,1469.88,87.259,-1.21123,0.73161,-0.518185,18.1069
-1475.05,0.636708,0.472532,3,7,0,1479.4,89.5113,7.84646,0.676891,-0.718065,18.1586
-1468.82,0.995748,0.472532,2,7,0,1475.99,87.9475,5.60612,0.634605,-0.629202,18.6192
-1466.67,0.995199,0.472532,2,7,0,1469.65,88.4661,2.08816,0.607395,-0.658649,18.0658
-1467.37,0.974851,0.472532,3,7,0,1467.84,89.0393,2.03535,0.557078,-0.504141,18.025
-1471.73,0.784232,0.472532,3,7,0,1472.78,87.4614,4.16268,0.69894,-0.72235,19.2303
-1471.12,0.995128,0.472532,3,7,0,1474.6,88.0144,2.4914,0.673911,-0.691045,19.6923
-1467.62,0.99017,0.472532,2,3,0,1472.01,86.9932,0.745512,0.635529,-0.623672,18.6376
-1467.22,0.997764,0.472532,3,7,0,1468.5,87.8965,-0.191905,0.577481,-0.662025,18.3728
-1471.07,0.815908,0.472532,3,7,0,1472.93,85.6425,3.09483,0.587512,-0.709774,17.7852
-1470.23,0.978727,0.472532,2,7,0,1473.71,86.1648,-1.48584,0.555195,-0.620315,17.7341
-1467.01,1,0.472532,3,7,0,1471.38,86.5637,4.59574,0.610296,-0.364564,18.2316
-1465.99,0.891452,0.472532,3,7,0,1469.96,87.3831,3.03998,0.562767,-0.452451,18.0367
-1466.49,0.946519,0.472532,2,7,0,1468.24,86.9573,3.5352,0.578024,-0.321975,18.0711
-1469.24,0.892556,0.472532,2,3,0,1469.35,85.2774,3.94611,0.586935,-0.339283,18.0725
-1467.74,0.98321,0.472532,3,7,0,1471.82,89.0373,1.62406,0.62079,-0.557843,17.3299
-1467.29,0.932491,0.472532,3,7,0,1470.79,86.483,5.08324,0.575447,-0.351112,18.4651
-1469.28,0.886396,0.472532,3,7,0,1470.76,88.0987,3.69361,0.592554,-0.822698,17.583
-1468.69,0.973911,0.472532,3,7,0,1472.01,87.0078,2.31491,0.531306,-0.286016,18.9466
-1466.77,0.999006,0.472532,4,15,0,1469.73,87.0663,2.91367,0.540815,-0.376788,18.3688
-1466.7,0.954998,0.472532,3,7,0,1468.25,87.4427,3.3682,0.636632,-0.377265,17.5351
-1467.05,0.982727,0.472532,3,7,0,1468.14,87.4825,0.852172,0.600739,-0.611661,18.6536
-1467.33,0.987243,0.472532,2,3,0,1467.54,87.2881,0.555607,0.610901,-0.635593,18.6432
-1467.79,0.980409,0.472532,3,7,0,1469.33,88.7778,0.00342581,0.603887,-0.703262,18.5531
-1469.91,0.909722,0.472532,3,7,0,1472.4,86.7024,1.86631,0.701998,-0.290997,18.8966
-1470.1,0.954118,0.472532,3,7,0,1473.75,85.7141,-1.03736,0.624093,-0.413093,17.9171
-1470.38,0.923754,0.472532,3,7,0,1473.55,89.3179,6.24328,0.597189,-0.696766,18.1373
-1470.31,0.985707,0.472532,3,7,0,1474.3,87.7288,7.29868,0.560297,-0.620431,19.0134
-1472.77,0.830085,0.472532,3,7,0,1480.34,89.556,-1.83551,0.566195,-0.483522,17.0502
-1469.4,0.984079,0.472532,3,7,0,1475,86.1824,6.73871,0.566001,-0.492946,18.6468
-1469.91,0.991023,0.472532,3,7,0,1470.97,86.0997,6.81245,0.537208,-0.547478,18.3762
-1467.37,0.934194,0.472532,3,7,0,1473.62,88.4338,4.28623,0.649376,-0.449,17.7408
-1467.71,0.908133,0.472532,3,7,0,1471.14,88.9829,0.880476,0.595196,-0.744939,18.1055
-1467.96,0.915271,0.472532,3,7,0,1469.85,88.7665,-0.414333,0.55455,-0.684381,17.8863
-1466.47,1,0.472532,2,3,0,1468.05,88.1537,1.31908,0.562468,-0.608145,17.9728
-1469.3,0.889757,0.472532,2,7,0,1471.25,87.8889,1.2475,0.694798,-0.668775,16.9957
-1469.11,1,0.472532,3,7,0,1470.85,88.4026,1.44484,0.708657,-0.579318,17.1758
-1467.78,0.987132,0.472532,3,7,0,1470.91,88.0647,1.78455,0.57802,-0.790895,18.024
-1469.17,0.911156,0.472532,3,7,0,1472.43,88.5612,2.56903,0.516572,-0.429769,16.9019
-1467.88,0.856045,0.472532,2,7,0,1476.24,87.6496,2.42239,0.525439,-0.27303,17.7094
-1468.73,0.972983,0.472532,3,7,0,1471.05,89.0187,5.52296,0.549133,-0.424022,17.2808
-1469.04,0.909508,0.472532,3,7,0,1472.35,88.7793,2.81127,0.537658,-0.282236,18.5559
-1468.17,1,0.472532,3,7,0,1469.5,86.641,3.50487,0.604124,-0.672788,17.84
-1468.9,0.984427,0.472532,4,15,0,1471.7,87.7388,7.03428,0.516008,-0.158888,18.2287
-1468.68,0.970273,0.472532,3,15,0,1471.57,86.3822,0.999714,0.585517,-0.560412,18.963
-1468.53,0.828507,0.472532,3,7,0,1475.05,86.9265,0.519525,0.518693,-0.6475,17.6509
-1466.33,0.774193,0.472532,2,7,0,1474.33,88.0803,0.850299,0.592061,-0.586592,18.0872
-1466.88,0.955349,0.472532,2,7,0,1468.09,87.0035,1.90666,0.66178,-0.485853,18.0648
-1467.24,0.977714,0.472532,3,7,0,1468.03,86.5633,0.760038,0.594417,-0.415876,18.0894
-1468.69,0.988463,0.472532,3,7,0,1470.13,89.083,0.181087,0.657618,-0.797557,17.8352
-1466.86,0.960485,0.472532,3,7,0,1470.8,87.2061,1.82517,0.56577,-0.366526,17.5192
-1467.35,0.815036,0.472532,3,7,0,1474.25,86.8992,5.27499,0.549027,-0.436237,18.6581
-1466.62,0.975411,0.472532,3,7,0,1468.81,87.2209,2.43935,0.551134,-0.486662,17.3922
-1469.2,0.830401,0.472532,3,7,0,1470.09,86.8899,5.78443,0.632708,-0.59895,17.4834
-1467.38,0.993103,0.472532,3,7,0,1470.88,86.8644,3.44921,0.649223,-0.567611,17.7708
-1468.57,0.995352,0.472532,3,7,0,1469.56,88.7347,-2.05112,0.62037,-0.600157,18.3447
-1470.28,0.928732,0.472532,3,7,0,1473.95,88.7494,0.90503,0.610575,-0.933499,18.6663
-1469.15,1,0.472532,2,3,0,1470.7,88.6374,1.62986,0.62129,-0.853121,18.603
-1467.2,0.995537,0.472532,3,7,0,1470.72,87.9906,-0.367172,0.580015,-0.481529,18.0837
-1469.24,0.843701,0.472532,3,7,0,1472.8,87.2883,-1.15299,0.544218,-0.428777,17.445
-1470.02,0.994711,0.472532,3,7,0,1471.56,88.2693,7.79142,0.576703,-0.563473,17.3549
-1468.65,0.941647,0.472532,3,7,0,1472.6,88.43,3.10438,0.472711,-0.392276,17.7777
-1466.9,0.961493,0.472532,3,7,0,1470.99,87.0348,4.07829,0.576678,-0.427343,18.6935
-1467.75,0.928111,0.472532,3,7,0,1470.84,87.1103,6.65388,0.534344,-0.403806,18.5733
-1467.25,0.987321,0.472532,3,7,0,1469.12,86.88,3.26583,0.596265,-0.484502,18.8179
-1466.99,0.998163,0.472532,3,7,0,1467.7,86.9862,2.3858,0.601134,-0.431831,18.7243
-1468.5,0.812288,0.472532,2,3,0,1470.45,86.251,3.93034,0.606382,-0.515056,18.8624
-1467.96,0.979741,0.472532,3,7,0,1470.45,88.8129,2.8077,0.581907,-0.332044,17.6378
-1468.46,0.994665,0.472532,3,7,0,1468.92,86.5803,2.87943,0.572375,-0.694323,18.3812
-1468.46,0.991745,0.472532,3,7,0,1470.18,89.3571,3.11969,0.53248,-0.460245,17.7567
-1467.98,1,0.472532,3,7,0,1469,85.983,2.10661,0.636541,-0.472579,18.0102
-1470.94,0.920546,0.472532,3,7,0,1474.3,86.1729,6.88073,0.450816,-0.121105,17.7829
-1469.84,0.981221,0.472532,3,15,0,1473.86,89.0104,1.1733,0.681043,-0.733077,19.0456
-1466.83,0.997271,0.472532,2,3,0,1470.14,88.7854,2.08775,0.611406,-0.606632,18.1816
-1469.61,0.827291,0.472532,2,3,0,1470.69,89.7677,4.20474,0.555337,-0.422224,17.7055
-1468.59,0.988628,0.472532,3,7,0,1473.07,87.9393,4.09622,0.480084,-0.265115,18.2416
-1467.85,0.992468,0.472532,3,7,0,1469.8,86.4399,5.07194,0.592676,-0.443366,17.2956
-1470.69,0.973523,0.472532,3,7,0,1471.59,87.9395,6.57844,0.484965,-0.149387,19.0189
-1471.33,1,0.472532,3,7,0,1473.55,86.9875,9.02823,0.561419,-0.0519026,18.847
-1470.8,0.91528,0.472532,3,7,0,1476.96,87.9265,5.95675,0.596382,-0.331404,16.4273
-1467.36,0.998221,0.472532,3,7,0,1472.47,87.0697,4.85267,0.63589,-0.2878,17.7238
-1467.84,0.936307,0.472532,3,7,0,1470.04,87.9873,3.4309,0.689126,-0.476456,17.602
-1467.6,0.997469,0.472532,3,15,0,1470.08,86.8093,5.52031,0.504097,-0.369755,17.562
-1468.44,0.957474,0.472532,3,7,0,1470.08,89.0141,5.33505,0.52968,-0.445968,18.5725
-1475.32,0.779486,0.472532,3,7,0,1477.19,88.9547,8.80938,0.510674,-0.824672,18.2909
-1469.02,1,0.472532,3,7,0,1476.28,89.1033,5.64612,0.491529,-0.426466,17.993
-1471.13,0.937591,0.472532,3,7,0,1474.47,88.4284,-1.87011,0.721941,-0.755621,19.1833
-1470.71,0.999032,0.472532,3,7,0,1473.03,88.5217,-0.844031,0.679623,-0.712601,19.4969
-1469.47,0.997272,0.472532,3,7,0,1471.62,88.5277,0.237562,0.638655,-0.553065,19.4165
-1468.28,0.974523,0.472532,2,3,0,1470.68,88.4987,-0.771238,0.639668,-0.614375,18.8537
-1470.57,0.942942,0.472532,3,7,0,1472.35,86.642,-2.2303,0.69519,-0.762178,18.1499
-1469.82,0.983483,0.472532,3,7,0,1473.48,86.8143,1.30597,0.721629,-0.485067,18.9596
-1466.8,0.991596,0.472532,3,7,0,1470.69,88.5933,3.34061,0.573161,-0.410522,17.7567
-1466.55,0.988334,0.472532,3,7,0,1467.75,87.0239,4.29117,0.572581,-0.505715,18.2738
-1468.27,0.904504,0.472532,3,7,0,1469.97,86.3221,6.33632,0.519106,-0.222805,18.1151
-1468.88,0.989563,0.472532,3,7,0,1469.38,86.0467,6.25838,0.53693,-0.153799,18.1013
-1471.15,0.920741,0.472532,2,3,0,1471.26,85.5577,6.64378,0.50368,-0.0595673,17.8239
-1468.23,0.981257,0.472532,3,7,0,1473.23,86.3439,5.30009,0.516595,-0.378756,18.6725
-1468.38,0.900364,0.472532,3,7,0,1472.05,86.656,2.67807,0.553248,-0.347022,16.9463
-1468.21,0.995763,0.472532,3,7,0,1469.78,87.4401,5.35311,0.64389,-0.342266,18.804
-1467.6,0.948613,0.472532,3,7,0,1471.2,87.7914,2.62404,0.503363,-0.452465,17.3352
-1472.37,0.844193,0.472532,3,7,0,1474.59,85.996,3.43788,0.499052,-0.239282,16.5952
-1469.86,1,0.472532,3,7,0,1473.62,89.4974,3.6503,0.645677,-0.653374,18.8701
-1470.03,0.989819,0.472532,3,7,0,1472.56,87.2653,0.9964,0.448763,-0.590402,17.8687
-1469.54,1,0.472532,3,7,0,1473.42,89.4212,4.43775,0.669468,-0.505668,18.1981
-1468.34,1,0.472532,3,7,0,1470.94,88.8426,5.50616,0.639025,-0.469179,18.1538
-1468.17,0.970925,0.472532,3,7,0,1470.48,86.7699,3.26908,0.47905,-0.355271,18.1433
-1468.29,0.995804,0.472532,3,7,0,1470.26,89.2598,3.87162,0.629806,-0.633971,17.9643
-1467.34,0.984407,0.472532,3,7,0,1469.47,86.5395,1.04629,0.578374,-0.393801,17.738
-1467.02,0.978574,0.472532,3,7,0,1468.57,87.8997,5.2567,0.627107,-0.487084,18.0616
-1466.37,0.941144,0.472532,2,7,0,1469.36,87.8348,4.66554,0.571761,-0.367126,18.0921
-1469.07,0.850096,0.472532,2,7,0,1470.41,85.9685,5.13031,0.608598,-0.548361,18.2188
-1466.53,0.993629,0.472532,2,3,0,1469.78,87.5752,3.08786,0.5598,-0.507674,18.5725
-1466.6,0.976342,0.472532,3,7,0,1468.15,87.8471,4.23068,0.538686,-0.424292,18.4047
-1467.99,0.950727,0.472532,3,7,0,1468.88,86.9345,0.142952,0.683334,-0.619618,18.1537
-1470.4,0.911301,0.472532,3,7,0,1474.25,86.1136,6.80704,0.611956,-0.0508149,18.2053
-1469.15,0.985789,0.472532,3,7,0,1472.52,88.5823,-1.6794,0.594151,-0.857468,18.1215
-1468.31,0.990284,0.472532,3,7,0,1471.02,88.6474,-0.938395,0.568418,-0.752581,17.7397
-1470.33,0.889329,0.472532,2,3,0,1471.49,88.7728,0.359432,0.655978,-0.94288,17.868
-1468.48,0.994463,0.472532,3,7,0,1473.6,86.4549,3.60032,0.554932,-0.154373,18.1096
-1472.68,0.857251,0.472532,3,7,0,1474.26,85.6588,4.14717,0.596342,-0.620651,19.5969
-1470.47,1,0.472532,3,7,0,1475.64,86.3596,4.02315,0.677024,-0.111053,18.4067
-1469.3,0.991258,0.472532,3,7,0,1471.95,88.3685,2.57083,0.468489,-0.666688,17.5134
-1469.74,0.991358,0.472532,2,3,0,1470.07,88.5864,2.29163,0.472308,-0.704396,17.451
-1469.47,1,0.472532,3,7,0,1471.1,86.6151,2.67192,0.718255,-0.307016,17.9459
-1469.81,0.995564,0.472532,3,7,0,1470.44,88.3875,3.97317,0.463562,-0.726453,18.0655
-1468.5,0.95586,0.472532,3,7,0,1472.59,86.219,1.73473,0.679767,-0.367705,17.9304
-1468.17,0.943595,0.472532,3,7,0,1471.89,87.9184,6.48076,0.486651,-0.474113,18.3079
-1469.2,0.968282,0.472532,3,7,0,1470.37,88.1678,5.20082,0.4639,-0.256222,18.1814
-1468.54,0.999589,0.472532,3,7,0,1470.97,86.759,7.34491,0.586577,-0.339712,17.3822
-1467.31,0.979055,0.472532,3,7,0,1470.57,88.0357,2.15098,0.537082,-0.573792,18.733
-1469.76,0.890999,0.472532,3,7,0,1471.39,86.6516,1.74559,0.56904,-0.778199,17.4024
-1471.06,0.98786,0.472532,3,7,0,1472.38,88.1944,1.23684,0.697539,-0.230972,18.9214
-1472.25,0.973875,0.472532,3,7,0,1474.32,85.9017,0.362459,0.547647,-0.820803,17.8659
-1472.44,0.968353,0.472532,3,7,0,1474.22,89.6138,2.6036,0.666753,-0.222657,17.8876
-1471.72,0.991365,0.472532,3,7,0,1475.74,86.798,1.20882,0.588637,-0.833601,16.8781
-1468.48,1,0.472532,2,3,0,1472.25,87.6052,0.0737205,0.614602,-0.619353,16.8259
-1469.94,0.913,0.472532,3,7,0,1473.8,88.7128,-3.18893,0.588036,-0.803294,17.9957
-1469.59,0.850653,0.472532,3,7,0,1474.73,89.4791,-1.91458,0.607899,-0.637012,18.3578
-1467.39,0.963992,0.472532,3,7,0,1471.79,86.8835,3.54844,0.622056,-0.516979,17.2146
-1471.09,0.851176,0.472532,3,7,0,1471.96,86.8393,7.11281,0.613793,-0.535855,16.8996
