# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PDB_01_model
# start_datetime = 2023-03-29 00:39:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_01/PDB_01.data.json
# init = 2 (Default)
# random
#   seed = 6
# output
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_01/PDB_01.output6.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-32-g8fce5fb2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,sigma
-1468.54,0.960365,0.470736,3,7,0,1470.49,86.8137,-1.84582,0.608899,-0.570359,17.7476
-1466.84,0.995479,0.470736,3,7,0,1469.35,87.9668,3.1753,0.661156,-0.479266,18.1568
-1466.97,0.861826,0.470736,2,7,0,1472.27,88.376,3.33495,0.597878,-0.668351,18.1474
-1469.94,0.858578,0.470736,3,7,0,1471.33,88.2277,3.5172,0.732086,-0.446415,18.6422
-1467.67,0.99627,0.470736,3,7,0,1470.95,87.0661,1.42251,0.530826,-0.599182,17.4228
-1467.26,0.946555,0.470736,3,7,0,1469.95,87.9307,6.65139,0.561451,-0.387706,18.1394
-1467.15,0.992749,0.470736,2,3,0,1467.6,87.8413,6.4016,0.569208,-0.381894,18.2697
-1467.31,0.999869,0.470736,3,7,0,1467.79,88.054,5.94205,0.523601,-0.346641,18.1749
-1466.58,0.96455,0.470736,3,7,0,1469.07,87.021,3.67908,0.570319,-0.488955,17.4068
-1466.46,0.989873,0.470736,3,7,0,1467.4,88.5879,2.96022,0.589061,-0.535611,18.1291
-1467.31,0.886283,0.470736,3,7,0,1470.18,86.7873,2.23466,0.51952,-0.510949,18.1991
-1467.44,0.993241,0.470736,3,7,0,1467.99,86.9693,1.75837,0.524472,-0.584892,18.2615
-1468.34,0.97685,0.470736,3,7,0,1469.36,86.4232,1.54492,0.546548,-0.62789,18.4397
-1470.56,0.868688,0.470736,2,7,0,1471.98,86.3518,2.41481,0.613048,-0.813254,18.0611
-1469.87,0.987054,0.470736,2,3,0,1472.42,86.5635,-0.754675,0.597751,-0.804406,18.1091
-1467.36,1,0.470736,3,7,0,1470.17,88.2599,3.05303,0.618801,-0.332203,17.471
-1467.47,0.928065,0.470736,3,7,0,1469.49,87.3095,4.1724,0.539082,-0.65081,17.9102
-1466.63,0.950813,0.470736,3,7,0,1469.72,88.4191,2.53303,0.604388,-0.425898,17.6335
-1467.9,0.868359,0.470736,3,7,0,1470.93,88.7749,4.01507,0.509214,-0.581308,17.6376
-1467.82,0.90245,0.470736,3,7,0,1470.16,88.2769,1.18142,0.558361,-0.337691,17.7858
-1467.76,0.966925,0.470736,3,7,0,1469.28,87.5858,0.975181,0.574182,-0.312815,17.528
-1467.77,0.837563,0.470736,3,7,0,1474.36,87.9655,-0.568497,0.635355,-0.544382,18.7633
-1468.52,0.950197,0.470736,3,7,0,1471.81,88.0821,6.69829,0.573295,-0.29823,17.2154
-1467.92,0.974848,0.470736,3,7,0,1470.92,87.2026,-0.436933,0.544452,-0.626819,18.2158
-1466.91,0.934561,0.470736,3,7,0,1470.34,88.8122,3.36554,0.615146,-0.538389,18.0421
-1466.73,0.976258,0.470736,3,7,0,1468.38,87.3627,-0.127705,0.622117,-0.559872,18.0352
-1467.46,0.934226,0.470736,2,7,0,1468.73,87.1583,0.562145,0.55623,-0.383951,18.2535
-1470.26,0.96138,0.470736,3,11,0,1472.36,85.8368,7.9254,0.553037,-0.115734,17.7338
-1467.51,0.968503,0.470736,3,7,0,1473.03,87.086,5.24058,0.528772,-0.325757,18.6909
-1468.04,0.90461,0.470736,3,7,0,1469.75,86.9602,0.994487,0.574345,-0.2671,18.1444
-1467.48,0.963178,0.470736,4,15,0,1471.62,88.7554,-0.141113,0.589177,-0.705807,17.8665
-1468.66,0.912986,0.470736,3,7,0,1471.8,88.6816,5.12295,0.512834,-0.561411,17.2257
-1467.3,0.994635,0.470736,3,7,0,1470.33,88.6964,1.24195,0.614431,-0.522506,18.6086
-1470.02,0.754381,0.470736,2,7,0,1473.12,89.0347,-0.524326,0.562056,-0.379013,18.4667
-1470.54,0.952587,0.470736,2,3,0,1472.54,89.0585,-1.09801,0.608848,-0.402162,18.8978
-1470.55,0.974662,0.470736,3,7,0,1475.59,86.495,-2.0249,0.647076,-0.584989,19.1333
-1469.41,0.992477,0.470736,3,7,0,1472.89,86.389,-1.5023,0.661642,-0.629437,18.4572
-1472.64,0.938795,0.470736,3,7,0,1473.38,85.4003,-1.38533,0.705632,-0.629242,17.9329
-1467.05,0.99422,0.470736,3,7,0,1474.15,87.3862,1.97465,0.601853,-0.552126,17.0898
-1467.49,0.978863,0.470736,3,7,0,1468.57,87.4203,4.05275,0.51556,-0.424515,18.7874
-1466.34,0.945949,0.470736,3,7,0,1470.08,86.8827,3.45203,0.594458,-0.431013,18.2271
-1467.52,0.857461,0.470736,2,7,0,1472.91,87.1167,5.34038,0.530899,-0.309848,18.6706
-1467.45,0.970838,0.470736,3,7,0,1469.29,86.7982,3.91926,0.499211,-0.472845,17.7596
-1467.58,0.92789,0.470736,3,7,0,1470.28,86.3633,1.94685,0.62719,-0.318157,17.9653
-1467.25,0.964942,0.470736,3,7,0,1469.46,88.4273,4.43146,0.537118,-0.341461,17.8285
-1466.73,1,0.470736,3,7,0,1467.73,87.3268,2.40911,0.640166,-0.604599,18.165
-1468.62,0.915612,0.470736,3,7,0,1469.98,87.8615,3.72502,0.608902,-0.153897,18.0758
-1469.12,0.861881,0.470736,3,7,0,1477.79,86.3603,3.57349,0.463124,-0.360978,18.2872
-1471.36,0.903178,0.470736,3,7,0,1474.39,85.7932,1.96569,0.477617,-0.639018,18.2136
-1469.72,1,0.470736,2,3,0,1471.92,86.0698,1.48861,0.499861,-0.598419,17.9352
-1466.16,0.68235,0.470736,2,3,0,1479.17,87.2855,3.28054,0.607828,-0.524398,18.0963
-1466.42,0.996875,0.470736,3,7,0,1466.59,87.5541,3.20448,0.552397,-0.368429,17.6128
-1470.33,0.896342,0.470736,3,7,0,1470.91,88.62,7.53212,0.447816,-0.407667,18.347
-1470.91,0.982279,0.470736,3,7,0,1473.68,86.2957,0.669523,0.701728,-0.479638,16.8891
-1470.4,1,0.470736,3,7,0,1472.78,88.1651,5.18444,0.467509,-0.390821,19.3624
-1467.13,1,0.470736,3,7,0,1471.24,87.7461,2.93003,0.657718,-0.496818,17.3273
-1467.26,0.977751,0.470736,3,7,0,1468.73,87.7611,2.52669,0.510957,-0.398708,18.3472
-1469.43,0.942388,0.470736,3,7,0,1471.7,88.8717,0.52971,0.607323,-0.764092,19.1744
-1468.48,0.957353,0.470736,3,7,0,1474.2,87.2796,-0.0420279,0.650461,-0.527268,16.9384
-1469.47,0.936962,0.470736,3,7,0,1471.91,88.7847,4.5796,0.458947,-0.606291,18.2992
-1470.21,0.985473,0.470736,3,7,0,1471.53,86.8531,0.476561,0.715768,-0.306857,17.4426
-1466.53,0.992501,0.470736,3,7,0,1471.19,86.8551,2.93441,0.581717,-0.555491,17.8947
-1467.63,0.969837,0.470736,3,7,0,1468.63,88.7341,0.95039,0.558741,-0.610588,17.339
-1469.83,0.80886,0.470736,3,7,0,1473.11,88.1943,4.22839,0.587085,-0.330366,19.5657
-1470.8,0.909108,0.470736,3,7,0,1475.05,87.0789,2.27428,0.623402,-0.795965,16.8886
-1468.16,0.998978,0.470736,4,15,0,1472.89,87.171,4.82168,0.536472,-0.649354,18.4367
-1468.31,0.992256,0.470736,3,15,0,1469.99,86.5645,3.11208,0.575602,-0.165471,18.1098
-1467.98,0.960604,0.470736,3,7,0,1471.75,86.3287,5.62402,0.568348,-0.452269,18.5173
-1467.96,0.983673,0.470736,3,7,0,1470.07,88.6828,6.37482,0.550752,-0.424502,18.2868
-1470.01,0.837683,0.470736,3,7,0,1472.2,87.9088,3.18146,0.521376,-0.115945,18.0335
-1466.79,0.977252,0.470736,2,3,0,1470.83,87.4706,4.83841,0.510693,-0.429545,17.8316
-1468.17,0.952578,0.470736,3,7,0,1469.32,88.2693,2.03859,0.606176,-0.5998,19.1918
-1467.98,0.993517,0.470736,3,7,0,1468.94,87.5122,1.15649,0.58731,-0.421969,16.8995
-1467.49,0.897716,0.470736,3,7,0,1471.11,88.1621,-0.869844,0.614745,-0.510848,18.334
-1467.97,0.95844,0.470736,2,7,0,1469.43,87.0727,6.3165,0.590564,-0.546596,18.1975
-1467.17,0.995422,0.470736,3,7,0,1469.74,87.1761,3.3355,0.672971,-0.436018,18.0169
-1467.52,0.994731,0.470736,3,7,0,1468.74,86.6447,2.34396,0.58036,-0.435173,17.1149
-1466.34,0.992524,0.470736,3,7,0,1468.31,87.9613,4.33932,0.585774,-0.390953,17.6947
-1469.26,0.911557,0.470736,3,7,0,1469.71,88.538,2.74654,0.480662,-0.680054,17.3972
-1470.09,0.993251,0.470736,3,7,0,1471.89,86.4007,4.30229,0.674156,-0.12535,18.2927
-1472.51,0.963973,0.470736,3,7,0,1473.36,89.7047,-1.646,0.520656,-0.917647,17.9131
-1469.02,0.98521,0.470736,3,7,0,1475.38,86.9056,1.29658,0.607786,-0.799195,17.6934
-1468.45,0.998129,0.470736,3,7,0,1470.83,86.9117,-0.0740512,0.628554,-0.710469,17.3868
-1467.33,1,0.470736,3,7,0,1469.63,87.7867,4.50703,0.622064,-0.262485,17.8324
-1470.12,0.887062,0.470736,3,7,0,1472.66,85.5911,1.13512,0.681642,-0.35731,18.3781
-1468.57,0.967552,0.470736,3,7,0,1473.54,89.3417,2.35004,0.606008,-0.695366,17.3629
-1473.32,0.846991,0.470736,3,7,0,1475.61,85.9616,-2.14859,0.541253,-0.743673,17.3645
-1473.04,0.977444,0.470736,3,7,0,1477.74,90.3651,1.74738,0.719799,-0.503798,18.3173
-1471.07,0.984526,0.470736,3,7,0,1477.27,86.1074,0.824604,0.717221,-0.691422,17.9107
-1470.45,0.981942,0.470736,3,7,0,1474.17,87.8527,4.89428,0.47734,-0.115698,18.4742
-1468.22,1,0.470736,3,7,0,1472.99,87.7926,0.0716722,0.69297,-0.689244,17.5347
-1467.44,0.997142,0.470736,2,3,0,1468.32,87.8859,-0.0799542,0.671536,-0.647115,17.6135
-1468.52,0.899382,0.470736,2,7,0,1472.41,87.0818,5.13904,0.519145,-0.235385,18.8942
-1468.39,0.856032,0.470736,3,7,0,1472.49,88.2997,5.45878,0.605892,-0.666139,17.6979
-1467.58,0.998997,0.470736,3,7,0,1469.74,87.5795,2.78159,0.547586,-0.386815,17.0111
-1466.47,0.944623,0.470736,3,7,0,1469.54,87.8763,3.54853,0.59407,-0.465024,17.3079
-1466.35,0.998937,0.470736,3,7,0,1466.92,87.7037,3.62349,0.614921,-0.45534,17.4691
-1466.82,0.972201,0.470736,3,7,0,1467.61,87.6496,2.41453,0.537233,-0.491425,17.3267
-1467.36,0.993034,0.470736,3,7,0,1468.1,88.1953,2.44438,0.571891,-0.63713,17.1372
-1469.13,0.93479,0.470736,3,7,0,1471.02,88.0874,0.0562934,0.654268,-0.587771,19.3355
-1467.46,1,0.470736,3,7,0,1470.14,88.474,3.93489,0.649888,-0.556205,18.3465
-1467.08,1,0.470736,3,7,0,1468.54,86.9851,2.32581,0.573768,-0.630774,17.5681
-1467.14,0.992136,0.470736,3,7,0,1468.42,86.9093,4.06413,0.593195,-0.237382,17.8152
-1467.13,0.997964,0.470736,3,7,0,1468.05,87.5951,5.20308,0.505171,-0.482947,17.724
-1466.77,0.935242,0.470736,2,7,0,1471.26,87.3197,1.15129,0.633088,-0.624229,18.2493
-1466.81,0.995339,0.470736,3,7,0,1467.46,87.8418,5.36352,0.556536,-0.407738,17.4514
-1467.19,0.984264,0.470736,3,7,0,1467.97,86.3908,2.24483,0.572985,-0.421694,17.5414
-1470.58,0.937787,0.470736,3,7,0,1471.43,88.1572,8.99366,0.474185,-0.222501,17.8654
-1468.8,0.981764,0.470736,3,7,0,1472.78,86.0126,1.56733,0.522582,-0.528584,18.0867
-1466.96,0.996435,0.470736,3,7,0,1469.94,87.7029,6.14992,0.585697,-0.371215,18.1629
-1467.53,0.962838,0.470736,3,7,0,1468.8,87.8645,-1.00252,0.588262,-0.704327,17.9928
-1470.41,0.918086,0.470736,3,7,0,1471.36,86.9076,-0.766406,0.745689,-0.679113,18.0817
-1469.42,0.995819,0.470736,3,7,0,1472.14,88.1693,-2.05458,0.721248,-0.583781,17.8297
-1467.29,0.98377,0.470736,3,7,0,1471.3,86.9613,3.40131,0.570183,-0.578666,18.6503
-1468.47,0.968713,0.470736,3,7,0,1469.27,88.6587,2.73873,0.594678,-0.34988,17.0945
-1470.6,0.898889,0.470736,2,7,0,1473.69,85.4819,4.77944,0.563609,-0.429441,19.1863
-1467.09,0.996093,0.470736,3,7,0,1471.59,86.6305,2.98708,0.52788,-0.394238,18.1681
-1469.22,0.864717,0.470736,3,7,0,1473.31,88.9386,6.73224,0.501193,-0.395098,17.6887
-1466.42,0.99093,0.470736,3,7,0,1470.3,87.3836,2.3311,0.560595,-0.51584,17.4361
-1466.85,0.948423,0.470736,4,15,0,1468.9,87.1419,4.65606,0.557534,-0.42666,18.6032
-1466.77,0.921752,0.470736,3,7,0,1470.28,87.7434,4.7072,0.56578,-0.577659,18.2378
-1467.1,0.949179,0.470736,3,7,0,1469.5,88.4282,3.04459,0.522153,-0.432443,18.1649
-1469.33,0.929652,0.470736,3,7,0,1469.81,88.8868,7.07787,0.577947,-0.535919,18.5201
-1470.69,0.958724,0.470736,3,7,0,1472.45,87.7999,-3.39948,0.564348,-0.631634,17.3607
-1472.53,0.950872,0.470736,3,7,0,1475.46,88.7255,5.92109,0.680266,-0.52145,16.7076
-1472.94,0.950107,0.470736,3,7,0,1476.33,86.5117,1.18198,0.418201,-0.320984,18.7334
-1471.16,1,0.470736,2,3,0,1473.27,86.2197,2.09837,0.444928,-0.350049,18.6998
-1473.74,0.9375,0.470736,3,7,0,1475.79,88.892,9.65558,0.639218,-0.224949,18.7632
-1467.62,0.98021,0.470736,2,7,0,1475.84,87.0837,6.97973,0.519847,-0.313553,18.0748
-1466.56,0.967625,0.470736,3,7,0,1469.71,88.2853,0.857258,0.625336,-0.637236,17.8709
-1466.81,0.978227,0.470736,3,15,0,1467.8,86.9031,4.03508,0.518659,-0.403456,18.0178
-1467.24,0.977724,0.470736,3,7,0,1467.74,86.6448,1.97552,0.53535,-0.390117,17.9508
-1466.42,0.904222,0.470736,3,7,0,1470.56,87.4302,1.67396,0.559195,-0.572652,18.1808
-1469.19,0.714693,0.470736,2,3,0,1472.25,86.9121,1.22431,0.514884,-0.743812,17.9139
-1466.45,0.995685,0.470736,3,7,0,1469.86,87.1728,1.30255,0.593409,-0.511713,17.5288
-1466.79,0.972364,0.470736,3,7,0,1468.43,86.8426,2.90759,0.589485,-0.453911,17.2991
-1467.12,0.903483,0.470736,2,7,0,1470.44,87.775,4.82414,0.540164,-0.501752,18.6488
-1466.66,0.964634,0.470736,3,7,0,1469.65,87.434,3.19045,0.571097,-0.352272,17.3767
-1466.71,0.910332,0.470736,3,7,0,1469.14,86.6601,4.21852,0.591589,-0.4098,17.5979
-1469.14,0.864876,0.470736,2,3,0,1469.49,85.5809,3.02704,0.614696,-0.494143,17.5797
-1468.4,1,0.470736,3,7,0,1471.25,88.6725,-1.4285,0.64641,-0.532443,18.3863
-1468.73,0.995734,0.470736,3,7,0,1469.9,88.4411,-0.381451,0.639312,-0.850844,17.7001
-1466.34,0.970021,0.470736,3,7,0,1471.47,87.6977,1.89293,0.61808,-0.482082,18.4157
-1468.23,0.862217,0.470736,3,7,0,1470.96,88.9471,0.508722,0.566404,-0.762339,18.3805
-1467.09,0.975107,0.470736,3,7,0,1470.42,87.819,0.0694665,0.650148,-0.602874,18.4452
-1467.8,0.900023,0.470736,3,7,0,1469.22,88.3909,-0.625561,0.633665,-0.514032,18.5651
-1466.87,0.996044,0.470736,3,7,0,1469.22,87.5858,3.33858,0.603279,-0.636883,17.528
-1465.97,1,0.470736,2,3,0,1466.82,87.7638,2.78966,0.59217,-0.516884,17.6319
-1466.55,0.951232,0.470736,3,7,0,1466.92,87.6702,3.66955,0.592202,-0.615514,17.7485
-1467.08,0.985384,0.470736,3,7,0,1468,88.5222,1.22874,0.550211,-0.494101,18.2268
-1466.11,0.890682,0.470736,3,7,0,1469.95,87.5602,3.97161,0.60014,-0.469399,17.669
-1466.42,0.978821,0.470736,2,7,0,1467.32,87.8145,2.15507,0.648277,-0.56387,18.0112
-1467.88,0.900548,0.470736,2,7,0,1470.3,88.1699,4.50443,0.562784,-0.533815,16.9538
-1465.97,0.992197,0.470736,2,7,0,1468.57,87.5213,3.10551,0.574143,-0.533929,17.8759
-1465.98,0.999276,0.470736,3,7,0,1466.13,87.6842,3.04924,0.563413,-0.444689,18.0231
-1466.77,0.946774,0.470736,2,3,0,1466.95,88.4586,3.02597,0.572946,-0.381835,17.8931
-1467.67,0.962311,0.470736,3,7,0,1469.22,86.6131,6.79065,0.543013,-0.374731,17.9831
-1467.03,0.979889,0.470736,3,7,0,1469.43,87.5045,2.29058,0.542265,-0.359347,18.4394
-1467.15,0.996534,0.470736,3,7,0,1468.18,86.9084,4.1342,0.648877,-0.488195,18.0629
-1467.36,0.992088,0.470736,3,7,0,1468.04,87.8748,-0.314838,0.583503,-0.470802,18.3958
-1469.44,0.917552,0.470736,2,7,0,1470.46,87.1495,-0.15926,0.522013,-0.435877,18.9575
-1468.11,1,0.470736,3,7,0,1470.66,86.1346,1.30048,0.563129,-0.505413,18.4312
-1466.63,0.981964,0.470736,3,7,0,1469.66,88.2711,1.4931,0.593157,-0.489089,18.4451
-1467.13,0.982309,0.470736,3,7,0,1468.07,87.2608,5.7758,0.52752,-0.497353,17.903
-1467.31,0.990023,0.470736,3,7,0,1467.91,87.9973,-0.145729,0.650674,-0.452949,17.7961
-1469.76,0.958051,0.470736,3,7,0,1470.38,86.3928,8.53175,0.502428,-0.37957,18.3032
-1470.19,0.996063,0.470736,3,7,0,1472.05,87.4519,7.49832,0.456041,-0.25502,18.8965
-1471.3,0.858551,0.470736,3,7,0,1474.39,87.8918,9.88525,0.479686,-0.361732,18.7709
-1470.1,0.975482,0.470736,4,15,0,1473.46,87.56,6.06247,0.428513,-0.235651,18.0156
-1470.61,0.717202,0.470736,3,7,0,1476.84,86.9582,9.10617,0.456358,-0.365456,18.4658
-1467.91,0.99588,0.470736,3,7,0,1472.04,87.6012,4.70368,0.546358,-0.238076,17.2703
-1466.66,0.999574,0.470736,3,7,0,1468.91,86.7193,1.61537,0.597163,-0.497049,17.6919
-1468.98,0.832841,0.470736,2,3,0,1470.16,87.0155,0.345209,0.54666,-0.519644,16.8987
-1466.67,1,0.470736,3,7,0,1469.5,88.3987,2.42232,0.642927,-0.581016,18.0475
-1468.49,0.812142,0.470736,2,3,0,1470.67,88.5772,3.88527,0.692781,-0.493344,17.8358
-1466.57,0.991074,0.470736,3,7,0,1469.59,87.0278,3.62469,0.549091,-0.52997,18.1842
-1468.69,0.924533,0.470736,3,7,0,1470.97,87.6091,4.35975,0.611547,-0.288073,16.8366
-1466.98,0.994771,0.470736,3,7,0,1469.95,87.4742,2.02027,0.559062,-0.529459,17.1611
-1467.15,0.982262,0.470736,2,3,0,1467.5,87.4154,1.7783,0.560892,-0.481172,17.1104
-1466.66,0.992809,0.470736,3,7,0,1468.24,87.0615,2.83046,0.532779,-0.488165,18.2451
-1467.61,0.962593,0.470736,3,7,0,1468.81,88.2152,4.72255,0.506903,-0.452785,18.5982
-1467.89,0.951908,0.470736,3,7,0,1469.75,87.4646,1.28795,0.597712,-0.301199,18.6713
-1467.84,0.993394,0.470736,3,7,0,1469.5,86.4013,2.56225,0.60918,-0.582306,17.4329
-1468.97,0.949032,0.470736,3,7,0,1471.99,89.7984,1.86794,0.614705,-0.585321,18.4473
-1468.93,0.983658,0.470736,3,7,0,1471.4,86.092,4.04923,0.513751,-0.384906,17.1835
-1474.04,0.855307,0.470736,3,7,0,1475.93,89.8216,8.1683,0.484641,-0.440398,19.332
-1470.07,1,0.470736,3,7,0,1475.66,87.485,4.92845,0.45719,-0.403925,19.2543
-1470.3,0.988966,0.470736,3,7,0,1472.74,86.2042,7.60577,0.456745,-0.324135,18.5577
-1469.32,0.989328,0.470736,3,7,0,1473.64,89.4623,4.5452,0.499294,-0.469759,17.8638
-1467.25,1,0.470736,3,7,0,1470.68,87.6679,5.95243,0.613824,-0.358686,17.6375
-1466.94,0.99559,0.470736,3,7,0,1468.16,86.9137,4.23546,0.564935,-0.398045,17.2622
-1466.16,0.991711,0.470736,3,7,0,1467.55,87.8286,3.56781,0.582579,-0.434844,17.5293
-1466.47,0.943372,0.470736,3,7,0,1468.47,87.9625,1.60497,0.61513,-0.649009,18.1548
-1468.42,0.917907,0.470736,3,7,0,1469.24,86.6591,1.18227,0.500399,-0.516043,18.2735
-1470.03,0.943011,0.470736,2,7,0,1472.09,86.2604,2.47901,0.453652,-0.456009,18.3787
-1468.88,0.968178,0.470736,2,7,0,1472.14,87.7801,0.799124,0.47338,-0.482786,18.119
-1469.63,0.876056,0.470736,2,7,0,1472.28,87.7803,-0.849531,0.550795,-0.313577,17.8242
-1466.26,1,0.470736,2,3,0,1469.74,88.1583,1.89574,0.591546,-0.481603,17.6075
-1466.32,0.996588,0.470736,3,7,0,1466.7,88.0749,3.45105,0.604438,-0.574619,18.1433
-1466.36,0.980309,0.470736,3,15,0,1467.14,87.5537,4.57938,0.594436,-0.46737,18.294
-1467.02,0.921958,0.470736,2,7,0,1469.2,88.3636,4.76226,0.618478,-0.532229,18.1242
-1466.46,0.984634,0.470736,3,7,0,1468.02,86.7892,2.98765,0.558109,-0.47659,17.8285
-1466.46,0.608406,0.470736,1,3,0,1473.73,86.7892,2.98765,0.558109,-0.47659,17.8285
-1466.71,0.984469,0.470736,3,7,0,1467.58,87.6754,3.19679,0.527046,-0.592065,17.9276
-1467.59,0.916383,0.470736,3,7,0,1469.33,87.9654,1.74167,0.605359,-0.279263,18.1015
-1468,0.99705,0.470736,3,7,0,1468.76,87.5774,4.66379,0.61926,-0.629983,18.6571
