# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PDB_01_model
# start_datetime = 2023-03-29 00:39:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_01/PDB_01.data.json
# init = 2 (Default)
# random
#   seed = 0
# output
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_01/PDB_01.output0.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-32-g8fce5fb2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,sigma
-1467.78,0.910539,0.499366,3,7,0,1469.76,86.6872,4.59819,0.636724,-0.247305,18.2444
-1468.07,0.988394,0.499366,3,15,0,1470.06,88.0642,-0.819133,0.6015,-0.727849,18.6723
-1467.8,0.981205,0.499366,3,7,0,1470.49,88.7376,1.75013,0.648566,-0.604552,17.2445
-1467.63,0.995432,0.499366,3,7,0,1468.57,87.9337,1.76107,0.641134,-0.647192,17.12
-1467.66,0.945753,0.499366,3,7,0,1469.04,88.2784,-0.118291,0.634263,-0.424983,17.6656
-1469.17,0.919504,0.499366,2,7,0,1471.24,89.7033,2.47072,0.619717,-0.451277,18.356
-1471.08,0.924115,0.499366,3,7,0,1472.6,85.3475,6.35159,0.558821,-0.5022,17.679
-1471.49,0.94817,0.499366,3,7,0,1473.66,88.2329,2.64064,0.605065,-0.0732444,18.7185
-1467.13,0.949281,0.499366,2,3,0,1473.64,87.818,2.85113,0.57747,-0.306306,18.4844
-1467.16,0.834831,0.499366,3,7,0,1471.72,88.043,4.25377,0.632808,-0.510689,18.569
-1467.66,0.986289,0.499366,3,7,0,1469.44,89.3172,2.14763,0.591155,-0.638447,18.1114
-1467.79,0.973324,0.499366,3,7,0,1469.77,88.9784,0.415223,0.59699,-0.709782,18.4331
-1466.47,0.976829,0.499366,3,7,0,1469.45,87.2214,4.07693,0.553132,-0.383726,17.4945
-1469.24,0.859497,0.499366,3,7,0,1470.53,87.903,0.639012,0.646902,-0.476567,16.6484
-1468.73,0.971725,0.499366,3,7,0,1471.91,86.1706,4.96765,0.596748,-0.333922,18.9838
-1468.31,0.995218,0.499366,3,7,0,1469.98,88.2135,3.36,0.569105,-0.706962,17.1087
-1468.26,1,0.499366,3,7,0,1468.8,88.3889,2.92847,0.548803,-0.679058,17.0701
-1467.35,0.963235,0.499366,3,7,0,1470.22,88.7658,3.73832,0.571297,-0.53185,17.3191
-1469.2,0.878085,0.499366,2,3,0,1470.09,89.4724,3.32241,0.590335,-0.464031,17.1808
-1474.27,0.778646,0.499366,3,7,0,1477.59,88.8432,6.60107,0.677009,-0.111766,17.2666
-1466.85,1,0.499366,2,3,0,1475.54,87.8927,1.20028,0.599355,-0.414601,17.4241
-1469.74,0.922606,0.499366,3,7,0,1470.72,88.0394,-0.585272,0.593744,-0.902795,18.6035
-1470.08,0.973891,0.499366,3,7,0,1474.65,89.0543,5.83033,0.465688,-0.379597,17.6267
-1470.1,0.99347,0.499366,3,7,0,1471.37,85.9541,0.0637346,0.7019,-0.492453,18.5449
-1467.25,0.994546,0.499366,3,7,0,1471.28,88.0433,5.83343,0.519534,-0.359252,17.7938
-1466.53,0.898038,0.499366,3,7,0,1469.24,86.8478,2.99745,0.616334,-0.454854,17.5709
-1466.87,0.990804,0.499366,3,7,0,1467.12,86.8744,3.43916,0.606923,-0.460725,17.3022
-1470.37,0.87491,0.499366,3,7,0,1471.58,86.9609,2.95283,0.737273,-0.2706,17.8925
-1473.81,0.937164,0.499366,3,7,0,1477.38,86.487,-1.35807,0.602278,-0.701954,20.0877
-1466.79,0.984887,0.499366,2,7,0,1474.19,87.702,1.27156,0.545697,-0.606515,18.2608
-1468.8,0.909595,0.499366,3,7,0,1469.71,87.4394,0.635286,0.495866,-0.576709,17.3442
-1468.17,1,0.499366,3,7,0,1470.46,86.8528,3.68637,0.694011,-0.425379,18.1545
-1467.27,0.977085,0.499366,2,7,0,1469.18,87.634,3.56577,0.659032,-0.578508,18.3342
-1469.09,0.945779,0.499366,3,7,0,1470.96,86.6874,1.85235,0.637723,-0.251517,18.9479
-1468.01,1,0.499366,3,7,0,1470.22,87.0899,3.58672,0.674983,-0.28018,18.1359
-1467.56,0.995454,0.499366,3,7,0,1469.12,87.8613,3.97421,0.481635,-0.52931,17.9621
-1466.21,0.995289,0.499366,2,3,0,1467.75,87.9994,3.60217,0.54739,-0.506298,18.0363
-1466.34,0.975398,0.499366,3,7,0,1466.99,86.9193,2.43666,0.615566,-0.504748,17.8348
-1466.79,0.874912,0.499366,3,7,0,1470.26,87.1693,5.3677,0.579448,-0.473214,17.6005
-1470.58,0.911907,0.499366,3,7,0,1471.06,89.4924,1.29704,0.536537,-0.563505,19.296
-1468.63,0.981837,0.499366,2,7,0,1473.45,88.9992,3.05979,0.555191,-0.419336,18.9228
-1468.78,0.947793,0.499366,3,7,0,1471.77,85.9714,5.88266,0.542947,-0.472043,17.7188
-1467.56,0.991897,0.499366,3,7,0,1471.54,88.8112,4.11799,0.550806,-0.361486,17.9833
-1467.35,1,0.499366,3,7,0,1468.58,87.9735,5.88729,0.519195,-0.330518,18.1773
-1466.46,0.950143,0.499366,3,7,0,1469.23,87.1107,2.02465,0.578519,-0.494005,18.4217
-1465.99,0.969814,0.499366,3,7,0,1467.12,87.7746,3.06287,0.57948,-0.545797,18.0591
-1466.55,0.986906,0.499366,4,15,0,1466.74,88.0477,0.122433,0.609742,-0.603952,17.8375
-1466.75,0.94726,0.499366,3,7,0,1468.08,87.5489,3.8683,0.623291,-0.514031,18.5186
-1467.45,0.94947,0.499366,3,7,0,1468.99,87.773,0.149054,0.637662,-0.740731,17.769
-1471.15,0.792293,0.499366,2,3,0,1472.2,86.4884,-3.24377,0.643571,-0.538381,17.3499
-1468.84,1,0.499366,3,7,0,1474.12,86.3151,2.56261,0.613661,-0.381868,16.8795
-1471.07,0.900967,0.499366,3,7,0,1473.64,89.706,2.81231,0.517696,-0.614709,19.2828
-1471.47,0.94464,0.499366,3,7,0,1475.34,90.64,1.10573,0.57697,-0.644856,18.3327
-1467.75,1,0.499366,2,3,0,1471.82,89.1414,2.26383,0.5461,-0.566898,18.3734
-1466.96,0.984177,0.499366,2,7,0,1468.91,86.6505,4.14769,0.582302,-0.507772,17.6018
-1468.14,0.82735,0.499366,3,7,0,1471.15,88.4479,2.54227,0.63759,-0.725595,18.6689
-1472.1,0.915234,0.499366,3,7,0,1472.81,89.9258,3.90486,0.685609,-0.665647,18.9731
-1469.3,1,0.499366,3,7,0,1474.11,86.2899,-0.302585,0.582733,-0.610369,17.2727
-1467.5,1,0.499366,3,7,0,1469.74,88.2983,4.91837,0.579422,-0.400985,18.7634
-1467.04,0.987136,0.499366,3,7,0,1468.93,87.5938,0.745314,0.546664,-0.607243,18.3254
-1468.12,0.945468,0.499366,3,7,0,1468.91,87.6396,-1.39501,0.593394,-0.468993,18.3872
-1467.9,1,0.499366,3,7,0,1468.67,88.1293,4.18472,0.656516,-0.624025,17.6152
-1468.56,0.967117,0.499366,3,7,0,1469.46,88.8607,0.440345,0.538558,-0.436695,18.2452
-1467.41,0.920085,0.499366,3,7,0,1472.55,87.2828,3.67552,0.644078,-0.264511,17.8386
-1468.25,0.981674,0.499366,3,7,0,1468.41,87.9993,1.39535,0.542352,-0.796712,18.0625
-1470.75,0.871531,0.499366,3,7,0,1473.23,87.0903,0.0391834,0.611089,-0.285883,16.7508
-1466.92,0.970559,0.499366,3,7,0,1472.68,87.8095,4.24527,0.517566,-0.512859,17.5272
-1469.93,0.868637,0.499366,3,7,0,1470.69,87.8599,4.24909,0.509505,-0.205487,16.9802
-1470.47,0.990291,0.499366,3,7,0,1473.24,87.7124,9.65763,0.595011,-0.321645,18.3105
-1469.65,1,0.499366,2,3,0,1470.81,87.7408,9.22883,0.578215,-0.338276,18.0847
-1469.94,0.960794,0.499366,2,3,0,1471.5,88.5267,8.8687,0.564427,-0.312016,18.0205
-1470.24,0.99964,0.499366,3,7,0,1473.31,88.0533,-2.55793,0.545095,-0.796895,17.6603
-1469.91,1,0.499366,3,7,0,1472.9,89.6775,2.15741,0.608012,-0.817043,17.6098
-1469.05,0.963457,0.499366,3,7,0,1472.45,85.621,3.33342,0.61835,-0.39648,18.6824
-1470.56,0.947571,0.499366,3,7,0,1472.49,90.1171,2.54723,0.53753,-0.651344,17.4892
-1467.25,0.996459,0.499366,2,3,0,1471.33,88.3978,2.30443,0.590592,-0.732509,17.7898
-1466.62,0.992577,0.499366,3,7,0,1468.49,87.8923,0.691911,0.601189,-0.465088,18.305
-1466.57,0.993401,0.499366,3,7,0,1467.64,87.1173,3.34944,0.627937,-0.549714,17.9469
-1468.42,0.909443,0.499366,3,7,0,1469.51,88.7945,-1.67142,0.593277,-0.579096,18.1671
-1466.96,0.910459,0.499366,3,7,0,1471.18,88.1115,2.85342,0.523243,-0.49139,17.4521
-1469.36,0.924543,0.499366,3,7,0,1470.42,88.2636,7.67471,0.518467,-0.366549,18.873
-1467.89,0.995481,0.499366,3,7,0,1471.49,87.4164,4.81163,0.633202,-0.382256,18.9018
-1467.66,1,0.499366,3,7,0,1468.97,86.9701,3.81989,0.635623,-0.457675,18.8509
-1466.23,1,0.499366,3,7,0,1467.92,87.9276,2.5266,0.565869,-0.410312,18.0297
-1466.71,0.943226,0.499366,3,7,0,1467.76,87.1375,1.36823,0.599096,-0.615047,18.2691
-1468.01,0.942408,0.499366,3,7,0,1469.79,86.2705,2.97055,0.605456,-0.306985,18.6943
-1468.89,0.988768,0.499366,3,7,0,1469.51,89.4029,1.00504,0.595817,-0.712371,17.2661
-1468.67,1,0.499366,3,7,0,1470.86,87.7305,-1.31788,0.673646,-0.703786,18.7197
-1467.75,0.971763,0.499366,3,7,0,1470.5,88.883,2.55358,0.545538,-0.497576,17.3227
-1468.2,0.925328,0.499366,3,7,0,1469.67,88.6971,0.47764,0.58704,-0.394642,17.5681
-1468.82,0.943984,0.499366,3,7,0,1472,86.0065,6.31428,0.545097,-0.450676,18.3619
-1467.6,1,0.499366,3,7,0,1471.1,86.3863,4.14521,0.570943,-0.545749,18.292
-1467.58,1,0.499366,3,7,0,1469.39,89.0369,0.105258,0.621388,-0.568017,17.8452
-1471.01,0.77737,0.499366,2,3,0,1472.13,87.3629,2.70729,0.594792,-0.903036,17.5068
-1474.49,0.706335,0.499366,2,3,0,1477.82,87.8643,2.67032,0.636508,-1.04932,17.5205
-1466.77,1,0.499366,3,7,0,1475.44,87.8277,1.5845,0.617594,-0.482152,17.2347
-1468.71,0.953272,0.499366,3,7,0,1468.96,87.117,1.81642,0.677483,-0.54514,16.9588
-1466.42,0.964828,0.499366,3,7,0,1470.44,87.9265,0.374944,0.6108,-0.537356,18.0871
-1467.28,0.956838,0.499366,3,7,0,1468.58,86.5004,3.81049,0.517166,-0.38212,17.9654
-1466.69,0.891597,0.499366,3,7,0,1471.33,88.3732,3.98477,0.603191,-0.567444,18.2263
-1466.13,0.935409,0.499366,3,7,0,1469.56,87.085,3.88647,0.571685,-0.400708,17.8842
-1469.31,0.859232,0.499366,2,7,0,1470.02,88.7994,2.34559,0.672501,-0.513889,16.9312
-1470.75,0.893389,0.499366,3,7,0,1472.75,86.6712,-0.648221,0.550848,-0.628284,19.3886
-1472.38,0.947083,0.499366,2,3,0,1472.91,86.7357,-1.60807,0.516754,-0.673701,19.4209
-1466.36,0.988581,0.499366,3,7,0,1473.9,87.734,4.2732,0.582767,-0.542021,17.6361
-1466.22,0.936938,0.499366,2,7,0,1468.74,87.1277,2.76118,0.617689,-0.45835,17.6648
-1467.93,0.940172,0.499366,3,7,0,1468.77,86.241,4.96001,0.529212,-0.25632,18.2771
-1469.05,0.945241,0.499366,3,7,0,1471.4,86.6897,6.84334,0.48892,-0.181043,18.433
-1466.7,0.952967,0.499366,4,15,0,1472.67,88.0346,2.3518,0.642029,-0.605951,17.591
-1469.75,0.748868,0.499366,2,3,0,1471.53,88.1066,3.36914,0.689367,-0.428981,16.8423
-1471.45,0.81414,0.499366,3,7,0,1475.31,86.5779,-2.66637,0.609612,-0.466849,19.2159
-1468.12,1,0.499366,3,7,0,1472.68,88.2021,0.557214,0.596075,-0.786081,18.6235
-1468.78,0.876712,0.499366,3,7,0,1471.81,89.1166,3.56455,0.655738,-0.449026,18.6348
-1467.51,0.969492,0.499366,3,7,0,1471.3,86.8712,2.22323,0.614822,-0.567324,18.7916
-1467.73,0.983406,0.499366,3,7,0,1468.76,87.8584,5.48599,0.558988,-0.519929,17.128
-1467.66,0.958357,0.499366,3,7,0,1470.92,87.739,0.721789,0.634903,-0.561129,18.9584
-1466.89,0.915197,0.499366,3,7,0,1469.96,87.0996,2.49597,0.554722,-0.621486,18.1406
-1466.53,0.937847,0.499366,3,7,0,1469.14,87.1745,2.38486,0.55457,-0.370446,17.7699
-1467.57,0.879665,0.499366,3,7,0,1468.94,87.9687,4.77276,0.59574,-0.640276,18.4411
-1466.78,0.983914,0.499366,2,7,0,1469.18,87.2602,3.341,0.603099,-0.61703,18.2351
-1466.41,0.985427,0.499366,2,7,0,1467.33,87.9089,1.5127,0.629234,-0.456633,18.217
-1467.48,0.812335,0.499366,2,3,0,1469.07,87.6748,-0.734827,0.608718,-0.443365,17.772
-1470.65,0.93526,0.499366,3,7,0,1471.33,87.1256,9.56151,0.474407,-0.408797,18.0926
-1471.27,0.994312,0.499366,3,7,0,1471.91,86.9465,10.1842,0.475824,-0.360068,17.871
-1468.69,0.986439,0.499366,3,7,0,1474.18,87.9029,3.87214,0.478719,-0.260392,17.8505
-1466.65,0.97582,0.499366,3,7,0,1470.55,87.3538,1.93124,0.651956,-0.570906,17.7538
-1466.27,0.990867,0.499366,3,7,0,1467.25,88.305,1.92291,0.605269,-0.487808,18.0953
-1466.1,0.991768,0.499366,3,7,0,1466.86,87.6248,3.12667,0.556659,-0.542334,17.9866
-1471.67,0.861193,0.499366,3,7,0,1471.84,89.4332,6.26355,0.43618,-0.493518,18.4181
-1470.4,1,0.499366,2,3,0,1471.99,89.1216,6.74832,0.458246,-0.476582,18.2271
-1468.14,0.973949,0.499366,2,7,0,1471.98,88.6811,5.70375,0.505014,-0.376284,18.0393
-1467.95,1,0.499366,3,7,0,1469.09,86.5045,0.265777,0.660907,-0.550532,17.7502
-1469.01,0.936592,0.499366,2,3,0,1469.77,86.2515,-1.30998,0.646599,-0.510452,17.8994
-1469.09,0.972889,0.499366,3,7,0,1473.05,87.2745,6.2305,0.513779,-0.311484,16.8752
-1475.39,0.686089,0.499366,2,3,0,1475.85,87.6773,4.67715,0.421226,-0.305178,16.2551
-1466.6,1,0.499366,2,7,0,1476.7,87.4539,1.77548,0.578929,-0.589894,18.48
-1469.41,0.812794,0.499366,2,3,0,1470.29,89.4006,-1.0033,0.588879,-0.510567,18.2466
-1467.28,0.976776,0.499366,3,7,0,1472.77,86.514,1.60682,0.637083,-0.548497,18.1139
-1467.68,0.939162,0.499366,3,7,0,1469.84,88.3349,0.524863,0.672306,-0.437967,18.1021
-1469.01,0.799889,0.499366,2,3,0,1471.52,88.1134,2.79629,0.729613,-0.476547,18.1337
-1467.86,0.999786,0.499366,3,7,0,1470.06,88.0766,-1.04757,0.570414,-0.724373,17.9916
-1467.27,0.956302,0.499366,3,7,0,1471.42,88.2281,2.79112,0.671443,-0.582265,18.1776
-1467.44,0.998983,0.499366,3,7,0,1468.3,88.633,0.706422,0.538365,-0.59801,17.7812
-1467.1,0.979371,0.499366,3,7,0,1469.13,87.0726,1.68663,0.660303,-0.393812,18.2009
-1467.33,0.972783,0.499366,3,7,0,1468.51,87.8852,2.55676,0.638362,-0.391928,18.734
-1466.58,0.990925,0.499366,3,7,0,1468.4,88.1184,4.17683,0.572761,-0.556001,17.5404
-1466.61,0.998683,0.499366,3,7,0,1467.07,87.2024,1.28521,0.604054,-0.447257,18.4213
-1466.15,0.995968,0.499366,2,7,0,1466.96,87.3393,1.49094,0.596054,-0.488999,18.1456
-1467.07,0.975092,0.499366,3,7,0,1467.25,88.0042,1.68977,0.675576,-0.603016,18.0242
-1467.78,0.958608,0.499366,3,7,0,1468.91,87.3329,1.2527,0.562172,-0.416379,17.044
-1467.48,1,0.499366,3,7,0,1469,87.5157,3.11209,0.560327,-0.396573,18.9839
-1466.29,0.975307,0.499366,3,7,0,1469.27,88.1105,2.36377,0.582498,-0.624884,17.8481
-1467.7,0.895267,0.499366,3,7,0,1468.84,86.5271,6.10675,0.581646,-0.246986,18.2367
-1467.52,0.999634,0.499366,3,7,0,1468.4,86.9476,6.57251,0.558864,-0.245973,18.1562
-1466.14,0.99421,0.499366,3,7,0,1468.26,87.1311,2.17892,0.585601,-0.514408,17.7419
-1469.53,0.910095,0.499366,3,15,0,1470.48,89.426,-1.85773,0.645664,-0.766295,18.3654
-1469.57,0.86407,0.499366,3,15,0,1475.34,86.9548,5.05483,0.59272,-0.385971,16.5351
-1470.27,0.957575,0.499366,3,7,0,1471.99,88.0419,2.11276,0.549259,-0.343483,19.6187
-1467.56,1,0.499366,3,7,0,1471.35,88.5036,3.61809,0.576999,-0.715888,17.8873
-1471.46,0.895736,0.499366,3,7,0,1472.65,86.5186,-3.28561,0.662705,-0.568013,19.0348
-1472.94,0.965197,0.499366,2,3,0,1474.14,85.9468,-2.06954,0.712862,-0.559361,19.3069
-1466.64,0.971283,0.499366,2,7,0,1475.77,87.8503,-0.147975,0.608471,-0.550352,17.804
-1466.77,0.989834,0.499366,3,7,0,1467.72,88.3818,3.87393,0.574797,-0.59139,18.3244
-1467.04,0.975613,0.499366,3,7,0,1468.5,87.5713,0.165884,0.650804,-0.473855,17.6289
-1466.19,0.953168,0.499366,3,7,0,1469.51,87.645,2.78238,0.597182,-0.599488,17.8273
-1466.75,0.964443,0.499366,2,7,0,1467.32,87.086,2.98217,0.64165,-0.494691,17.5224
-1468.68,0.867612,0.499366,3,7,0,1469.82,88.1773,3.3804,0.544913,-0.199916,17.6533
-1468.32,0.968809,0.499366,3,7,0,1472.76,88.0453,1.94598,0.585916,-0.828228,17.9296
-1470.33,0.969694,0.499366,3,7,0,1472.01,87.3575,-2.61029,0.727321,-0.578299,17.5838
-1469.54,0.99193,0.499366,3,7,0,1472.8,89.7032,3.85609,0.536217,-0.699236,17.955
-1468.68,1,0.499366,3,7,0,1470.85,88.9536,4.27438,0.521418,-0.703708,18.1676
-1467.88,0.996469,0.499366,3,7,0,1470.14,88.8341,2.14848,0.649635,-0.401612,18.2306
-1469.75,0.837187,0.499366,3,7,0,1472.65,88.715,-1.97935,0.526275,-0.672764,17.9777
-1471.44,0.920044,0.499366,2,3,0,1473.13,88.9836,-3.99135,0.564878,-0.740565,18.484
-1467.21,1,0.499366,3,7,0,1472.19,88.0635,3.43137,0.577334,-0.668317,17.4316
-1467.08,0.995605,0.499366,3,7,0,1468.64,86.8964,4.48782,0.630434,-0.33782,18.3044
-1467.17,0.883696,0.499366,3,7,0,1470.47,87.3345,4.19934,0.523973,-0.527907,17.3655
-1468.88,0.945202,0.499366,3,7,0,1470.32,86.4129,7.15223,0.585831,-0.184582,17.5942
-1472.68,0.846369,0.499366,2,3,0,1473.59,85.8112,7.71845,0.501043,-0.15874,16.7703
-1473.62,0.883555,0.499366,3,7,0,1477.08,88.9328,0.304093,0.677132,-0.949139,19.6777
-1470.19,0.97154,0.499366,3,7,0,1476.41,87.9905,1.95775,0.55924,-0.240929,16.8479
-1468.94,0.998411,0.499366,3,7,0,1472.99,87.8505,0.10757,0.662184,-0.792739,18.7821
-1467.91,0.930452,0.499366,4,15,0,1472.67,87.4179,6.92217,0.500004,-0.329764,17.6774
-1468.26,0.940402,0.499366,3,7,0,1470.4,87.9527,-0.635944,0.693568,-0.72551,17.9726
-1470.62,0.855833,0.499366,3,7,0,1472.25,87.2016,4.47763,0.421269,-0.23483,17.9657
-1469.31,0.9996,0.499366,3,7,0,1472.33,87.7427,4.58496,0.434208,-0.514622,17.8075
-1466.5,0.99052,0.499366,3,7,0,1470.65,88.1797,1.33318,0.630678,-0.549277,18.3076
-1466.94,0.974536,0.499366,3,7,0,1467.35,87.4828,-0.192385,0.606868,-0.512385,18.3438
-1467.66,0.904656,0.499366,3,7,0,1469.97,87.3068,0.997975,0.659885,-0.615199,17.2639
-1466.77,0.999773,0.499366,3,7,0,1468.09,87.4397,-0.254873,0.624864,-0.566631,17.879
-1466.4,0.968642,0.499366,3,7,0,1468.56,87.5976,4.59461,0.559569,-0.433687,18.3706
-1466.51,0.963517,0.499366,2,7,0,1468,87.6009,2.87606,0.641455,-0.577173,17.9951
-1467.23,0.972243,0.499366,3,7,0,1468.11,87.1041,2.10623,0.604551,-0.331899,17.307
-1466.68,1,0.499366,3,7,0,1468.14,88.3292,3.63699,0.556082,-0.610158,18.0422
-1471.51,0.729586,0.499366,2,3,0,1472.49,90.249,2.67721,0.569047,-0.409951,18.7268
-1470.05,1,0.499366,3,7,0,1473.73,85.333,3.64349,0.599504,-0.53591,18.3986
-1467.58,1,0.499366,3,7,0,1471.32,87.3881,1.90057,0.589126,-0.24927,18.16
-1466.2,0.993665,0.499366,3,7,0,1468.39,87.6409,2.00783,0.561243,-0.488343,17.6197
-1469.7,0.839186,0.499366,2,3,0,1470.64,88.3008,5.74658,0.534201,-0.445233,16.659
-1468.18,0.985524,0.499366,3,7,0,1472.06,86.9095,-1.18518,0.590883,-0.534966,17.5368
-1466.72,0.988327,0.499366,3,7,0,1469.55,87.8351,2.38135,0.587937,-0.356981,17.4848
-1469.28,0.905591,0.499366,3,7,0,1470.18,86.985,0.555056,0.565575,-0.779975,18.7172
-1468.4,0.997683,0.499366,3,7,0,1470.34,87.6842,6.86978,0.592889,-0.286032,17.2752
-1467.81,1,0.499366,3,7,0,1470.38,87.0449,0.251586,0.61463,-0.539129,17.0943
-1467.99,0.916945,0.499366,3,7,0,1470.66,88.5883,3.24439,0.487434,-0.485377,18.2534
-1469.3,0.952951,0.499366,3,7,0,1470.57,86.3689,2.8156,0.706972,-0.537947,17.8817
-1468.86,0.985422,0.499366,3,7,0,1470.99,88.4313,4.84065,0.466924,-0.606031,18.107
-1468.17,0.981272,0.499366,3,7,0,1471.01,89.0578,3.33103,0.502751,-0.544967,17.9541
-1466.85,0.997582,0.499366,3,7,0,1469.23,87.588,5.77561,0.54369,-0.346318,17.6653
-1468.15,0.940959,0.499366,3,7,0,1469.95,88.6536,-1.06679,0.622044,-0.786951,18.0199
-1466.39,0.99884,0.499366,3,7,0,1468.49,87.9694,0.77644,0.581271,-0.577313,17.7128
-1470.55,0.843061,0.499366,3,7,0,1471.14,88.2132,0.526599,0.459376,-0.620844,17.314
-1471.34,0.998404,0.499366,3,7,0,1471.84,86.5025,7.19822,0.691151,-0.239528,18.7035
-1468.75,1,0.499366,3,7,0,1472.59,88.4628,3.63893,0.463975,-0.417347,17.7412
-1466.89,1,0.499366,2,3,0,1469.16,87.9524,5.15663,0.534617,-0.52514,18.2144
-1466.28,0.988575,0.499366,3,7,0,1468.12,88.0564,1.0701,0.612308,-0.546644,17.6674
-1468.64,0.858063,0.499366,2,7,0,1469.54,86.1422,1.9124,0.526776,-0.488323,17.425
-1466.87,1,0.499366,3,7,0,1469.23,87.1868,5.47188,0.582836,-0.365407,18.4407
-1467.88,0.934883,0.499366,3,7,0,1469.58,88.991,2.85781,0.535099,-0.606667,18.5301
-1468.9,0.890179,0.499366,3,7,0,1473.17,86.5995,4.31629,0.56914,-0.225851,16.9519
-1466.97,0.998299,0.499366,3,7,0,1470.03,88.0011,2.15489,0.562684,-0.69973,18.1396
-1468,0.938001,0.499366,3,7,0,1471.03,86.762,5.22011,0.576304,-0.162212,17.7263
-1469.44,0.912679,0.499366,3,7,0,1471,87.1354,3.20262,0.568209,-0.118048,18.7194
-1470.32,0.992813,0.499366,3,7,0,1472.27,85.6851,8.33335,0.523212,-0.207729,17.8647
-1469.9,0.921031,0.499366,3,7,0,1474.18,86.2028,-0.486565,0.618683,-0.261174,17.9327
