# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PDB_01_model
# start_datetime = 2023-03-29 00:39:49 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_01/PDB_01.data.json
# init = 2 (Default)
# random
#   seed = 10
# output
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_01/PDB_01.output10.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-32-g8fce5fb2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,sigma
-1469.84,0.880234,0.472289,3,7,0,1473.54,87.1518,2.65502,0.659266,-0.72301,17.0171
-1466.28,1,0.472289,3,7,0,1471.15,87.3012,2.99426,0.55176,-0.479586,17.5692
-1467.23,0.935599,0.472289,2,7,0,1468.31,86.7628,1.00501,0.578991,-0.612698,18.1883
-1467.15,0.985689,0.472289,3,7,0,1468.38,87.7784,4.0475,0.623518,-0.289035,17.6493
-1467.7,0.946344,0.472289,3,7,0,1469.84,87.7789,-1.36147,0.626288,-0.695013,18.3011
-1471.37,0.87351,0.472289,3,7,0,1472.23,90.0689,3.03898,0.676076,-0.657613,17.4801
-1473.98,0.930224,0.472289,2,3,0,1474.63,90.8209,2.84747,0.681918,-0.663028,17.5546
-1476.45,0.91104,0.472289,3,7,0,1480.2,84.6842,-1.73214,0.532182,-0.246736,18.7898
-1469.81,1,0.472289,3,7,0,1477.8,85.3124,1.9561,0.59056,-0.305748,17.6775
-1469.8,0.893597,0.472289,3,7,0,1473.72,87.667,7.66301,0.61601,-0.581496,18.2814
-1468.82,0.992949,0.472289,3,7,0,1471.44,88.9675,1.10441,0.513468,-0.441948,17.8738
-1466.88,0.992037,0.472289,2,7,0,1469.88,88.3574,0.882103,0.603506,-0.472354,17.5331
-1467.09,0.981168,0.472289,3,7,0,1468.06,87.1695,5.53462,0.547016,-0.531059,17.976
-1467.6,0.968147,0.472289,3,7,0,1468.44,88.618,0.749088,0.566571,-0.423277,18.1482
-1467.17,0.994444,0.472289,3,7,0,1468.54,86.7839,4.67038,0.618591,-0.507864,17.7327
-1466.83,0.974847,0.472289,4,15,0,1469.7,87.3582,3.38747,0.651151,-0.553798,17.9994
-1467.52,0.929555,0.472289,2,7,0,1470.23,88.499,4.09848,0.531045,-0.620192,18.4093
-1468.72,0.955086,0.472289,3,7,0,1470.11,89.3623,2.01323,0.590185,-0.52483,17.1682
-1468.68,0.982677,0.472289,3,7,0,1470.56,89.3507,-0.294122,0.595173,-0.520301,17.8054
-1466.3,0.992686,0.472289,3,7,0,1469.12,87.9403,1.14666,0.583448,-0.578704,18.1986
-1466.74,0.931274,0.472289,3,7,0,1468.98,88.1952,3.15549,0.594256,-0.338283,17.8966
-1467.46,0.994841,0.472289,3,7,0,1467.75,87.4269,0.678154,0.635322,-0.731144,18.0509
-1467.59,0.981571,0.472289,3,7,0,1468.85,88.6327,-0.474471,0.642705,-0.651593,17.5617
-1469.41,0.884734,0.472289,3,7,0,1471.07,87.0703,3.00062,0.659795,-0.712325,17.2316
-1468.07,0.979921,0.472289,3,7,0,1472.05,86.4069,-0.366515,0.635293,-0.483636,18.2201
-1467.03,0.912829,0.472289,2,7,0,1471.12,86.9101,2.13811,0.627869,-0.549555,18.5345
-1467.27,0.944422,0.472289,3,7,0,1470.22,88.198,0.401378,0.591199,-0.59104,17.2141
-1468.11,0.986494,0.472289,3,7,0,1469.12,89.0044,0.628751,0.678273,-0.658477,17.8907
-1468.95,0.883563,0.472289,3,15,0,1471.83,86.4243,-0.496138,0.540679,-0.47623,18.3534
-1467.54,0.983687,0.472289,2,7,0,1471.03,87.1829,3.50957,0.488429,-0.372486,18.187
-1467.04,0.999933,0.472289,3,7,0,1468.03,88.0466,5.47333,0.619226,-0.417995,18.0933
-1468.53,0.939502,0.472289,3,7,0,1470.04,87.8786,1.41038,0.541812,-0.664645,19.0875
-1467.99,0.927331,0.472289,3,7,0,1471.98,89.0264,1.44607,0.548414,-0.464709,17.6612
-1471.83,0.937391,0.472289,3,7,0,1473.31,87.9138,2.91625,0.630296,-0.658229,16.1826
-1473.35,0.96584,0.472289,3,7,0,1475.59,87.6536,2.50279,0.476526,-0.385207,20.1783
-1468.47,0.987616,0.472289,3,7,0,1475.52,89.292,2.37966,0.594361,-0.682572,17.3114
-1467.02,0.945663,0.472289,3,7,0,1471.03,87.1248,3.8549,0.526564,-0.342254,18.4324
-1466.39,0.957314,0.472289,3,7,0,1469.7,87.5267,2.78274,0.584578,-0.37451,17.4977
-1468.49,0.820987,0.472289,3,7,0,1471,87.7584,4.63509,0.522243,-0.595194,19.0096
-1467.96,0.965275,0.472289,3,7,0,1471.31,88.4974,0.805519,0.623121,-0.668491,17.0623
-1468.45,0.915593,0.472289,3,7,0,1471.15,86.5008,6.92742,0.570293,-0.358063,18.6818
-1468.23,0.954177,0.472289,3,7,0,1472.28,88.6985,-0.240797,0.547174,-0.598644,18.5707
-1467.33,0.988616,0.472289,3,7,0,1470.09,86.8027,2.80293,0.563473,-0.599175,17.4465
-1466.45,0.967048,0.472289,2,7,0,1469.2,86.9861,3.52557,0.551098,-0.518582,17.9707
-1466.76,0.946208,0.472289,4,15,0,1468.95,88.0361,3.00265,0.618994,-0.447262,18.6096
-1469.15,0.890493,0.472289,3,7,0,1470.64,87.1662,-1.1805,0.524528,-0.564726,17.572
-1471.5,0.976438,0.472289,3,7,0,1472.9,86.8722,7.89902,0.682242,-0.201571,17.6274
-1469.21,0.996855,0.472289,3,7,0,1475.51,88.4823,-0.255497,0.540215,-0.567356,17.0004
-1469.44,0.914439,0.472289,3,7,0,1472.9,87.1641,2.34597,0.659754,-0.294047,19.2376
-1466.94,0.993732,0.472289,2,7,0,1470.26,87.9115,3.00816,0.646828,-0.360849,18.1735
-1469.84,0.895825,0.472289,2,7,0,1470.48,88.8672,3.59311,0.70647,-0.444933,18.6855
-1468.46,0.929554,0.472289,3,7,0,1473.33,86.9927,3.64912,0.511071,-0.617753,17.2862
-1470.03,0.894851,0.472289,3,7,0,1474.58,88.2128,6.58603,0.577552,-0.24359,19.2584
-1470.69,0.950846,0.472289,3,7,0,1473.54,86.587,-0.785886,0.531665,-0.440273,17.0348
-1470.07,1,0.472289,3,7,0,1471.5,88.7167,5.23169,0.667376,-0.519129,19.089
-1468.5,1,0.472289,3,7,0,1471.06,87.4225,-1.29876,0.556108,-0.484249,17.6119
-1469.33,0.976949,0.472289,3,7,0,1471.26,87.5916,4.17017,0.726884,-0.44553,18.0115
-1468.23,0.900379,0.472289,3,7,0,1473.48,86.0046,1.57648,0.586142,-0.509464,18.5059
-1467.26,1,0.472289,2,3,0,1468.57,86.2848,1.92453,0.593592,-0.494119,18.2004
-1466.87,1,0.472289,3,7,0,1467.74,88.5051,4.62307,0.577113,-0.415037,17.6901
-1466.72,0.948084,0.472289,3,7,0,1469.37,87.3693,-0.0859967,0.619063,-0.517688,18.0211
-1468.56,0.943635,0.472289,4,15,0,1471.23,89.2273,0.320654,0.642012,-0.780845,18.2336
-1467.01,0.947361,0.472289,3,7,0,1472.42,87.1029,-0.173302,0.632088,-0.581375,17.9445
-1466.96,0.975596,0.472289,3,7,0,1468.12,86.9154,3.49559,0.645503,-0.513233,17.7793
-1468.54,0.879259,0.472289,3,7,0,1470.97,87.0148,2.33043,0.513118,-0.68444,17.5531
-1467.87,0.997014,0.472289,3,7,0,1470.62,88.509,0.564069,0.640265,-0.638076,17.1309
-1467.85,0.965661,0.472289,3,7,0,1469.96,87.1823,1.78649,0.550014,-0.437879,18.9869
-1467.68,1,0.472289,3,7,0,1469.29,87.8535,3.07054,0.695434,-0.470023,18.0127
-1466.08,0.990394,0.472289,3,7,0,1468.49,88.0118,3.00296,0.572996,-0.430606,17.8896
-1467.1,0.960071,0.472289,3,7,0,1467.71,87.4935,6.62638,0.562897,-0.391656,17.8153
-1467.4,0.953424,0.472289,3,7,0,1469.42,88.5266,3.49186,0.502311,-0.497545,18.0191
-1468.8,0.970201,0.472289,3,7,0,1469.91,86.7642,0.70828,0.702968,-0.479225,17.4059
-1469.54,0.758077,0.472289,3,15,0,1476.09,87.3027,8.3758,0.476202,-0.316206,18.5924
-1469.94,0.988313,0.472289,3,7,0,1472.21,87.8104,-1.75863,0.712995,-0.55389,17.197
-1472.89,0.898364,0.472289,3,7,0,1476.36,88.7021,7.63555,0.39161,-0.509707,18.2275
-1468,0.997406,0.472289,3,7,0,1474.59,86.9606,-0.168641,0.615796,-0.466778,18.7903
-1468.66,0.958168,0.472289,3,7,0,1471.14,86.8221,1.71008,0.634781,-0.370081,16.8748
-1466.4,0.93356,0.472289,3,7,0,1471.3,88.2052,1.30169,0.635649,-0.571299,18.0105
-1467.91,0.955841,0.472289,3,7,0,1468.21,89.1158,2.85385,0.595636,-0.716174,18.1429
-1467.13,0.997055,0.472289,4,15,0,1469.13,87.2223,5.9068,0.546822,-0.411727,17.4308
-1468.27,0.967136,0.472289,3,7,0,1469.81,86.8871,5.36684,0.517627,-0.235628,18.7279
-1470.3,0.895462,0.472289,3,7,0,1473.56,85.8206,5.04953,0.468797,-0.237638,18.6383
-1468.1,0.986988,0.472289,3,7,0,1472.95,88.9202,1.31315,0.645073,-0.661882,17.2744
-1466.74,0.981412,0.472289,2,7,0,1469.91,86.8385,2.9233,0.541634,-0.366773,18.0896
-1468.39,0.97488,0.472289,3,7,0,1468.61,88.8079,1.52128,0.66924,-0.760252,17.9069
-1467.12,0.999815,0.472289,3,7,0,1469.77,86.4352,3.1606,0.545106,-0.351281,18.0993
-1468.25,0.929551,0.472289,3,7,0,1470.11,85.9806,1.77555,0.572983,-0.323327,17.7437
-1466.58,0.958575,0.472289,3,7,0,1469.69,88.5084,3.87652,0.602571,-0.453791,17.9479
-1467.65,0.94724,0.472289,2,3,0,1467.81,88.9727,4.72361,0.600067,-0.478979,17.6623
-1467.45,0.977337,0.472289,3,7,0,1469.91,87.6352,3.36867,0.536061,-0.373862,17.108
-1467.64,0.972502,0.472289,3,7,0,1469.29,88.6958,5.30575,0.588225,-0.358058,17.7712
-1468.22,0.923275,0.472289,3,7,0,1470.74,86.7415,1.92599,0.627929,-0.718208,18.0149
-1467.5,0.968097,0.472289,3,7,0,1470.98,88.3267,0.201206,0.652657,-0.434468,17.914
-1467.95,0.974874,0.472289,3,7,0,1469.9,86.9216,5.51826,0.53289,-0.573412,18.3456
-1466.78,0.99884,0.472289,3,7,0,1468.67,87.7426,3.29729,0.622969,-0.344874,17.5143
-1467.38,0.988973,0.472289,3,7,0,1468.36,87.3556,4.70444,0.494781,-0.525,17.9289
-1466.59,0.985712,0.472289,3,7,0,1469.09,87.5449,3.02671,0.652473,-0.468083,18.1954
-1466.95,0.975465,0.472289,3,7,0,1468.05,88.1456,-0.262296,0.641285,-0.539731,18.0904
-1466.46,0.996495,0.472289,3,7,0,1467.78,86.7911,3.99392,0.588724,-0.46987,18.0806
-1467.21,0.893049,0.472289,2,7,0,1471.71,87.0484,2.39735,0.614047,-0.671242,18.0542
-1469.5,0.933307,0.472289,3,7,0,1470.5,85.9579,0.905575,0.601473,-0.628133,18.7565
-1469.58,1,0.472289,3,15,0,1471.11,85.7142,1.71781,0.593399,-0.526962,18.8996
-1469.84,0.973671,0.472289,3,7,0,1472.78,87.5463,4.32791,0.624025,-0.527293,19.6221
-1468.91,0.996297,0.472289,3,7,0,1472.64,86.2853,2.23862,0.493411,-0.334414,18.3018
-1469.03,0.98776,0.472289,2,3,0,1470.03,85.8019,3.56779,0.499164,-0.342398,18.2462
-1467.49,0.99909,0.472289,3,7,0,1470.03,88.4868,5.31907,0.621174,-0.498368,17.7143
-1467.91,0.989932,0.472289,3,7,0,1469.25,88.8608,0.958666,0.55677,-0.545708,18.6662
-1466.89,0.978362,0.472289,3,7,0,1470.31,88.0866,0.842964,0.657758,-0.601628,17.6209
-1467.82,0.960044,0.472289,2,3,0,1468.2,88.0916,0.397715,0.680648,-0.62165,17.3632
-1467.89,0.878994,0.472289,3,7,0,1471.76,86.5215,1.12003,0.637478,-0.314349,18.1474
-1471.38,0.922709,0.472289,3,7,0,1472.84,86.9388,1.32796,0.622171,-0.448475,20.0186
-1467.75,0.99234,0.472289,3,7,0,1473.57,85.9456,2.74356,0.608703,-0.460464,17.9901
-1468.22,0.993077,0.472289,3,7,0,1468.75,89.1195,4.65404,0.521322,-0.436941,18.1693
-1469.33,0.96528,0.472289,3,7,0,1471.82,87.8458,6.76945,0.607578,-0.151089,18.4937
-1468.8,0.952291,0.472289,3,7,0,1472.29,86.4009,1.33624,0.54489,-0.659577,17.5517
-1468.8,0.999879,0.472289,3,7,0,1470.81,87.6775,1.0375,0.677936,-0.32677,18.7699
-1467.28,0.977136,0.472289,3,7,0,1471.34,88.0454,3.046,0.496109,-0.470996,17.7455
-1467.76,0.987806,0.472289,3,7,0,1468.73,88.4264,2.37838,0.684472,-0.624275,18.1664
-1469.54,0.850699,0.472289,3,7,0,1473.72,89.422,1.35423,0.62532,-0.371578,18.4724
-1469.23,0.999581,0.472289,3,7,0,1471.03,89.176,1.15321,0.645764,-0.352466,18.0342
-1469.63,0.949495,0.472289,3,7,0,1471.37,85.8169,2.50126,0.568195,-0.657681,18.2689
-1469.83,0.997381,0.472289,3,7,0,1471.96,88.8283,-0.763149,0.697555,-0.461924,18.6914
-1467.47,0.96951,0.472289,2,3,0,1471.68,88.1832,-0.138996,0.644675,-0.495228,18.5138
-1467.57,0.990695,0.472289,3,7,0,1468.62,88.1439,2.35831,0.564839,-0.721142,17.4107
-1469.62,0.883925,0.472289,3,7,0,1473.78,88.5072,-1.31894,0.709137,-0.608064,18.8591
-1467.88,0.997424,0.472289,3,7,0,1471.05,89.2507,2.80549,0.619939,-0.581773,18.4459
-1466.53,0.999355,0.472289,3,7,0,1468.53,87.5493,1.44955,0.548188,-0.523483,18.2293
-1467.03,0.943818,0.472289,3,7,0,1468.66,88.2785,5.34226,0.601666,-0.391527,17.7679
-1467.48,0.968496,0.472289,3,7,0,1468.51,88.0445,2.02565,0.505561,-0.416222,17.9241
-1470.31,0.934975,0.472289,3,7,0,1471.49,85.643,7.74877,0.58474,-0.380862,18.179
-1474.04,0.883333,0.472289,3,7,0,1475.91,88.8983,6.20098,0.513166,-0.0180824,17.4151
-1474.8,0.974593,0.472289,3,7,0,1478.46,86.8691,3.58952,0.513569,-0.872274,19.7626
-1468.2,1,0.472289,2,3,0,1475.59,87.2084,3.49972,0.53721,-0.475304,19.1809
-1468.73,0.970093,0.472289,3,7,0,1470.46,88.4496,1.15009,0.598846,-0.410947,16.8888
-1470.56,0.983765,0.472289,3,7,0,1473,85.2825,7.52873,0.56683,-0.298556,18.0575
-1467.89,0.920847,0.472289,3,7,0,1474.53,87.2894,2.02167,0.684119,-0.331423,18.1938
-1469.18,0.918198,0.472289,3,7,0,1472.35,88.3362,0.177526,0.552188,-0.867184,17.8326
-1469.59,0.982475,0.472289,3,7,0,1471.3,87.8651,-2.04826,0.542188,-0.69411,17.4332
-1468.66,1,0.472289,3,7,0,1471.94,88.1915,3.54608,0.691644,-0.368288,18.5693
-1466.16,0.99703,0.472289,3,7,0,1468.89,87.3125,4.00493,0.584217,-0.374414,18.124
-1466.23,0.952391,0.472289,3,7,0,1467.81,87.7153,1.50629,0.572117,-0.558085,17.6494
-1467.78,0.906829,0.472289,3,7,0,1469.84,87.5542,3.82078,0.57346,-0.246293,18.7342
-1466.95,0.959965,0.472289,3,7,0,1469.77,87.8672,0.0143702,0.60214,-0.618048,17.4414
-1467.43,0.947598,0.472289,3,7,0,1469.67,87.7572,5.10049,0.550888,-0.35717,18.8018
-1466.84,0.977963,0.472289,4,15,0,1469.52,87.0614,1.47733,0.610707,-0.488315,17.2996
-1466.32,0.995427,0.472289,3,7,0,1467.46,87.27,1.88577,0.605049,-0.596864,17.9701
-1466.34,0.936716,0.472289,3,7,0,1468.98,87.4771,4.59937,0.550252,-0.375438,17.704
-1469.27,0.91346,0.472289,3,7,0,1469.8,87.874,4.95674,0.649928,-0.369463,16.8349
-1468.62,1,0.472289,3,7,0,1470.97,87.4755,1.65061,0.545875,-0.651985,19.1376
-1466.9,0.946871,0.472289,3,7,0,1471.03,88.0604,3.00913,0.573893,-0.570741,18.7112
-1468.81,0.944454,0.472289,3,7,0,1469.53,89.3479,4.25248,0.625134,-0.613234,18.5129
-1470.84,0.934143,0.472289,2,3,0,1471.53,89.7799,4.40313,0.641098,-0.692092,18.7658
-1467.5,1,0.472289,3,7,0,1471.23,87.0095,-0.50233,0.615191,-0.437559,18.1361
-1468.82,0.949664,0.472289,3,7,0,1469.77,88.6687,3.19886,0.518571,-0.269886,17.9972
-1469.15,0.968029,0.472289,3,15,0,1470.82,87.8724,4.37496,0.63399,-0.77168,17.9572
-1469.91,0.95419,0.472289,3,7,0,1472.31,87.7043,1.60085,0.672096,-0.850556,17.5582
-1468.42,0.992256,0.472289,3,7,0,1471.12,86.9501,0.945316,0.648015,-0.710531,17.4014
-1468.81,0.977814,0.472289,3,7,0,1471.42,87.4883,7.61218,0.557967,-0.404327,18.8715
-1467.31,0.995126,0.472289,3,7,0,1470.43,86.8256,1.85319,0.543486,-0.331712,17.8898
-1469.46,0.836451,0.472289,3,7,0,1477.25,86.5048,-0.165209,0.618695,-0.36821,17.0614
-1467.36,1,0.472289,3,7,0,1470.69,86.5869,5.90772,0.597008,-0.321527,18.1109
-1466.84,0.994221,0.472289,3,7,0,1468.49,87.4998,3.37398,0.613104,-0.473103,18.7337
-1471.1,0.86185,0.472289,3,7,0,1471.92,88.4473,4.26783,0.447981,-0.605328,16.9767
-1468.12,0.99681,0.472289,3,7,0,1472.39,86.8721,0.471328,0.648502,-0.452354,18.8432
-1469.67,0.803174,0.472289,3,7,0,1477.58,86.6143,4.27064,0.499207,-0.512065,19.2325
-1466.86,0.987502,0.472289,3,7,0,1470.26,86.8114,5.17442,0.558787,-0.458183,18.1961
-1467.16,0.987166,0.472289,3,7,0,1468.17,88.1905,2.99587,0.576837,-0.357463,17.3196
-1468.51,0.892899,0.472289,3,7,0,1471.25,87.9742,4.50882,0.527421,-0.700206,18.6026
-1469.01,0.925846,0.472289,3,7,0,1472.52,87.267,4.62905,0.567125,-0.69255,17.1854
-1467.37,0.947687,0.472289,3,7,0,1471.85,87.706,6.53372,0.580942,-0.349587,17.5673
-1467.22,0.986825,0.472289,4,15,0,1469.26,88.4892,4.18087,0.614952,-0.588552,18.3921
-1468.35,0.916802,0.472289,3,7,0,1470.52,88.1186,0.0586692,0.57891,-0.670282,16.972
-1468.17,0.972603,0.472289,3,7,0,1470.79,87.1826,6.02267,0.587408,-0.395735,18.9907
-1468.3,0.956367,0.472289,3,15,0,1471.01,87.6351,-1.41922,0.623959,-0.446678,18.4933
-1467.13,0.997931,0.472289,3,7,0,1468.87,87.9705,-0.995742,0.629485,-0.595653,18.0152
-1467.6,0.985239,0.472289,3,15,0,1468.59,87.5568,6.80964,0.548435,-0.26459,17.7335
-1468.55,0.942959,0.472289,3,15,0,1471.41,87.9142,-1.54767,0.675402,-0.752041,18.3637
-1467.96,0.978396,0.472289,3,7,0,1470.5,88.1596,5.47775,0.505744,-0.393672,17.3095
-1467.01,0.985935,0.472289,3,7,0,1469.86,88.7348,2.91415,0.605223,-0.610227,18.3658
-1468.09,0.952699,0.472289,3,7,0,1469.21,88.3399,1.29466,0.671294,-0.760888,18.0655
-1468.61,0.947353,0.472289,3,7,0,1470.09,89.3726,-0.980242,0.604759,-0.652765,18.1739
-1469.6,0.943919,0.472289,3,15,0,1473.35,88.9007,3.20396,0.521504,-0.617132,19.2556
-1470.18,0.993426,0.472289,3,7,0,1472.86,86.2519,-0.951749,0.685767,-0.542169,17.2688
-1469.33,1,0.472289,2,3,0,1470.3,86.3173,-0.192346,0.685569,-0.5285,17.414
-1467.7,0.984605,0.472289,2,7,0,1470.47,86.2446,2.54621,0.627283,-0.555487,17.896
-1467.95,0.927932,0.472289,3,7,0,1471.84,88.5666,5.3198,0.546725,-0.374915,17.302
-1467.17,0.863121,0.472289,2,3,0,1470.86,88.0459,5.99521,0.546695,-0.507919,17.7856
-1466.22,0.999406,0.472289,3,7,0,1467.55,87.1303,2.5174,0.558994,-0.504881,18.0285
-1466.29,0.944603,0.472289,3,7,0,1467.59,88.2999,1.81196,0.621594,-0.505691,17.9295
-1467.68,0.95302,0.472289,3,7,0,1468.33,86.9387,1.78085,0.571853,-0.45138,16.9994
-1467.21,0.956463,0.472289,3,7,0,1470.1,87.0225,2.4292,0.529053,-0.594357,18.236
-1467.63,0.925334,0.472289,3,7,0,1470.19,88.7411,3.68628,0.658006,-0.531382,17.8211
-1468.35,0.877801,0.472289,3,7,0,1471.38,88.2108,3.12519,0.480759,-0.36293,18.313
-1469.64,0.980163,0.472289,3,7,0,1470.93,87.2643,8.709,0.618598,-0.303511,17.9704
-1467.01,1,0.472289,3,7,0,1469.98,87.6646,2.50253,0.54038,-0.348532,17.5416
-1466.73,0.871433,0.472289,3,7,0,1470.88,88.0743,3.37169,0.618141,-0.37704,17.531
-1468.78,0.915347,0.472289,3,7,0,1469.32,86.6627,2.83253,0.534871,-0.656352,17.2916
-1467.37,0.995456,0.472289,3,7,0,1470.22,88.2144,-0.726096,0.64622,-0.535877,18.2333
-1469.45,0.906574,0.472289,3,7,0,1471.78,87.6785,8.4862,0.576899,-0.266223,18.7033
-1467.31,0.988929,0.472289,3,7,0,1470.56,88.3434,5.48919,0.59781,-0.381829,18.3502
-1469.88,0.897856,0.472289,3,7,0,1470.4,85.7968,1.02214,0.517624,-0.524213,18.4835
-1469.09,0.970146,0.472289,3,15,0,1473.3,89.7402,1.26543,0.654479,-0.677452,18.1169
-1467.6,0.995894,0.472289,3,7,0,1469.96,88.4008,2.74937,0.644076,-0.714899,17.9675
-1466.91,0.955548,0.472289,3,7,0,1471.37,87.0924,3.75211,0.525443,-0.313653,17.8988
-1467.82,0.936597,0.472289,3,7,0,1469,86.7163,6.15679,0.568386,-0.477893,18.4552
-1466.1,0.927693,0.472289,3,7,0,1470.03,87.9268,2.36687,0.619099,-0.548256,17.7228
-1466.98,0.972278,0.472289,3,7,0,1467.19,88.5823,1.10916,0.56038,-0.608945,18.2678
-1468.51,0.852965,0.472289,3,7,0,1470.91,86.5263,-0.989684,0.591817,-0.619003,18.269
-1466.86,0.998695,0.472289,3,7,0,1469.62,87.8377,4.30449,0.609775,-0.298406,18.0306
-1468.5,0.974507,0.472289,4,15,0,1469.21,86.9755,6.36491,0.497607,-0.359702,18.8101
