# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = PDB_00_model
# start_datetime = 2023-03-29 00:38:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 10000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_00/PDB_00.data.json
# init = 2 (Default)
# random
#   seed = 6
# output
#   file = /mnt/home/cmodi/Research/Projects/posteriordb/compiled_models/PDB_00/PDB_00.output6.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   log_prob_output_file = log_prob_output.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.0-32-g8fce5fb2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,sigma
-510.646,0.989391,0.0635766,6,63,0,516.95,0.151615,0.829965,-0.797711,-0.482597,-0.790495,-0.380329,0.292959,-0.276681,0.317093,1.81145
-510.933,0.99779,0.0635766,6,63,0,518.795,0.70721,0.801765,-0.995242,-0.307077,-0.760509,-0.262542,0.299602,0.0107909,0.100024,1.76628
-510.807,0.99992,0.0635766,5,63,0,514.417,0.830373,0.858181,-1.28263,-0.638728,-0.828326,-0.87298,0.200025,-0.152811,0.326007,1.74826
-509.838,0.993377,0.0635766,6,127,0,512.256,1.79669,0.785279,-1.23182,-0.569082,-0.903901,-0.539867,0.097591,-0.15931,0.213291,1.76487
-510.586,0.998263,0.0635766,6,63,0,513.943,-0.30346,0.81219,-0.996851,-0.268671,-0.450515,-0.4258,0.425398,0.01793,0.231508,1.79246
-512.515,0.999012,0.0635766,5,63,0,516.127,0.42531,0.804851,-1.06249,-0.566531,-0.949085,-0.409979,0.35003,0.00646193,0.217377,1.63591
-518.707,0.979343,0.0635766,5,31,0,523.448,1.00877,0.75098,-1.02865,-0.908351,-0.686587,-0.844958,0.159102,0.193752,0.228045,1.64021
-511.56,0.999898,0.0635766,4,15,0,520.003,1.1096,0.785721,-1.30003,-0.568901,-1.12996,-0.810443,0.199494,0.087526,0.257738,1.69155
-509.829,0.989186,0.0635766,6,63,0,513.277,0.587741,0.751396,-0.970135,-0.490169,-0.612055,-0.332454,0.312413,-0.113629,0.260519,1.84891
-513.636,0.991842,0.0635766,5,31,0,514.919,0.490912,0.7264,-0.97088,-0.514312,-0.995772,-0.635569,0.489738,-0.197711,0.238561,1.85927
-512.683,0.91281,0.0635766,5,63,0,520.788,1.14198,0.785647,-1.66507,-0.828226,-0.843947,-0.776884,0.357518,-0.0129443,0.275228,1.80347
-514.903,0.996529,0.0635766,5,63,0,517.839,1.88528,0.806865,-0.719123,-0.776949,-1.11498,-0.965926,0.0548813,-0.375504,0.16683,1.76642
-510.964,0.998329,0.0635766,6,63,0,517.811,0.535419,0.873917,-1.30254,-0.817034,-0.975839,-0.826948,0.235305,-0.0235381,0.357965,1.74834
-515.468,0.932036,0.0635766,5,31,0,518.673,0.190588,0.745921,-0.363838,-0.573594,-0.944247,-0.588245,0.146493,0.115214,0.26896,1.69972
-510.799,0.996716,0.0635766,5,31,0,517.823,0.445026,0.787183,-0.910309,-0.625793,-0.77142,-0.445319,0.284443,-0.261891,0.355238,1.72967
-510.134,0.999508,0.0635766,5,63,0,514.202,0.300397,0.831969,-1.32502,-0.394889,-0.780754,-0.492196,0.262004,0.170596,0.275302,1.80259
-512.356,0.994678,0.0635766,6,63,0,515.356,0.990979,0.792464,-0.864311,-0.570852,-1.2036,-0.773092,0.271227,-0.247647,0.225912,1.86921
-511.534,0.954137,0.0635766,6,127,0,516.233,1.19095,0.777021,-1.11932,-0.604024,-0.725827,-0.790449,0.292544,-0.232798,0.171161,1.88742
-514.454,0.985905,0.0635766,6,63,0,516.797,0.448808,0.81688,-1.24856,-0.508,-0.872947,-0.349986,0.0798974,0.267627,0.417061,1.71564
-510.445,0.98928,0.0635766,5,31,0,516.41,0.563854,0.775995,-0.955242,-0.497066,-0.768875,-0.627607,0.105554,0.13873,0.347361,1.77536
-511.418,0.925085,0.0635766,6,63,0,513.949,1.24411,0.843491,-1.05715,-0.691428,-0.99705,-0.540923,0.205499,-0.359604,0.279868,1.76531
-513.419,0.909819,0.0635766,6,63,0,516.062,1.47719,0.752347,-1.28106,-1.0753,-1.32896,-1.3611,0.183777,0.0881979,0.286665,1.8153
-510.465,0.999884,0.0635766,6,63,0,515.591,1.27058,0.794774,-1.08221,-0.381303,-0.589003,-0.378356,0.16677,-0.354307,0.280038,1.72211
-510.325,0.999541,0.0635766,6,63,0,515.607,0.746677,0.762154,-1.26904,-0.335948,-0.7738,-0.381504,0.250764,0.136568,0.241966,1.84201
-510.3,0.959455,0.0635766,6,63,0,515.214,0.727687,0.754949,-1.20633,-0.317002,-0.70723,-0.323215,0.188934,0.162173,0.250613,1.82724
-512.166,0.982476,0.0635766,5,31,0,514.245,0.719182,0.778388,-1.31086,-0.515084,-0.444457,-0.557877,0.174734,0.0343492,0.364401,1.79286
-513.863,0.993329,0.0635766,6,63,0,515.785,1.23081,0.795439,-0.696763,-0.487274,-1.1297,-0.571327,0.239553,-0.360553,0.15524,1.75346
-513.862,0.802355,0.0635766,5,31,0,517.984,0.938081,0.759147,-0.956629,-0.725409,-0.696016,-0.81982,0.365242,-0.312343,0.167554,1.79603
-512.019,1,0.0635766,6,63,0,516.529,0.972481,0.885544,-1.14994,-0.462905,-0.96221,-0.373329,0.187069,-0.270693,0.227923,1.78209
-512.612,0.889531,0.0635766,6,95,0,516.222,1.07699,0.739774,-1.27671,-0.168571,-0.187409,-0.300036,0.224413,-0.1924,0.205265,1.80261
-511.383,0.99865,0.0635766,5,63,0,519.979,0.468437,0.793057,-1.1542,-0.493593,-0.948558,-0.0739961,0.262434,0.0296773,0.290824,1.75211
-514.472,0.883651,0.0635766,5,31,0,517.802,0.803122,0.712789,-0.904729,-0.473281,-0.59685,-0.994956,0.210232,-0.054805,0.269347,1.75474
-511.786,0.997588,0.0635766,5,31,0,517.186,1.13706,0.713251,-0.911496,-0.505221,-0.688675,-0.815957,0.175136,-0.0612498,0.285309,1.74218
-512.68,0.958611,0.0635766,6,63,0,518.086,-0.452507,0.841302,-0.929886,-0.207658,-0.366446,-0.315749,0.447213,-0.15035,0.243101,1.85325
-512.022,0.965651,0.0635766,5,63,0,517.239,-0.931326,0.859349,-0.447538,-0.222297,-0.483786,-0.271276,0.321071,0.126933,0.202557,1.76916
-513.309,0.955145,0.0635766,6,63,0,518.962,0.469533,0.678703,-0.901602,-0.0232646,-0.295056,0.139526,0.455054,-0.206723,0.160072,1.79173
-515.861,0.935534,0.0635766,6,63,0,522.679,0.540807,0.845464,-1.13111,0.0509186,-0.529254,-0.489652,0.201804,-0.0304814,0.160865,1.64718
-509.892,0.999549,0.0635766,6,63,0,520.373,-0.0594538,0.759126,-0.980598,-0.320831,-0.482593,-0.189969,0.318621,0.0596408,0.316943,1.75537
-513.782,0.968482,0.0635766,6,63,0,517.386,0.719023,0.873299,-0.971645,-0.632154,-0.621682,-0.587387,0.366662,-0.155204,0.0508654,1.87654
-513.511,0.999069,0.0635766,5,63,0,520.403,0.808795,0.728,-1.02862,0.0232857,-0.412263,-0.440378,0.18213,0.0725595,0.183741,1.90436
-509.865,0.988269,0.0635766,5,63,0,519.956,0.0475543,0.852983,-1.03694,-0.525375,-0.558269,-0.364625,0.269391,0.0404937,0.280428,1.7242
-513.038,0.996824,0.0635766,5,31,0,516.181,-0.307561,0.830962,-1.16704,-0.423129,-0.726076,0.0472781,0.328716,0.193091,0.31518,1.71329
-512.557,0.922188,0.0635766,5,31,0,516.65,-0.344225,0.8154,-1.1705,-0.302912,-0.75274,-0.123656,0.31367,0.216471,0.318779,1.73237
-514.574,0.962095,0.0635766,6,63,0,518.372,1.53385,0.814522,-1.23016,-0.423818,-1.07676,-0.417362,0.278592,-0.472353,0.232875,1.84724
-512.885,0.986405,0.0635766,5,31,0,520.794,1.2464,0.820946,-1.06383,-0.704218,-0.544575,-0.816247,0.206506,-0.0523202,0.0950144,1.78382
-515.765,0.935956,0.0635766,6,63,0,521.534,-0.812405,0.750459,-0.675174,-0.633466,-1.08316,-0.358381,0.447843,0.120662,0.376015,1.76254
-513.086,0.990393,0.0635766,6,63,0,518.012,-0.122833,0.942452,-0.954079,-0.357172,-0.452491,-0.627073,0.193661,0.0566789,0.209363,1.78569
-510.207,0.947493,0.0635766,6,63,0,516.07,0.412714,0.816045,-0.816924,-0.716839,-1.06685,-0.6913,0.308424,-0.0578608,0.205876,1.81307
-511.845,0.999441,0.0635766,6,63,0,513.71,0.828949,0.86467,-0.964414,-0.628624,-1.10088,-0.886489,0.30967,-0.168255,0.159623,1.84308
-511.053,0.935652,0.0635766,6,63,0,516.377,1.30843,0.834741,-1.14063,-0.995001,-1.12209,-1.02286,0.176335,-0.0368969,0.248269,1.76907
-512.912,0.994513,0.0635766,6,127,0,516.731,0.181747,0.772091,-1.08441,0.182449,-0.281247,0.193267,0.336691,-0.213491,0.232504,1.82341
-512.281,0.967977,0.0635766,6,63,0,519.306,1.03869,0.755491,-0.840732,-0.147161,-0.633232,-0.0813576,0.136306,-0.156859,0.167366,1.72868
-511.913,0.999507,0.0635766,6,63,0,515.234,1.18865,0.764393,-0.920746,-0.271606,-0.653348,-0.00473962,0.184062,-0.175973,0.158043,1.72879
-510.34,0.971165,0.0635766,6,63,0,514.976,1.59957,0.76286,-1.12419,-0.175915,-0.592333,-0.26986,0.202668,-0.315765,0.139806,1.73091
-513.037,0.999593,0.0635766,6,63,0,515.564,0.570033,0.736899,-1.00145,-0.217419,-0.439043,-0.195733,0.361792,-0.327976,0.268794,1.6721
-510.993,0.937441,0.0635766,6,63,0,515.617,1.05926,0.749234,-0.848415,-0.237468,-0.57406,-0.330011,0.197664,-0.184063,0.133275,1.83047
-510.484,0.70019,0.0635766,5,63,0,519.511,0.609791,0.84959,-1.31662,-0.30564,-0.428242,-0.431658,0.345193,-0.140603,0.18679,1.75
-514.408,0.929326,0.0635766,5,63,0,516.865,1.05193,0.783922,-1.0814,-0.186537,-0.810319,-0.144177,0.378854,-0.176193,0.0675162,1.74128
-514.695,0.991153,0.0635766,5,63,0,521.145,0.0441262,0.830632,-0.839124,-0.867301,-0.765354,-0.78302,0.41154,-0.121447,0.273884,1.91112
-511.463,0.996664,0.0635766,6,63,0,518.359,0.876689,0.772746,-1.18981,-0.609206,-1.10297,-1.06359,0.312988,-0.0109817,0.238791,1.81448
-510.332,0.998184,0.0635766,5,63,0,518.411,0.867518,0.730795,-1.20787,-0.633079,-0.954668,-0.838218,0.310694,0.0822619,0.26679,1.77068
-511.557,0.995243,0.0635766,6,63,0,513.264,1.95543,0.824307,-1.41256,-0.829095,-1.01517,-0.674519,0.0990289,-0.309468,0.27563,1.74403
-512.858,0.985054,0.0635766,6,63,0,519.597,-0.482355,0.876148,-0.655186,-0.299804,-0.713066,-0.275876,0.391607,-0.240334,0.24782,1.85024
-511.71,0.986234,0.0635766,6,63,0,514.965,0.9354,0.754112,-1.24576,-0.0198559,-0.463908,-0.329369,0.225437,0.0910044,0.169485,1.7087
-511.864,0.990982,0.0635766,6,63,0,515.053,0.645388,0.776912,-0.919633,-0.0437646,-0.533037,-0.0522277,0.222138,-0.288843,0.242613,1.86003
-512.014,0.955555,0.0635766,5,63,0,516.665,0.993992,0.709896,-0.96063,-0.683871,-0.645827,-0.656039,0.324079,-0.0550339,0.208342,1.78654
-512.797,0.996951,0.0635766,6,63,0,517.766,0.771302,0.893529,-1.34025,-0.807117,-0.718928,-0.607067,0.257774,-0.212963,0.29755,1.74353
-517.526,0.903243,0.0635766,6,63,0,520.779,0.806548,0.681648,-0.354315,-0.531326,-1.0321,-0.748577,0.0861985,-0.0519165,0.283324,1.76829
-510.782,0.992172,0.0635766,5,31,0,519.2,1.18114,0.734472,-1.01263,-0.474138,-0.529846,-0.565046,0.19336,-0.202474,0.29589,1.77288
-510.158,0.999991,0.0635766,5,63,0,514.101,0.331415,0.7654,-1.05144,-0.456236,-0.808515,-0.365985,0.373407,-0.15273,0.301239,1.80708
-510.47,0.99705,0.0635766,5,63,0,515.489,0.617596,0.849608,-1.00417,-0.668164,-1.0418,-0.558336,0.236155,-0.0401097,0.217793,1.70404
-510.198,0.981954,0.0635766,6,127,0,512.602,0.180413,0.775316,-0.746741,-0.270754,-0.453474,-0.394229,0.292002,-0.180542,0.295585,1.77759
-510.52,0.907403,0.0635766,6,95,0,514.314,1.30689,0.804019,-1.477,-0.642677,-0.886552,-0.490557,0.181183,-0.0271064,0.238445,1.77779
-511.446,0.997133,0.0635766,6,63,0,516.507,-0.0886195,0.797517,-0.750727,-0.312201,-0.638635,-0.653995,0.35311,0.0109599,0.252218,1.78778
-511.203,0.991726,0.0635766,6,63,0,515.166,0.451309,0.785831,-1.05362,-0.42354,-0.890879,-0.360445,0.443581,-0.136164,0.205951,1.77745
-511.288,0.924856,0.0635766,6,63,0,516.156,0.765302,0.766009,-1.10794,-0.654404,-0.739786,-0.305451,0.320169,0.0621341,0.138252,1.79281
-511.491,0.990413,0.0635766,6,63,0,516.287,-0.286782,0.823569,-0.974959,-0.554589,-0.81134,-0.688894,0.371511,0.10131,0.328897,1.84453
-513.894,0.960211,0.0635766,5,63,0,518.129,-0.125316,0.821851,-1.1183,-0.580025,-0.684089,-0.108597,0.266907,-0.0725999,0.458392,1.82084
-513.907,0.860795,0.0635766,6,63,0,522.833,2.29269,0.731401,-1.24098,-0.430621,-0.613083,-0.820793,0.181065,-0.232536,0.0885599,1.75858
-511.351,0.999957,0.0635766,6,63,0,516.728,1.81046,0.796566,-1.60839,-0.817643,-1.23386,-0.742035,0.257001,-0.168818,0.226052,1.75708
-510.04,0.955224,0.0635766,6,63,0,512.892,0.72191,0.803158,-0.777897,-0.615992,-1.00663,-0.789867,0.168349,-0.0334945,0.260813,1.81065
-511.086,0.996667,0.0635766,5,63,0,513.858,0.124055,0.833411,-0.917827,-0.460402,-0.816933,-0.639959,0.147769,0.0343324,0.407453,1.81194
-509.248,0.988337,0.0635766,6,63,0,512.128,1.03025,0.789058,-1.01125,-0.692127,-1.00926,-0.564603,0.241429,-0.129104,0.209026,1.74265
-510.811,0.996616,0.0635766,5,31,0,512.963,0.677143,0.864517,-0.929716,-0.614456,-1.06791,-0.853299,0.276009,-0.188992,0.219742,1.72022
-510.942,0.983577,0.0635766,5,31,0,513.023,0.650466,0.863817,-0.928713,-0.622816,-1.07167,-0.892194,0.276109,-0.195488,0.21905,1.7207
-511.187,0.982031,0.0635766,5,31,0,514.271,0.883647,0.835733,-0.973526,-0.931614,-0.800847,-0.683321,0.16617,-0.0690868,0.264617,1.78508
-511.776,0.953937,0.0635766,5,31,0,513.349,1.47339,0.78111,-1.36123,-0.649883,-1.25374,-0.960987,0.287031,-0.134605,0.254596,1.76547
-511.374,0.999786,0.0635766,6,63,0,515.595,1.17178,0.745616,-0.998623,-0.13556,-0.638245,-0.185991,0.0526575,-0.0500328,0.281839,1.76121
-512.518,1,0.0635766,6,63,0,516.54,2.17032,0.669422,-1.38559,-0.211763,-0.480036,-0.23389,0.218876,-0.436984,0.195432,1.82854
-510.859,0.942581,0.0635766,6,63,0,517.761,0.0695553,0.818155,-1.13685,-0.367855,-0.423295,-0.372573,0.230313,0.149212,0.266221,1.77154
-512.524,0.836749,0.0635766,5,63,0,517.395,1.10573,0.752824,-0.832355,-0.196504,-0.594493,-0.0767008,0.226971,-0.319322,0.219409,1.79427
-512.982,0.940662,0.0635766,6,63,0,518.803,0.891289,0.71398,-0.831288,-0.125253,-0.579935,0.117785,0.256,-0.342037,0.212148,1.76159
-510.202,0.999658,0.0635766,5,31,0,515.676,0.706489,0.731531,-0.748303,-0.16381,-0.366037,-0.154317,0.284756,-0.223375,0.147117,1.76049
-512.371,0.853817,0.0635766,6,63,0,516.649,0.657111,0.752736,-1.284,-0.0466271,-0.392255,0.0752059,0.187037,-0.104538,0.32102,1.74074
-509.342,0.99917,0.0635766,6,63,0,517.53,1.40263,0.779716,-1.07966,-0.701173,-0.7895,-0.622663,0.156387,-0.234598,0.254781,1.74076
-510.499,0.996034,0.0635766,6,95,0,511.711,0.00319043,0.790294,-0.973159,-0.401919,-0.379091,-0.409962,0.303776,0.0754264,0.261524,1.82441
-511.904,0.971452,0.0635766,5,31,0,513.616,0.0515931,0.750334,-1.04455,-0.268401,-0.792072,-0.39596,0.281327,0.186346,0.343154,1.84296
-516.375,0.993328,0.0635766,5,31,0,518.295,-0.314919,0.764096,-1.15346,-0.153268,-0.729689,-0.666548,0.402165,0.105758,0.358579,1.8537
-512.843,0.942136,0.0635766,6,63,0,522.008,1.04656,0.71532,-0.881463,-0.365153,-0.572026,-0.911644,0.271946,-0.276742,0.229213,1.77042
-508.774,0.998828,0.0635766,5,31,0,518.051,0.717349,0.769125,-0.85349,-0.379517,-0.763245,-0.536539,0.267588,-0.197689,0.225771,1.78215
-510.885,0.996282,0.0635766,6,63,0,513.683,-0.113675,0.806415,-0.647663,-0.352406,-0.496851,-0.292237,0.261289,-0.112786,0.284623,1.87252
-514.488,0.895381,0.0635766,6,63,0,517.225,-0.303718,0.931476,-0.657519,-0.692176,-0.989124,-0.690604,0.340016,-0.0155076,0.226036,1.85487
-516.823,0.969228,0.0635766,5,31,0,519.992,-0.380055,0.937416,-0.696639,-0.859692,-0.727622,-0.52413,0.339456,0.050721,0.215781,1.86688
-514.685,0.982594,0.0635766,6,63,0,520.256,1.89156,0.698648,-1.3059,-0.366945,-0.697954,-0.270582,0.138713,-0.137,0.262608,1.67384
-511.67,0.999405,0.0635766,5,63,0,516.403,0.587924,0.790133,-1.20817,-0.407755,-0.720716,-0.598296,0.236762,0.0030498,0.257877,1.85874
-512.524,0.925832,0.0635766,6,63,0,515.675,0.903763,0.825594,-1.01677,-0.674268,-0.943132,-0.605207,0.0933838,0.0893542,0.313477,1.78864
-511.243,0.990165,0.0635766,6,63,0,515.415,0.756471,0.794652,-1.41339,-0.524538,-0.868607,-0.714911,0.32866,0.0408105,0.284377,1.7159
-510.872,0.991051,0.0635766,6,63,0,515.141,0.583498,0.785868,-1.28733,-0.496643,-0.961931,-0.668885,0.33779,-0.00241296,0.260334,1.72137
-511.468,0.999872,0.0635766,6,63,0,514.578,0.713217,0.825957,-0.971506,-0.494072,-0.965951,-0.77876,0.162736,-0.220158,0.348542,1.83795
-512.666,0.997546,0.0635766,6,63,0,517.556,0.651096,0.811565,-1.31074,-0.652114,-0.779846,-0.224453,0.104066,0.0404298,0.420824,1.76776
-511.968,0.708869,0.0635766,6,63,0,518.837,1.01723,0.751624,-0.939346,-0.53021,-0.923497,-0.843858,0.259037,-0.0545919,0.24455,1.74877
-511.751,0.999769,0.0635766,5,63,0,515.392,1.1427,0.752407,-1.10597,-0.600255,-1.15338,-0.902623,0.299601,-0.174945,0.299282,1.77665
-514.965,0.882402,0.0635766,6,95,0,519.513,0.925534,0.833263,-1.08138,-0.36841,-0.335615,-0.2584,0.228178,-0.237334,0.22763,1.89389
-512.277,0.998469,0.0635766,6,63,0,518.8,2.12013,0.667786,-1.05194,-0.38684,-0.733829,-0.547052,0.149409,-0.253915,0.169337,1.71481
-510.783,0.937847,0.0635766,6,63,0,515.647,0.935684,0.741248,-1.4179,-0.486777,-0.623743,-0.417428,0.241152,0.0113781,0.292701,1.76486
-509.932,1,0.0635766,5,63,0,512.511,0.664395,0.737261,-1.14514,-0.295366,-0.58588,-0.279336,0.309312,-0.0552829,0.285372,1.77062
-515.969,0.996354,0.0635766,5,63,0,524.803,1.04224,0.74142,-1.11906,0.0659044,0.270838,0.129893,0.161555,-0.12844,0.120101,1.82965
-516.349,0.890249,0.0635766,6,63,0,522.768,1.20277,0.800503,-1.21366,-1.37216,-1.17038,-0.785635,0.300426,-0.12843,0.319806,1.7565
-510.407,0.999999,0.0635766,5,63,0,521.205,0.748029,0.815455,-1.26315,-0.307979,-0.776187,-0.634888,0.221882,-0.0259923,0.303364,1.75064
-512.887,0.994918,0.0635766,5,31,0,516.386,1.23373,0.762427,-1.36264,-0.52601,-0.914271,-0.409901,0.13698,0.0862435,0.313716,1.65889
-510.532,0.995586,0.0635766,5,63,0,516.132,1.41144,0.763256,-1.38207,-0.449654,-0.689455,-0.501863,0.172852,-0.0834972,0.283027,1.68746
-511.253,0.99984,0.0635766,5,63,0,515.048,-0.0105998,0.773984,-0.677201,-0.375459,-0.577302,-0.164971,0.367512,-0.220211,0.25064,1.85262
-513.034,0.944482,0.0635766,5,63,0,515.464,0.0697933,0.755899,-0.828368,-0.147241,-0.593521,-0.447719,0.432963,-0.179381,0.261507,1.82701
-513.308,0.991525,0.0635766,5,31,0,517.918,0.211077,0.742426,-0.706449,-0.215148,-0.779848,-0.112912,0.433314,-0.16372,0.194093,1.8168
-515.432,0.984018,0.0635766,6,63,0,520.373,1.14582,0.803708,-1.18666,-0.243695,-1.01886,-0.478135,-0.0259444,0.00885007,0.351584,1.78768
-515.283,0.999565,0.0635766,6,63,0,519.821,1.21271,0.747973,-1.08678,-0.468364,-1.18238,-0.728123,0.441823,-0.246567,0.0759972,1.78871
-518.109,0.987319,0.0635766,6,63,0,522.669,1.01707,0.817148,-0.94826,-0.698783,-0.388763,-0.748095,0.231526,0.0133702,0.0162623,1.77009
-517.039,0.992763,0.0635766,6,63,0,524,0.624562,0.731219,-1.14418,-0.68365,-0.432196,-0.250899,0.221484,-0.198475,0.429462,1.82249
-515.43,0.931799,0.0635766,5,63,0,522.665,0.783586,0.823447,-0.975347,-0.405909,-1.11512,-0.186763,0.241861,-0.351025,0.27129,1.7958
-516.147,0.897945,0.0635766,5,31,0,521.989,0.401087,0.796614,-0.992801,-0.595624,-0.549156,-0.864448,0.140732,0.221429,0.249713,1.69559
-522.506,0.964944,0.0635766,6,63,0,529.888,0.664205,0.735697,-1.07064,0.349521,0.311154,-0.0663705,0.423665,-0.482293,0.183787,1.83681
-518.696,0.935312,0.0635766,5,31,0,530.216,0.477449,0.85239,-1.19454,0.0400366,-0.495574,0.36195,0.348975,-0.0949263,0.125192,1.7264
-516.331,0.998869,0.0635766,6,127,0,524.542,1.26177,0.743417,-0.994314,-0.663612,-1.32714,-0.948065,0.278316,-0.200853,0.195728,1.8909
-512.377,0.988661,0.0635766,6,63,0,522.178,0.416846,0.817598,-1.34992,-0.670252,-0.891816,-0.397506,0.230679,-0.0221095,0.409885,1.80852
-513.017,0.995432,0.0635766,5,63,0,514.984,0.58014,0.819729,-1.38089,-0.705496,-0.894368,-0.33221,0.257883,-0.00425733,0.404292,1.81523
-513.18,0.997899,0.0635766,6,127,0,517.567,2.40311,0.814521,-1.42292,-0.68464,-1.08995,-1.21368,0.106404,-0.226678,0.121574,1.80169
-514.193,0.973801,0.0635766,6,63,0,518.643,-0.741794,0.807674,-0.757297,-0.55814,-0.992252,-0.710495,0.339676,0.10737,0.453997,1.77132
-513.721,0.97088,0.0635766,6,63,0,518.302,1.00951,0.784173,-1.18509,0.39207,-0.036634,0.101503,0.218108,-0.231789,0.0795821,1.80965
-512.536,0.959423,0.0635766,6,63,0,518.443,0.0114079,0.810111,-0.796661,-0.120435,-0.110502,-0.0264365,0.234699,0.0815097,0.126884,1.76896
-513.888,0.954357,0.0635766,6,63,0,519.149,0.741182,0.790995,-1.1255,-0.799781,-0.915932,-0.106159,0.2107,-0.102579,0.390549,1.82502
-514.16,0.875059,0.0635766,6,63,0,520.84,0.714931,0.791167,-1.09445,-0.908356,-0.98708,-0.12919,0.199075,-0.0533254,0.384007,1.81551
-514.832,0.641878,0.0635766,6,63,0,522.814,1.18458,0.795201,-1.26745,-0.648477,-1.18144,-1.42775,0.238753,0.060126,0.251202,1.78923
-512.489,0.999343,0.0635766,5,31,0,518.124,1.49845,0.79033,-1.44002,-0.998881,-1.27058,-0.598577,0.285858,-0.165716,0.298644,1.77337
